,name,obsid,main_type,AGN,Candidate_XB*,Orion_V*,QSO,YSO
4235,2CXO J031706.0+414508,3237,YSO,0.28043535711780376,0.033615120740987874,0.14148474885165355,0.210307493792515,0.33415727949703994
4238,2CXO J031714.3-410717,11273,Candidate_XB*,0.22033001985259243,0.2561924178728798,0.1628099871495146,0.23757302806275082,0.12309454706226239
4239,2CXO J031714.9-410612,11272,AGN,0.40239025337630846,0.009002481140447287,0.12287852672404759,0.26201155047510377,0.20371718828409288
4240,2CXO J031718.5-410628,2059,YSO,0.1871981951463949,0.26481578732786293,0.16914079223464507,0.09114637992583545,0.2876988453652617
4242,2CXO J031718.5-410628,11272,Candidate_XB*,0.19799677352259634,0.2926007003886397,0.13076695803286387,0.18934095710978566,0.1892946109461145
4243,2CXO J031718.7-410630,11272,Candidate_XB*,0.19799677352259634,0.2926007003886397,0.13076695803286387,0.18934095710978566,0.1892946109461145
4246,2CXO J031723.5-441507,13135,YSO,0.3456798673933876,0.027239521970465762,0.2075954709653722,0.024195176828206853,0.3952899628425675
4247,2CXO J031729.0-405358,11272,QSO,0.32914291158637066,0.0016434181038519939,0.13219987860861332,0.3439108976087394,0.19310289409242454
4248,2CXO J031730.2+420044,3237,YSO,0.2429897230226487,0.0038065357277201825,0.17882986560218367,0.24613555389661243,0.32823832175083506
4249,2CXO J031732.2+414941,3237,QSO,0.24205088572543157,0.10738963405692553,0.17763149694892064,0.26581463627179636,0.2071133469969259
4250,2CXO J031732.2-252938,5734,AGN,0.37176738762385064,0.02884335454035676,0.14343758066502232,0.21358274410088793,0.24236893306988228
4253,2CXO J031742.7+421500,13990,AGN,0.42111459734100737,0.030668585298964973,0.11481749396851978,0.2794887127971095,0.15391061059439848
4254,2CXO J031742.7+421500,13989,AGN,0.33593812342039214,0.03543181150690919,0.13162195587500922,0.2775482435016139,0.2194598656960755
4255,2CXO J031745.1-410602,11272,AGN,0.3669425416604854,0.008719126061997168,0.16389646975246536,0.30528127723105775,0.15516058529399435
4258,2CXO J031748.9-254516,5734,QSO,0.3033374042405007,0.005046606807338087,0.1105323391453445,0.5117531742751107,0.06933047553170611
4259,2CXO J031752.2-254207,5734,QSO,0.1914471323392529,0.2290312801944364,0.16401029148837862,0.299365376811839,0.11614591916609301
4260,2CXO J031755.9+412843,9097,AGN,0.2776986961618026,0.09160896682608173,0.1417052417649953,0.2547489163168953,0.23423817893022503
4268,2CXO J031800.2-254255,5734,AGN,0.33520471401828794,0.050528814254864,0.12361095873793354,0.2892429773475492,0.20141253564136521
4272,2CXO J031804.8-410936,11273,AGN,0.29980144139115084,0.017458535554475157,0.2324237456767512,0.26124645985799266,0.18906981751963
4283,2CXO J031822.2-663603,4748,Candidate_XB*,0.07945205649464583,0.32958297236229167,0.24677963477369064,0.1460503817471503,0.19813495462222167
4284,2CXO J031822.2-663603,4749,Candidate_XB*,0.10146652022413695,0.3633733439267683,0.16662256278561585,0.24700622836925798,0.12153134469422085
4285,2CXO J031822.2-663603,9120,Candidate_XB*,0.051942154181165545,0.36226693702941554,0.21950081746127514,0.035182305147125184,0.3311077861810186
4286,2CXO J031822.2-663603,4750,Candidate_XB*,0.1090409597355436,0.3945323450137755,0.17336469697138077,0.19502202360947524,0.12803997466982486
4287,2CXO J031822.2-663603,2950,Orion_V*,0.07309972871952174,0.2701526764951945,0.28333532991076255,0.10373946937694281,0.2696727954975785
4288,2CXO J031822.2-663603,3550,Orion_V*,0.12276164979149497,0.23611202472922743,0.2893039488334385,0.11530683804561581,0.23651553860022323
4290,2CXO J031822.2-663603,3551,Candidate_XB*,0.0840289568882576,0.32531830488264035,0.2686518646220487,0.14744706812184546,0.174553805485208
4291,2CXO J031822.2-663603,15594,Orion_V*,0.12000148519343302,0.2403635988689065,0.3450192707692132,0.08327846117494174,0.21133718399350562
4292,2CXO J031824.5+414830,3237,AGN,0.25282285892228407,0.06592690237252277,0.23638148041101809,0.21290140089956291,0.23196735739461222
4295,2CXO J031834.3+413656,11713,AGN,0.3928773067196411,0.026544390957782906,0.14671550111417492,0.26661183991379966,0.16725096129460137
4296,2CXO J031836.3+414336,3237,QSO,0.1511111050942961,0.27851651179151543,0.09132533006440093,0.36941992020067266,0.10962713284911485
4297,2CXO J031839.9+414835,3237,AGN,0.4727614880510252,0.0025294860156363707,0.10222592956990643,0.18960193154778301,0.23288116481564888
4300,2CXO J031851.0+414151,11713,QSO,0.281575125765161,0.03871131847941567,0.22466941670535484,0.319491587750773,0.13555255129929555
4301,2CXO J031851.0+414151,12036,Orion_V*,0.17880196455798203,0.034218387762936064,0.3474852171701607,0.24422237919504658,0.1952720513138748
4303,2CXO J031856.1+414501,3237,YSO,0.21956207917886927,0.18721828460774967,0.12011059288907351,0.22437792368716028,0.24873111963714725
4304,2CXO J031856.1+414501,4951,YSO,0.04534118614438039,0.005844101970460162,0.16652674003003456,0.019769540021679445,0.7625184318334454
4307,2CXO J031903.1+413139,11713,AGN,0.37904241314037057,0.01287730928475799,0.14333955032297527,0.3105107369333638,0.1542299903185325
4310,2CXO J031916.5-193538,11775,QSO,0.2844387932908739,0.008137417943714722,0.18141311760021947,0.3357821153037186,0.19022855586147322
4314,2CXO J031921.1+413119,6139,Orion_V*,0.0007553976057061708,0.0020725199798714232,0.6047867211730574,3.388674471766141e-06,0.3923819725668933
4316,2CXO J031921.1+413119,4950,YSO,0.0016346116657531685,0.006876861778585989,0.48595251498317943,2.127394219070535e-05,0.5055147376302908
4319,2CXO J031923.5+413704,3209,YSO,0.2499445703811655,0.04781595583971597,0.17320525397010908,0.18036503982537677,0.3486691799836327
4321,2CXO J031923.6+413712,3209,YSO,0.2499445703811655,0.04781595583971597,0.17320525397010908,0.18036503982537677,0.3486691799836327
4325,2CXO J031930.6+413504,4948,AGN,0.319984530222399,0.05341659633180639,0.1097931675067478,0.3037120026526251,0.21309370328642194
4326,2CXO J031935.6+414156,11713,YSO,0.31803326875986226,0.013991324932741881,0.21887138006270992,0.12525252818399482,0.32385149806069113
4327,2CXO J031935.6+414156,11714,YSO,0.1373250936343066,0.007032044988718898,0.34920432958376824,0.05950368948140597,0.44693484231180025
4331,2CXO J031944.1+412553,4952,QSO,0.2516971191803739,0.0746483433884893,0.10587539245111992,0.3630495749566561,0.20472957002336087
4332,2CXO J031944.1+412553,4289,AGN,0.2929513496333713,0.17697148564875212,0.15035629595620095,0.11076692602184326,0.2689539427398322
4333,2CXO J031944.1+412553,4948,YSO,0.20283399663636897,0.09922746347009728,0.1672694857010909,0.2524043176384703,0.2782647365539724
4335,2CXO J031945.3+414221,11713,AGN,0.3913967972807111,0.005160422987093565,0.11493460041235201,0.23988090493201247,0.24862727438783092
4336,2CXO J031946.1+413736,6139,AGN,0.2969136976446945,0.09562819112206128,0.1412428771773804,0.27351239495966523,0.19270283909619837
4337,2CXO J031946.1+413736,4948,QSO,0.300573002958219,0.04411805665316884,0.10715786955185831,0.34929870581160505,0.1988523650251489
4338,2CXO J031946.1+413736,4289,QSO,0.2311528961027107,0.1297440040427766,0.15419855209381814,0.260140576852006,0.22476397090868863
4339,2CXO J031946.1+413736,3209,QSO,0.3350539255536439,0.0210762614813995,0.07152810293810315,0.34992102056108976,0.22242068946576365
4340,2CXO J031946.1+413736,11713,AGN,0.2977389859865849,0.06503083213494763,0.16071047028769264,0.268025179048242,0.20849453254253272
4341,2CXO J031946.1+413736,12036,QSO,0.227019799717078,0.14019751944000453,0.171446926315762,0.28415195602222587,0.17718379850492955
4342,2CXO J031948.0+413101,4951,QSO,0.24611414811087215,0.08098512979455037,0.14591416465387372,0.36281904334126414,0.16416751409943958
4343,2CXO J031948.0+413101,4948,AGN,0.3395679879631866,0.11031205619737171,0.10465435986947101,0.21842274891154856,0.22704284705842218
4344,2CXO J031948.0+413101,6139,AGN,0.354039608639698,0.01238700390572062,0.07307841642206067,0.2953414104209986,0.26515356061152207
4345,2CXO J031948.0+413101,4950,QSO,0.2771484162038777,0.09710655151072078,0.12298748997897802,0.33523850638061276,0.16751903592581072
4365,2CXO J031948.1+413046,12033,Orion_V*,0.06630531654387307,0.18097540951712823,0.4721246920629638,0.0524278433604401,0.22816673851559485
4384,2CXO J031948.7+413047,12033,Orion_V*,0.06630531654387307,0.18097540951712823,0.4721246920629638,0.0524278433604401,0.22816673851559485
4385,2CXO J031951.4+413424,4951,YSO,0.05565001881873009,0.01582924866722982,0.4268667958876694,0.014446030732968221,0.48720790589340246
4386,2CXO J031951.4+413424,4952,AGN,0.34069898076614646,0.032138981932401486,0.133120559730836,0.25749131808544884,0.23655015948516714
4387,2CXO J031951.4+413424,4948,AGN,0.40210026826117284,0.015492189041614446,0.1133721095707395,0.24816999188708783,0.22086544123938545
4388,2CXO J031956.0+413315,4948,AGN,0.33206736961387834,0.0502656666033572,0.1223469404717423,0.22667762297218086,0.26864240033884124
4389,2CXO J032001.4+413127,3209,AGN,0.4458526386243819,0.0378224199733781,0.06464286814335492,0.19515810055607663,0.25652397270280847
4390,2CXO J032001.4+413127,4951,YSO,0.1603217740443163,0.11384837615072331,0.10374282136424272,0.00493489369778986,0.6171521347429277
4394,2CXO J032040.3+185833,8902,AGN,0.27924519126614145,0.07128772845658078,0.21470625394371326,0.20887674006986864,0.22588408626369577
4395,2CXO J032108.1+164828,6308,Orion_V*,0.2580769974758985,0.05021708161679142,0.29164957404062986,0.2693520263707627,0.13070432049591774
4396,2CXO J032110.9+474332,7430,AGN,0.459151135289193,0.027305997034740986,0.1640571250297849,0.1318503234426273,0.21763541920365387
4397,2CXO J032112.3-512141,6951,AGN,0.2834951611884367,0.10413045726984593,0.19371577334454,0.22779743991569903,0.19086116828147826
4399,2CXO J032137.7-371452,2022,QSO,0.34876966207671606,0.029890872606443075,0.13624345139011385,0.3651753950059514,0.11992061892077571
4401,2CXO J032159.5+163847,7604,AGN,0.3488496009644461,0.0030080626109752744,0.15619174612594228,0.3448201385614235,0.1471304517372129
4405,2CXO J032241.6-371228,2022,Orion_V*,0.10420925698672562,0.047712250851628314,0.5006933649841109,0.09125166935510784,0.25613345782242736
4409,2CXO J032512.5+305021,4497,AGN,0.43184910390068193,0.0075589387062027355,0.15078871143784547,0.12502726275926246,0.2847759831960074
4410,2CXO J032516.8-623909,13137,AGN,0.28074571615070276,0.12258110443951663,0.14670840889342213,0.2682919752771187,0.18167279523923988
4411,2CXO J032516.8-623909,13213,AGN,0.25226291667212586,0.1650501763186307,0.224288979085906,0.12719508799803708,0.23120283992530033
4412,2CXO J032524.5+305106,4497,YSO,0.2510630111592251,0.11383423495865021,0.13983013730239444,0.215936364223619,0.2793362523561113
4413,2CXO J032604.4-212258,4372,AGN,0.37285934519391467,0.04472881341121448,0.1707902088588957,0.13781656231396208,0.273805070222013
4415,2CXO J032614.8-212126,2915,AGN,0.26491720276003583,0.2416761113781849,0.07193584000971996,0.19738323275019923,0.22408761310186012
4419,2CXO J032620.7+305424,4497,YSO,0.26892311315133144,0.0024641572947480734,0.10910982995323376,0.14018582989083186,0.47931706970985477
4422,2CXO J032641.7-210238,4372,AGN,0.377332342695839,0.0022555193479334035,0.14528677900475262,0.18566360838952167,0.2894617505619533
4423,2CXO J032642.8-210909,4372,AGN,0.43169138931927675,0.010491650052815231,0.12604193758446844,0.29408245470056077,0.1376925683428788
4424,2CXO J032644.2-532104,6952,AGN,0.24278397060287574,0.09495311407093564,0.22035748634550495,0.24039797420939565,0.20150745477128806
4427,2CXO J032715.3-133147,12960,AGN,0.35946057512691776,0.05660454211398358,0.11766553343332947,0.17829964522184658,0.28796970410392264
4428,2CXO J032738.7-133022,12960,YSO,0.20282487556966972,0.14571824944230807,0.17619141793714202,0.12858884211465413,0.34667661493622604
4430,2CXO J032743.3+311719,6437,YSO,0.09057981671544738,0.003173237699325091,0.19050678091624687,0.02670637811482217,0.6890337865541585
4431,2CXO J032755.5+023417,11977,QSO,0.29890436129855685,0.177891672765175,0.13833102246421913,0.29980612286003133,0.08506682061201767
4432,2CXO J032759.2-132158,12960,AGN,0.34490371914902895,0.008921749998198723,0.10187127569135039,0.34183560974647886,0.20246764541494305
4435,2CXO J032825.9-214938,5755,QSO,0.24683199811436207,0.06764969553780557,0.18882046785025886,0.264781205602124,0.23191663289544948
4462,2CXO J032902.9+400002,2189,QSO,0.1906385316083569,0.04054124808418572,0.23088207881396688,0.43308610827876765,0.10485203321472282
4492,2CXO J032957.9-021320,7719,QSO,0.23893610491247935,0.15718071479287246,0.1396574654942653,0.30259376483549594,0.161631949964887
4493,2CXO J032957.9-021320,3582,Candidate_XB*,0.12990250704546058,0.3099089258504873,0.20461137780554045,0.2006280434157323,0.15494914588277953
4494,2CXO J032957.9-021320,6108,Candidate_XB*,0.19422947207373908,0.2860901516456165,0.15233645564790657,0.23087548944945502,0.13646843118328278
4498,2CXO J033017.6-021229,6108,AGN,0.35789529866545394,0.0660031525761407,0.13003693511459696,0.3080933229950384,0.13797129064877003
4502,2CXO J033054.4+440556,650,AGN,0.3705940310789971,0.0010463274683077336,0.1093155229010903,0.2871122598478676,0.23193185870373723
4506,2CXO J033112.3+433851,650,AGN,0.5624214577090658,0.0015628298157585698,0.07486790590844558,0.20027823809644063,0.16086956847028924
4531,2CXO J033142.5+434559,650,YSO,0.1399633628694501,0.021961557937548552,0.28067966632954283,0.03541594219525632,0.5219794706682024
4623,2CXO J033224.5-272932,9575,QSO,0.17286274345517136,0.001990899193712205,0.1969298202455941,0.35447245581533016,0.2737440812901922
4625,2CXO J033224.5-272932,8594,YSO,0.13738229587164363,0.0005110000625280793,0.07438116083131281,0.2086310369437763,0.5790945062907392
4626,2CXO J033224.5-272932,8592,YSO,0.18701283858612633,0.001636973319797413,0.12300879845580817,0.27705355198481646,0.4112878376534517
4906,2CXO J033321.8-245426,5764,QSO,0.33354055815996375,0.06230343471272191,0.10729212328873451,0.39397080000078627,0.10289308383779347
4943,2CXO J033341.6-260053,12362,Orion_V*,0.14772339962959288,0.14558211785935155,0.2777865768170265,0.2464833155753515,0.18242459011867757
4946,2CXO J033345.8-255457,12362,QSO,0.2241874101592584,0.16620903941946705,0.17741052546320757,0.2945008794761364,0.13769214548193065
4947,2CXO J033351.1-470504,13470,Orion_V*,0.1503654451820636,0.10860004031146384,0.2734784984105585,0.26715262000807866,0.20040339608783553
4950,2CXO J033425.3-010807,14028,AGN,0.33145703457147174,0.04318287347535987,0.1579466055324376,0.2581268756279847,0.20928661079274602
4951,2CXO J033441.9+454852,15970,Orion_V*,0.035861181295262494,0.2795461123037109,0.348430576546239,0.05207722120240006,0.2840849086523875
4953,2CXO J033503.4-403721,9416,QSO,0.2827826145524052,0.10161860862479657,0.18653472095723375,0.28785061986623495,0.14121343599932965
4954,2CXO J033554.8-345156,9526,AGN,0.3187777617228993,0.012027576593996935,0.17114027360349499,0.244622631084392,0.25343175699521675
4956,2CXO J033601.8-360240,13185,AGN,0.38317240702204225,0.03468479597519427,0.19176576136429943,0.28664857581967346,0.1037284598187907
4960,2CXO J033613.4-360927,13185,AGN,0.36369022732241585,0.006195772410581123,0.18428116470428868,0.16000562184255024,0.285827213720164
4969,2CXO J033646.1-355957,12289,Orion_V*,0.12239853303047181,0.04924834577110465,0.3606503058994156,0.25853216163769155,0.2091706536613164
4970,2CXO J033646.1-355957,13257,Orion_V*,0.14535875135757276,0.026354381720499608,0.4169957866326035,0.08996436712717623,0.3213267131621479
4971,2CXO J033646.1-355957,4076,Orion_V*,0.13187598078877866,0.018507337113965332,0.4789369624667569,0.12627812230110555,0.24440159732939348
4972,2CXO J033646.1-355957,13185,Orion_V*,0.24823538389156036,0.01175320588576533,0.33054998841636285,0.20192483575530124,0.20753658605101022
4979,2CXO J033701.9-344742,9526,AGN,0.39967433356393584,0.00489549883774803,0.1730007778975049,0.2980917749153799,0.12433761478543132
4983,2CXO J033711.0-355440,13257,AGN,0.36644645377249885,0.029285086777623568,0.10482854607867928,0.3074784658130124,0.1919614475581859
4984,2CXO J033713.6-354349,4169,QSO,0.24113906476519362,0.13538632117512267,0.2013987686517849,0.2666760005272211,0.15539984488067768
4985,2CXO J033718.0-361612,4076,QSO,0.21390685969951845,0.0807071241861789,0.21342980139342094,0.3137252150922354,0.1782309996286464
4988,2CXO J033730.4-354125,4172,QSO,0.32511637781250885,0.003401148008457925,0.15429983334443442,0.3702881985861343,0.14689444224846449
4989,2CXO J033732.8-355342,4171,AGN,0.3344246141462491,0.005405596718437833,0.12354517744999678,0.29875368491291415,0.23787092677240207
4990,2CXO J033733.4-351719,9530,AGN,0.4583818434887054,0.0038935590328986885,0.11379592518402348,0.1770378690704381,0.24689080322393414
4996,2CXO J033748.5-351445,4170,AGN,0.30923542608262106,0.02118547194231762,0.27044751068795336,0.09444648633738535,0.30468510494972256
4998,2CXO J033754.9-352045,9530,QSO,0.26542472338125556,0.0830586316709787,0.1558913066184238,0.28257966302826926,0.2130456753010727
5001,2CXO J033756.7+095212,7939,AGN,0.48443062713452706,0.0009323172343773409,0.08718010441252655,0.17154128936250954,0.2559156618560595
5006,2CXO J033759.9+095513,7939,YSO,0.31813322115094483,0.0026812472820317147,0.2092074811887298,0.12432589001047822,0.34565216036781543
5011,2CXO J033813.6+094445,7939,AGN,0.6375053514251768,0.0020130508733989306,0.04143833971053094,0.19807718995611207,0.12096606803478126
5012,2CXO J033813.6+094445,9792,AGN,0.4318447906717561,0.0014882700785645707,0.08096479762843731,0.3419614341794974,0.14374070744174475
5014,2CXO J033819.2+095129,7939,Orion_V*,0.21165615485807315,0.027008461418470745,0.27272272980298023,0.22660310582321488,0.26200954809726085
5017,2CXO J033827.6-352648,4174,Orion_V*,0.08831204480676803,0.058899821820751846,0.34164604933405174,0.20008118236091055,0.3110609016775179
5018,2CXO J033827.6-352648,4172,YSO,0.10113014295708954,0.06687537506782718,0.3161006980332354,0.15188582324530236,0.3640079606965456
5028,2CXO J033831.0+100105,7939,AGN,0.2942743409857899,0.10361200233895078,0.1053512337848306,0.251264873805397,0.24549754908503182
5038,2CXO J033833.3-352302,9530,AGN,0.40894626259789213,0.005596098281844777,0.11084444250411525,0.19221566732693868,0.28239752928920925
5048,2CXO J033850.8-183509,14033,AGN,0.48114047232018425,0.0027864428686120613,0.08638850545422372,0.27955814342028845,0.15012643593669142
5061,2CXO J033909.1-262721,16350,QSO,0.1819407125549877,0.22629136318917817,0.2330210304196591,0.2564040329199554,0.10234286091621969
5062,2CXO J033911.9-262006,16350,QSO,0.25029192525601585,0.04351831344403995,0.20351468667276293,0.3454644424940497,0.15721063213313152
5071,2CXO J033934.3-262428,16350,YSO,0.0826696536807695,0.027664398948898303,0.3732359381936409,0.08422706681722053,0.43220294235947077
5072,2CXO J033935.9-262225,16350,QSO,0.35072276376634176,0.012477183208851012,0.1363853201205947,0.36650696671062594,0.13390776619358657
5074,2CXO J033939.0-183902,14033,QSO,0.2484995473803936,0.14557758272092036,0.12731894831566112,0.3657691262586039,0.11283479532442107
5081,2CXO J034000.4-710444,6845,QSO,0.2794689955418549,0.06574368524651657,0.16158817975274445,0.30769439603924564,0.1855047434196384
5082,2CXO J034000.6-454402,6954,QSO,0.1797527977766628,0.16642757729053617,0.2636909739117902,0.2888878219498749,0.10124082907113584
5083,2CXO J034006.7-183926,791,QSO,0.2952818649841664,0.022506180710248506,0.20354774993049443,0.3082330820030283,0.17043112237206237
5087,2CXO J034011.7-183448,7849,Orion_V*,0.00016088029490725616,0.005598092506217351,0.6000902423652228,8.926476128108109e-08,0.3941506955688914
5088,2CXO J034011.7-183448,791,Orion_V*,0.12327617178878279,0.08015849100105327,0.4496370733919724,0.12495665255190395,0.22197161126628773
5089,2CXO J034011.7-183448,14033,YSO,0.0004312210688072712,0.009941864450170012,0.37458878147322977,3.218853743566048e-05,0.6150059444703572
5093,2CXO J034019.9-182712,791,QSO,0.21562741139761935,0.22340806398341473,0.1315241445451248,0.28032042691946274,0.14911995315437832
5096,2CXO J034027.8-183426,791,QSO,0.29142936526965957,0.023856695553123544,0.0900882592245806,0.44462518385025174,0.1500004961023845
5097,2CXO J034039.8-182828,791,QSO,0.23639808485028635,0.16005717101314212,0.11911195749219856,0.27878318065321084,0.20564960599116205
5098,2CXO J034042.8-282958,5780,AGN,0.2440518236678743,0.06754522104175653,0.23589817085858478,0.2154379703354768,0.23706681409630762
5099,2CXO J034044.0-183501,791,AGN,0.21862691787153202,0.19127362917218266,0.17091417984837037,0.21682472809162442,0.2023605450162906
5100,2CXO J034052.1-182607,791,AGN,0.3704328678409035,0.0013041494927301096,0.11107664550695244,0.36474188236184424,0.1524444547975698
5101,2CXO J034052.6-283252,5780,QSO,0.3010547085225212,0.11477364019560601,0.13733526676732524,0.3012825567126683,0.1455538278018794
5102,2CXO J034054.3-453411,6954,AGN,0.2774377462592927,0.08814470225400438,0.1564660705829961,0.26439431511623873,0.2135571657874682
5103,2CXO J034055.9-183458,791,QSO,0.27361595730509725,0.014284991046583515,0.18424993636232748,0.3081711736938122,0.2196779415921796
5107,2CXO J034120.0-352523,4742,AGN,0.3743374418286253,0.004360245101883166,0.12041169598705237,0.3484253760790162,0.152465241003423
5114,2CXO J034241.7-351910,4742,Orion_V*,0.2166032798460294,0.034333505803482996,0.30658498036511156,0.2919341871289767,0.1505440468563994
5119,2CXO J034321.9-221237,11347,Candidate_XB*,0.18977032345140507,0.3980062533237615,0.08086556016044912,0.12785359554001097,0.20350426752437345
5248,2CXO J034447.5+680842,7069,YSO,0.2827365276927663,0.043782598549593675,0.16577069008646758,0.014367384966236041,0.4933427987049366
5263,2CXO J034510.4+680230,7069,Candidate_XB*,0.12278165972120911,0.3200733745311427,0.22457885257624108,0.09508710587131705,0.23747900730009028
5264,2CXO J034532.5+681913,7069,AGN,0.3543131890467442,0.006567325819983522,0.14643942819984707,0.24772435098726375,0.24495570594616145
5267,2CXO J034622.1+680505,7069,YSO,0.25255036483981796,0.052489620538686374,0.29407182994551906,0.08830981749149883,0.31257836718447785
5268,2CXO J034623.7+235539,366,QSO,0.24537510692615982,0.15215915414382597,0.12629640170369982,0.2648616361630061,0.21130770106330826
5280,2CXO J034701.9+680236,7069,AGN,0.32913419548098244,0.044956966420133235,0.14890756623816367,0.19391138531314042,0.2830898865475802
5283,2CXO J034807.0+680454,7069,Orion_V*,0.2700293472350763,0.12107821454827859,0.27347594606883346,0.09627237927065377,0.2391441128771579
5285,2CXO J035254.8+192817,10466,YSO,0.21388237895667175,0.19787261108027315,0.15429722942474633,0.19514501503259388,0.2388027655057148
5287,2CXO J035333.9+170130,14603,AGN,0.5000478651731541,0.017979808155475962,0.10923357483426384,0.21816604678676793,0.15457270505033807
5288,2CXO J035357.4-564859,13490,AGN,0.3260430971608815,0.011643168723372137,0.19508632382187516,0.2730786850620083,0.19414872523186302
5294,2CXO J035518.0+311105,8229,Orion_V*,0.008270926619118863,0.0450151000480776,0.6288734755909163,0.00944925860147482,0.30839123914041233
5295,2CXO J035520.3+310040,8229,AGN,0.4243687601876007,0.006781922904191531,0.10291913275934865,0.18449163467781274,0.28143854947104635
5297,2CXO J035535.8+305948,8229,YSO,0.22988677391488369,0.03699836518047769,0.1625153587719055,0.20321285662335678,0.36738664550937633
5299,2CXO J035548.1+311038,8229,AGN,0.35078729906052725,0.06127725355029963,0.19472336509129523,0.23067691246009275,0.16253516983778518
5303,2CXO J035604.5-373630,5761,QSO,0.21393553303803325,0.09945695695795895,0.20953046202353112,0.3210623180810239,0.15601472989945275
5306,2CXO J035732.6+321612,11239,YSO,0.3106604615710329,0.03396881330382569,0.15087790263158415,0.1921946725367262,0.3122981499568311
5307,2CXO J035732.6+321612,12008,AGN,0.3358364832046268,0.067956922971475,0.11777212314965606,0.23000832634911741,0.24842614432512483
5319,2CXO J035917.0-295224,12300,QSO,0.2349984656743224,0.09611852386140486,0.18977631056973437,0.27758997722753465,0.2015167226670037
5320,2CXO J035917.0-295224,13194,QSO,0.2423189855250418,0.07780735694317216,0.12515269103355803,0.31087145541317046,0.24384951108505767
5322,2CXO J035934.7-673756,15804,Candidate_XB*,0.19964506327453332,0.2571096399850242,0.1650412156545103,0.21939569516329174,0.15880838592264043
5329,2CXO J040146.6-325621,14365,QSO,0.3147343311162355,0.01801891790495928,0.15125132642783487,0.35860329123281115,0.15739213331815924
5330,2CXO J040146.6-325621,12700,QSO,0.2928293109196229,0.013420731250117961,0.1736254583553688,0.36631781282456255,0.1538066866503278
5331,2CXO J040147.9-324243,12700,Orion_V*,0.17622028093617823,0.13134631084475332,0.28069819897837883,0.18675228160477123,0.22498292763591834
5332,2CXO J040202.3+714031,15999,AGN,0.36154125115185937,0.09940000836235029,0.1404725768023709,0.23321511982288215,0.16537104386053736
5334,2CXO J040355.8+110628,3269,QSO,0.2101550747271187,0.10906683553840954,0.1998100613449437,0.25715078552876364,0.22381724286076432
5335,2CXO J040407.6+715031,9095,YSO,0.06150601345887714,0.22032358116592576,0.2907810873171774,0.0725887904832496,0.35480052757477015
5336,2CXO J040436.9-270557,10448,YSO,0.18853071822061745,0.026295796536940703,0.21627172414286885,0.12803387414701847,0.44086788695255447
5337,2CXO J040439.4-410221,7191,AGN,0.3281091630057554,0.062386597990869694,0.11599069358838546,0.3095867984649881,0.18392674695000127
5338,2CXO J040453.7+111157,3269,AGN,0.23060415890892208,0.18175056899009714,0.1598044981710879,0.21447465622004971,0.21336611770984315
5339,2CXO J040517.4+380832,16120,YSO,0.3553610751219254,0.014813555394199611,0.1950678499384107,0.07737324262727192,0.3573842769181924
5340,2CXO J040522.1-405224,7191,QSO,0.2957696668589989,0.06152229538856024,0.14121889369473511,0.32850771417142927,0.17298142988627638
5348,2CXO J040613.1-405612,5756,QSO,0.21834421501590318,0.1950519634366691,0.14232531158742465,0.2879006260374054,0.15637788392259774
5350,2CXO J040652.5+272411,13614,AGN,0.35061816918924094,0.04178374097878877,0.12511366011132766,0.2539357540149638,0.2285486757056788
5353,2CXO J040801.3-205704,10539,QSO,0.23318130096895018,0.10692943690776027,0.15282813264588205,0.2764646410763875,0.23059648840101998
5354,2CXO J040814.4-210056,10539,QSO,0.2616861873772135,0.11002078654351038,0.15298271379509423,0.3404481507667681,0.13486216151741381
5355,2CXO J040831.4-205249,10539,QSO,0.31367996749499044,0.010364316607308997,0.18540914765359343,0.3232137167514665,0.16733285149264057
5356,2CXO J040840.3-205157,10539,QSO,0.2248889264209276,0.10223848967276412,0.19592756597153646,0.2896838433219102,0.18726117461286174
5357,2CXO J040846.2-211426,10539,AGN,0.36253923879760325,0.003388770470379427,0.1251492238501282,0.3032604892377231,0.20566227764416606
5359,2CXO J040939.3-242436,3058,YSO,0.27686896946635364,0.031074129692536798,0.1662212630611448,0.13429727307320824,0.3915383647067565
5361,2CXO J040955.2-312230,3870,AGN,0.4435399559209147,0.0013931347546765353,0.08396009872572671,0.3307995452266158,0.14030726537206617
5363,2CXO J041030.2-313411,7605,QSO,0.24235133016284643,0.011639390378061687,0.14699621901101834,0.4111735206357987,0.18783953981227483
5367,2CXO J041044.0-312525,3870,AGN,0.3920501623314129,0.03430271217404618,0.08685643113900464,0.25251078394838183,0.2342799104071545
5369,2CXO J041114.6-312104,3870,QSO,0.168687369441556,0.02197519883797045,0.27219607805665696,0.34808232271388406,0.1890590309499324
5371,2CXO J041139.0-311943,3871,YSO,0.2240186476291055,0.028833840778461954,0.2738352003986385,0.1992607980005792,0.2740515131932149
5378,2CXO J041307.1+052755,3419,AGN,0.2994846810383919,0.004969671946490547,0.20472910221467575,0.23597437049211906,0.2548421743083228
5381,2CXO J041325.7+052900,3419,AGN,0.4921722566514086,0.00029835266963788225,0.04313795770535977,0.34245296676332915,0.12193846621026455
5382,2CXO J041338.9+053547,3419,AGN,0.27162812513414136,0.08245732898903488,0.1846208773827858,0.26085845464443674,0.20043521384960122
