,name,obsid,main_type,AGN,HMXB,QSO,SNR,YSO
15892,2CXO J132523.2+305503,9840,QSO,0.2883728157713368,0.18501941427374652,0.38942028000063883,0.06070382592051367,0.07648366403376429
15909,2CXO J132523.6-430009,962,YSO,0.16416131960202843,0.244334007472927,0.12900232515802126,0.06671156021358836,0.395790787553435
15925,2CXO J132526.4-430054,962,AGN,0.42167395529042384,0.1309878857546813,0.2144436915474396,0.1928427619457025,0.04005170546175288
15926,2CXO J132526.4-430054,2978,AGN,0.29106983501576517,0.26685647847186234,0.17921883775420464,0.20071521423698177,0.06213963452118623
15927,2CXO J132526.4-430054,3965,AGN,0.4233821747147445,0.1487105744605843,0.15867842728280618,0.21498147241492893,0.054247351126936134
15966,2CXO J132527.9-430105,7799,AGN,0.4345419347409083,0.07538060956301952,0.2154876665957604,0.24760324949633855,0.02698653960397325
15968,2CXO J132527.9-430105,8490,AGN,0.36444819561488573,0.1582862271684699,0.24913290387784764,0.10737497129634109,0.12075770204245578
15969,2CXO J132528.2-430056,8489,AGN,0.27316730231862113,0.16982560767488047,0.27187808819335996,0.06322166361652895,0.2219073381966094
15975,2CXO J132528.3-430103,7799,AGN,0.4345419347409083,0.07538060956301952,0.2154876665957604,0.24760324949633855,0.02698653960397325
15977,2CXO J132528.4-430315,7800,QSO,0.2622819346458134,0.086161612243043,0.33065814113278885,0.1191504305303238,0.20174788144803094
16016,2CXO J132529.5-430055,10722,AGN,0.3571487252755064,0.030596439459113042,0.3198550411335177,0.19278286744539272,0.09961692668647003
16018,2CXO J132529.5-430055,8489,QSO,0.2194061439323305,0.13800760072926913,0.4565344805464643,0.09237044204903429,0.0936813327429018
16027,2CXO J132529.7-430053,3965,QSO,0.22372219466455756,0.15282153709553206,0.3171243896004972,0.12464690409714302,0.18168497454227026
16040,2CXO J132530.1-430047,10722,YSO,0.2518808373539372,0.1529701358041063,0.18505198909442824,0.11697567776035465,0.29312135998717365
16044,2CXO J132530.1-430047,8490,AGN,0.25314575920565807,0.2183569933507521,0.2190738774621992,0.0768200685483975,0.23260330143299318
16053,2CXO J132530.8-430041,10722,QSO,0.17941255598743586,0.1856294134777881,0.4685028009929628,0.07258159490272738,0.09387363463908589
16061,2CXO J132530.8-430043,10722,QSO,0.17941255598743586,0.1856294134777881,0.4685028009929628,0.07258159490272738,0.09387363463908589
16062,2CXO J132530.8-430043,8489,HMXB,0.1483112031031548,0.32596554115516474,0.25987072171812337,0.041129129371961795,0.2247234046515954
16094,2CXO J132532.0-430231,7800,QSO,0.28878739801585324,0.020800797301405057,0.47177473703476197,0.1530810791729897,0.06555598847499013
16110,2CXO J132532.4-430134,7799,AGN,0.3108819841663121,0.29585914235143285,0.23878286522786765,0.07384287532243847,0.08063313293194889
16111,2CXO J132532.4-430134,3965,HMXB,0.17850329409210614,0.30319925698665884,0.21445340003742938,0.06826551616242754,0.23557853272137816
16113,2CXO J132532.4-430134,10722,HMXB,0.24043183263025722,0.2851421688987717,0.18381054014481676,0.08353977937492056,0.2070756789512338
16114,2CXO J132532.4-430134,8489,HMXB,0.15293268621281286,0.36038161338450164,0.24232410694245335,0.07822498088957792,0.16613661257065435
16115,2CXO J132532.4-430134,7797,YSO,0.2587218777080827,0.20471101907782266,0.20152908456353907,0.06271561564425666,0.27232240300629895
16116,2CXO J132532.4-430134,8490,AGN,0.29230231493277875,0.20593881532159533,0.18576717358277675,0.0674426302643007,0.24854906589854842
16140,2CXO J132533.9-425859,7797,QSO,0.2937550053945825,0.05816915299279507,0.45336150039725454,0.1366869339694035,0.05802740724596442
16164,2CXO J132538.3-430205,2978,AGN,0.27427880862566556,0.19676116630423895,0.18162708935490057,0.12114633838337734,0.22618659733181745
16165,2CXO J132538.3-430205,3965,HMXB,0.14917584185883154,0.3434652164281326,0.21342817783780185,0.060538965061511255,0.23339179881372285
16166,2CXO J132538.3-430205,962,HMXB,0.2316946848837437,0.3000881769832378,0.21788408498801645,0.06740792799434689,0.1829251251506551
16171,2CXO J132538.4-430203,2978,AGN,0.27427880862566556,0.19676116630423895,0.18162708935490057,0.12114633838337734,0.22618659733181745
16172,2CXO J132538.4-430203,3965,HMXB,0.14917584185883154,0.3434652164281326,0.21342817783780185,0.060538965061511255,0.23339179881372285
16173,2CXO J132538.4-430203,962,HMXB,0.2316946848837437,0.3000881769832378,0.21788408498801645,0.06740792799434689,0.1829251251506551
16182,2CXO J132540.5-430114,8490,QSO,0.29454162473181045,0.14707353199309578,0.3853328553921179,0.07447087972730755,0.09858110815566823
16195,2CXO J132544.0-430610,7799,AGN,0.41913995697920486,0.0712806906140024,0.3385275807630141,0.1003779536483308,0.07067381799544781
16240,2CXO J132557.3-425341,7800,QSO,0.327988516956588,0.13935792300721755,0.39006125253777696,0.08884469563983993,0.053747611858577446
16244,2CXO J132557.8-425701,7799,QSO,0.3175346348219605,0.09809441720129537,0.37436114140993687,0.06437092584391484,0.14563888072289252
16251,2CXO J132600.2-424345,7799,AGN,0.38079404148403484,0.013037156660192731,0.34139144355083706,0.21379640629272445,0.05098095201221088
16268,2CXO J132615.7-424655,7799,AGN,0.3442746232979147,0.02896703524396634,0.3402064278963906,0.19582373867005223,0.09072817489167605
16270,2CXO J132615.7-424655,7800,AGN,0.28204977272904774,0.04882265362926444,0.250114896391805,0.13935157862683395,0.27966109862304883
16273,2CXO J132615.7-425513,7800,QSO,0.17946945036678144,0.22241974214300655,0.42607709727410564,0.03365532679050598,0.13837838342560035
16294,2CXO J132641.5-472215,13726,AGN,0.347474291003781,0.15648247675060034,0.27803702853331563,0.09805633678667804,0.11994986692562497
16297,2CXO J132651.0+285408,4362,QSO,0.29514562528628857,0.1002272593940243,0.4283774165584963,0.13443161397940565,0.041818084781785066
16305,2CXO J132655.0-473113,13726,AGN,0.3547757836846954,0.07905421680476943,0.3010545913566668,0.10897578422750559,0.15613962392636288
16324,2CXO J132759.3-423838,11390,QSO,0.186872909731215,0.11908929378704593,0.529785217690935,0.0966885204273224,0.06756405836348171
16406,2CXO J132952.8+471644,3932,QSO,0.3315742794490688,0.05274827834693943,0.37582585728892653,0.1831735122555339,0.05667807265953135
16425,2CXO J132959.0+471318,15496,YSO,0.16281670799681575,0.19493716452176277,0.1414263793322366,0.08177600423916595,0.41904374391001903
16426,2CXO J132959.0+471318,13815,YSO,0.19165035905771813,0.13364342527023862,0.18640438863895178,0.0835328096528991,0.4047690173801922
16427,2CXO J132959.0+471318,15553,YSO,0.3219614931038733,0.15712218840292624,0.0916987889092832,0.09109910718514748,0.33811842239876994
16431,2CXO J132959.5+471558,13813,AGN,0.3962145366310208,0.03315199076395219,0.3621529177669423,0.17115593106604043,0.03732462377204438
16544,2CXO J133643.5-295107,12993,QSO,0.20142332040563612,0.18792476876374117,0.4063135534157166,0.06235470511091593,0.1419836523039901
16572,2CXO J133657.4-294729,12994,QSO,0.22715485076172567,0.090217899808312,0.3636615636896704,0.08971292314462843,0.22925276259566355
16579,2CXO J133659.4-294959,2064,AGN,0.44634992985433175,0.05791790810414774,0.23453773843255285,0.2134699195303247,0.047724504078642864
16595,2CXO J133701.6-294742,12995,QSO,0.21740425412870448,0.25407816932923044,0.3246543226432087,0.04923728939116763,0.1546259645076887
16596,2CXO J133701.6-294742,12993,QSO,0.1702113584783365,0.19131562510457656,0.3224128194149908,0.06684203444632285,0.24921816255577345
16599,2CXO J133701.6-294742,13241,AGN,0.268632197676989,0.2542248523742098,0.24512190620288996,0.08452235126844071,0.14749869247747052
16602,2CXO J133702.0-295518,14332,QSO,0.2897154025316702,0.07240200205962719,0.4081021951463193,0.15864117126845123,0.07113922899393202
16603,2CXO J133702.0-295518,12992,AGN,0.3776202093757575,0.06976388313996254,0.3174516859305105,0.1780372570845402,0.05712696446922919
16627,2CXO J133712.5-295154,12992,HMXB,0.22577032775890002,0.33732542503309865,0.20249459394045996,0.0677668425939114,0.16664281067363004
16642,2CXO J133729.6-295008,12994,AGN,0.40565877173125403,0.041668009362336215,0.3139523370556593,0.14653757510415324,0.09218330674659717
16650,2CXO J133731.0-294234,13241,QSO,0.17497993627547812,0.23439941972059317,0.4144917296935312,0.062297097292775445,0.11383181701762186
16710,2CXO J133916.1-671426,2576,QSO,0.29292171301386405,0.1206029226140456,0.3857814316389847,0.1008457278278431,0.09984820490526267
16756,2CXO J134347.8+560505,809,AGN,0.4142672549106546,0.036045712922997596,0.3732016229735892,0.12965331613350256,0.04683209305925593
16826,2CXO J135026.6+683828,6284,QSO,0.22541721662116193,0.28059951908891295,0.2930481692402395,0.06368421906068338,0.13725087598900224
16829,2CXO J135045.1+595820,2229,AGN,0.3098810991913659,0.09836680728930036,0.21115914677711495,0.13705691338649773,0.24353603335572102
16862,2CXO J135610.3-643638,10880,AGN,0.2762319404862535,0.1749036977370023,0.23286394137495467,0.056185639347576526,0.259814781054213
16873,2CXO J135734.5-643327,10880,YSO,0.19391204528132924,0.27477619114348334,0.13916334105136494,0.054548137107704904,0.3376002854161176
16876,2CXO J135757.2-642612,10880,YSO,0.2715150024140066,0.25053288619787334,0.13291498100666246,0.06079264176718564,0.284244488614272
16879,2CXO J135815.6-644052,10880,YSO,0.2876677736400659,0.04837906017546215,0.21367335278680194,0.1551081578462145,0.2951716555514554
16880,2CXO J135818.5-644051,13720,YSO,0.2699387006665318,0.2469511318696669,0.1610148693714606,0.05118250613482404,0.27091279195751655
16881,2CXO J135818.5-644051,10880,YSO,0.2876677736400659,0.04837906017546215,0.21367335278680194,0.1551081578462145,0.2951716555514554
16883,2CXO J135842.7+623739,516,AGN,0.4638863118005509,0.03262719113939314,0.3155675052361927,0.15057719611086431,0.03734179571299878
17160,2CXO J141222.9-651644,12823,QSO,0.2598562073249033,0.22804297949227756,0.29504593940338464,0.10181276942494574,0.11524210435448878
17168,2CXO J141305.5-652031,12823,YSO,0.21961873430601409,0.18088368409115602,0.12705264414316303,0.10018277946649193,0.37226215799317497
