,name,obsid,main_type,AGN,HMXB,Orion_V*,QSO,YSO
14410,2CXO J122948.1+032720,3150,AGN,0.40315323475611414,0.20702101663345807,0.09895702401761469,0.25250636368615936,0.038362360906653604
14413,2CXO J122949.3+080012,12888,HMXB,0.1866566394447634,0.3570682010151901,0.11888154243124299,0.19246709524558567,0.14492652186321792
14437,2CXO J123006.2+080203,321,HMXB,0.22298401930735315,0.2395642489728557,0.21253618612190223,0.19909295320482553,0.1258225923930634
14452,2CXO J123023.9+080630,12889,AGN,0.48284328133593235,0.07753268593912045,0.03674717876206139,0.3803671719690534,0.022509681993832437
14461,2CXO J123030.7-115039,4768,QSO,0.29516034639395156,0.21671315099957686,0.09041598121744175,0.33415355117443807,0.06355697021459175
14474,2CXO J123039.3+254506,2079,HMXB,0.19961240856675402,0.7993180741042579,0.00048444719804989673,0.0002154420217259303,0.00036962810921225197
14479,2CXO J123044.2+122134,5827,QSO,0.2578205215138545,0.25044223133344423,0.0845601285074288,0.3413153607876267,0.06586175785764574
14486,2CXO J123044.7+122434,2707,AGN,0.392406093538781,0.2525579480744654,0.10657976524738445,0.18454003516240214,0.0639161579769671
14780,2CXO J123054.9+122538,5826,AGN,0.4222731519331273,0.24670777591619722,0.03612099106921508,0.21404815970017552,0.080849921381285
14789,2CXO J123059.5+122038,5826,AGN,0.2586052776898599,0.2021575844250168,0.2130608698119786,0.18527152454362772,0.14090474352951682
14791,2CXO J123059.5+122510,5827,QSO,0.27262643815272747,0.2256730412643606,0.09722622063071784,0.3121114600979215,0.09236283985427268
14804,2CXO J123133.6+751954,2253,QSO,0.22358365724792667,0.16013827776938422,0.14845983583149513,0.34938388096697176,0.11843434818422227
14813,2CXO J123200.9+142502,2922,AGN,0.2760839312391164,0.26074615647098204,0.15068986973791904,0.13473809872499165,0.17774194382699082
14827,2CXO J123345.5+073309,3925,QSO,0.25607249130371595,0.09721932753391029,0.14918879364799179,0.4379647226020783,0.059554664912303545
14849,2CXO J123534.0+264402,2884,QSO,0.279704595186941,0.20375086317781685,0.1338392121764926,0.31974164235487534,0.06296368710387419
14891,2CXO J123550.3+621808,2234,AGN,0.35383071847162706,0.2863417213674669,0.03162961392292553,0.20191517521264793,0.1262827710253326
14903,2CXO J123602.3+261831,3950,HMXB,0.23668904255042483,0.37825857730842355,0.1007175772234657,0.24355606011119363,0.040778742806492255
14907,2CXO J123610.3+290105,5588,QSO,0.33833812919906225,0.14938887860051614,0.08055267311443462,0.35125655850188114,0.08046376058410587
14950,2CXO J123626.5+130810,5911,QSO,0.23283519712637438,0.19652247299035966,0.11658785432369632,0.38949942131204796,0.06455505424752159
14961,2CXO J123630.1+622620,2234,AGN,0.41035726031879505,0.06489024927800884,0.09789124754655552,0.35536470184874064,0.07149654100790005
14966,2CXO J123646.2+130400,5911,HMXB,0.20157725349657724,0.24413279934877896,0.19629911418608392,0.20024900196212325,0.15774183100643654
15078,2CXO J123743.2+114901,807,HMXB,0.2675228059910392,0.3809516645645805,0.0638466022839687,0.23427541312468433,0.05340351403572716
15114,2CXO J123943.6-114033,9533,AGN,0.3708794104271762,0.16263926598223763,0.11319707717304957,0.26807496771391515,0.08520927870362142
15159,2CXO J124115.8+411655,9549,QSO,0.2825944636452343,0.10130823327998861,0.14941821123979518,0.3941247983763827,0.0725542934585991
15162,2CXO J124130.2+322620,797,QSO,0.3771539267874418,0.11392313399950438,0.030393825043611204,0.44161020913949484,0.036918905029947706
15165,2CXO J124158.0+322851,797,HMXB,0.13123500126160945,0.24290833863485756,0.19252682096650175,0.19454672649902716,0.2387831126380041
15183,2CXO J124308.2+023341,4415,AGN,0.2947792132059274,0.20297972912774778,0.09780393901051752,0.2449260532651958,0.15951106539061155
15185,2CXO J124316.3+025004,4415,AGN,0.3011323454958176,0.2635576247991882,0.1303642597304047,0.17212707889197895,0.13281869108261057
15187,2CXO J124322.7+131914,12202,AGN,0.30372114097119085,0.17133519081709453,0.11302905486078742,0.2842479387941328,0.1276666745567944
15188,2CXO J124324.8+024444,3926,QSO,0.30718976049562524,0.17360114786258304,0.08658631853896522,0.3843766993381581,0.04824607376466835
15193,2CXO J124332.6+113002,12975,QSO,0.27903693785391115,0.16390139643240445,0.09452913303145762,0.2888406271045657,0.17369190557766107
15248,2CXO J124342.3+114053,12976,AGN,0.3960641566537526,0.11027076089653873,0.04895454603749568,0.38737006146683295,0.05734047494537978
15260,2CXO J124518.9+032521,12288,AGN,0.29316479767082043,0.2235744061666001,0.10329366035732428,0.2736469688796567,0.10632016692559838
15280,2CXO J124826.1-411756,504,HMXB,0.17456357889563245,0.32070651885563867,0.12311337298814438,0.15133569751777223,0.2302808317428122
15298,2CXO J124854.5-412643,4954,QSO,0.24818183543774322,0.16998085827797338,0.08074810732725277,0.39897058672528546,0.10211861223174515
15310,2CXO J124922.2+304302,4978,QSO,0.19147768584619795,0.24088649274478272,0.07662552260633228,0.39972192360926745,0.09128837519341962
15327,2CXO J125048.6+410742,9553,HMXB,0.17923120440672446,0.4280305409226561,0.08894375059194634,0.1176801870145287,0.1861143170641444
15345,2CXO J125149.1-103535,11779,AGN,0.27583806257813137,0.11688168292306687,0.15601033018938792,0.2558985654571283,0.19537135885228551
15347,2CXO J125206.6-424112,12957,QSO,0.20198059495670778,0.1682197754078478,0.15572815899160347,0.3308958523205475,0.14317561832329342
15352,2CXO J125254.0-291753,4198,AGN,0.4102132097433355,0.2299617947459828,0.1548112752026948,0.10961989697149835,0.09539382333648858
15356,2CXO J125314.3-293317,4198,AGN,0.31075533090452057,0.1717574371707692,0.10836206691766237,0.25350424139896505,0.15562092360808294
15361,2CXO J125329.2-090201,10462,QSO,0.21531566418272638,0.159756328867182,0.12323026842949482,0.4542176160940605,0.047480122426536306
15367,2CXO J125346.1-292819,4198,QSO,0.2907318437740856,0.13046586515510608,0.07939140148303209,0.3988314876498347,0.10057940193794164
15375,2CXO J125412.0-124300,3220,QSO,0.29444186949625883,0.18024731031523158,0.12781336153703096,0.32530441107438224,0.07219304757709626
15377,2CXO J125417.9-124106,3220,QSO,0.30901755174257217,0.14964306460013155,0.04188186658415912,0.4101523896183314,0.08930512745480572
15394,2CXO J125536.8+565734,13948,AGN,0.26013371582072126,0.22790121333889282,0.21064946052642392,0.11943302458922107,0.181882585724741
15395,2CXO J125537.7+565544,13947,AGN,0.3812164214989595,0.2790475756351187,0.07211208381346543,0.16023953603443983,0.10738438301801653
15400,2CXO J125611.5+565326,13947,AGN,0.413918769911915,0.22515803048383498,0.05119851347819273,0.22870437689409723,0.08102030923196009
15423,2CXO J125705.3-172630,2206,QSO,0.2980608271462001,0.15698483737139535,0.09758536202053848,0.3323413363789105,0.1150276370829554
15453,2CXO J125806.9+271558,4724,QSO,0.2496374753253964,0.13828027600563952,0.20786450602240358,0.25711389355567155,0.14710384909088908
15551,2CXO J130522.4-492657,14985,AGN,0.3230880622692262,0.30768803780410037,0.12617618008374437,0.1135704233465726,0.12947729649635642
15570,2CXO J130534.8-255602,5421,QSO,0.28893056276371143,0.09656959368973168,0.07018896427369724,0.5357829998681852,0.008527879404674386
15575,2CXO J130537.2-492601,14984,HMXB,0.31208926898655776,0.5326344706264554,0.029744090227231408,0.08826594893679175,0.03726622122296365
15587,2CXO J130555.7-493406,14984,AGN,0.3931362035188492,0.13028912042512905,0.11478275434420845,0.22218989411281204,0.13960202759900117
15590,2CXO J130602.1+035151,3966,AGN,0.3412568920316903,0.20843305821713481,0.04708314880810432,0.317475272467272,0.08575162847579855
15591,2CXO J130606.8+264433,14015,QSO,0.2965425541954663,0.12136161451436381,0.09828562147417377,0.4557895995176627,0.02802061029833339
15592,2CXO J130608.4-493203,14984,AGN,0.38666128940058236,0.1575010254309869,0.0923467419852456,0.2655019063072721,0.09798903687591302
15603,2CXO J130619.8+040138,3966,AGN,0.3007217665699706,0.21572271692078832,0.09345948871368197,0.2838388328500031,0.10625719494555601
15629,2CXO J130957.9+612517,12619,Orion_V*,0.14850336655991633,0.1352965483605793,0.2936252419840646,0.22091953497841904,0.20165530811702087
15667,2CXO J131214.4-011119,7289,AGN,0.42293829044645137,0.1102930982231149,0.10125097838753777,0.3008750095379295,0.06464262340496639
15703,2CXO J131547.3-161431,798,QSO,0.23684783532017112,0.2573388027665074,0.12117580837697699,0.28320720174718156,0.10143035178916296
15719,2CXO J131659.8+285750,2228,AGN,0.46492491432245986,0.09241248972718905,0.09250701278684419,0.32750949273328156,0.022646090430225276
15732,2CXO J132013.1+330436,6941,AGN,0.32390601388385326,0.23000200277023247,0.06582827804651094,0.3055221396188732,0.07474156568053004
15741,2CXO J132109.9+330353,6941,QSO,0.30614576728814014,0.09045511702900755,0.1544282261451188,0.33614555627454434,0.1128253332631891
15754,2CXO J132405.7-451529,15199,YSO,0.1956028424458654,0.1254294543705494,0.22434074253471625,0.20777841620843845,0.2468485444404306
15789,2CXO J132501.0-430643,8489,AGN,0.43789202576495057,0.12292956372210183,0.07651973141408257,0.31547478916893795,0.04718388992992712
15794,2CXO J132502.7-430243,7800,HMXB,0.13590600294183497,0.510605124362676,0.06906627300245122,0.1700197296319162,0.11440287006112167
15799,2CXO J132502.7-430243,7797,AGN,0.33165239589788403,0.23170281108968946,0.16899749026753247,0.1900997857541308,0.07754751699076329
15801,2CXO J132506.3-430221,3965,QSO,0.29946506367733605,0.155644108471303,0.10180978586545368,0.3691019116571929,0.07397913032871435
15803,2CXO J132506.3-430221,962,QSO,0.2561297135797244,0.19542664700991258,0.12355342372596145,0.3077073385305893,0.11718287715381229
15806,2CXO J132506.3-430221,7800,Orion_V*,0.13840702065732444,0.22044974790866828,0.2592069169002221,0.21500094579285292,0.16693536874093212
15839,2CXO J132512.0-430010,7799,AGN,0.49769660650603764,0.1636054259621182,0.06455079429239477,0.21254652801206267,0.06160064522738683
15841,2CXO J132512.0-430010,8489,HMXB,0.25311798430313454,0.25333333081705867,0.2314970022243424,0.03675010016064647,0.22530158249481783
15844,2CXO J132512.0-430010,10722,AGN,0.3091173866055236,0.30042169716046424,0.11268770690121561,0.0909680646255973,0.1868051447071992
15845,2CXO J132512.0-430044,7798,AGN,0.44885904701929497,0.19939590617909125,0.08063742840690842,0.206506056469318,0.0646015619253872
15849,2CXO J132512.0-430044,7797,HMXB,0.15639445836875596,0.29937687289572423,0.23834388364786097,0.02985935087939545,0.27602543420826353
15857,2CXO J132513.9-430725,8490,QSO,0.23570254732301607,0.12063083531306479,0.2088557664720621,0.2871936293851534,0.1476172215067036
15858,2CXO J132516.4-430255,7797,AGN,0.3507984389469292,0.22893329313559505,0.0410988488041691,0.2984428073172764,0.08072661179603023
15863,2CXO J132519.0-430156,7798,AGN,0.4128617928430886,0.1238843186108664,0.063050025050982,0.3332009850220783,0.06700287847298464
15864,2CXO J132519.0-430156,7799,QSO,0.2274166418647919,0.1835447871462153,0.20891019243419476,0.285511047131216,0.09461733142358197
15865,2CXO J132519.3-430157,7798,AGN,0.4128617928430886,0.1238843186108664,0.063050025050982,0.3332009850220783,0.06700287847298464
15866,2CXO J132519.3-430157,7799,QSO,0.2274166418647919,0.1835447871462153,0.20891019243419476,0.285511047131216,0.09461733142358197
15867,2CXO J132519.7-424922,2978,AGN,0.35284488712203615,0.10927563429060363,0.11458525282600918,0.3211636803782603,0.10213054538309077
15871,2CXO J132520.6-424600,7797,AGN,0.26630044853383594,0.19736487491175023,0.20778119678601728,0.24360341114898387,0.08495006861941262
15880,2CXO J132522.6-425501,8489,AGN,0.5274137155342605,0.07187047690085546,0.033875869234491755,0.3223079624913678,0.04453197583902452
15881,2CXO J132522.8-430017,8490,AGN,0.3571907250090076,0.19608399689612824,0.13055710201554258,0.06839262007127467,0.24777555600804677
15893,2CXO J132523.2+305503,9403,QSO,0.2599161778221367,0.21106463978220494,0.12457953012667297,0.280542004813554,0.1238976474554313
15894,2CXO J132523.5-430138,8489,AGN,0.28951830533225675,0.1600572856519577,0.15032709441655853,0.19846913204416233,0.20162818255506462
15895,2CXO J132523.5-430138,8490,AGN,0.2589753965884886,0.1935683046674729,0.1451152116694975,0.2383824776999248,0.16395860937461615
15932,2CXO J132527.0-430159,2978,HMXB,0.15708666398371363,0.43579176334188335,0.15135894942828734,0.09776075887183747,0.1580018643742784
15972,2CXO J132528.2-430253,7797,AGN,0.31778419445936185,0.19975449976279372,0.08240721324161283,0.268132811693146,0.13192128084308566
15973,2CXO J132528.2-430253,8490,AGN,0.5375076476304876,0.15525404868745535,0.03946797279041089,0.21925821013209418,0.04851212075955184
15978,2CXO J132528.4-430315,7798,HMXB,0.3216072458838872,0.3790729004557038,0.10415157354607325,0.01765844521859997,0.17750983489573569
15980,2CXO J132528.4-430315,7797,AGN,0.41075254196225236,0.34473307446417245,0.06322854539506494,0.029336993611967736,0.15194884456654253
15999,2CXO J132528.7-425948,7799,AGN,0.2906293074337284,0.197670150331468,0.13058315331354645,0.2087859721321374,0.17233141678911992
16012,2CXO J132529.4-430108,8490,AGN,0.46744977707543595,0.18802850752062783,0.1447663999921143,0.14082326744584442,0.05893204796597766
16022,2CXO J132529.5-430055,7797,AGN,0.28927613137754243,0.24814189746111545,0.15765406878751134,0.07849327192576307,0.22643463044806775
16024,2CXO J132529.7-430053,7799,Orion_V*,0.16370192863681504,0.1321137797557688,0.3556277197618909,0.09821869969737251,0.25033787214815273
16028,2CXO J132529.7-430053,2978,HMXB,0.16530558824391964,0.35174213296279705,0.14793507116837828,0.11549401555874622,0.21952319206615886
16033,2CXO J132529.8-430054,7799,Orion_V*,0.16370192863681504,0.1321137797557688,0.3556277197618909,0.09821869969737251,0.25033787214815273
16037,2CXO J132530.0-430048,7798,HMXB,0.2667153613495713,0.2974610720634507,0.12946525211064258,0.10865510368015234,0.19770321079618308
16041,2CXO J132530.1-430047,8489,HMXB,0.1436579025983654,0.5060010462223564,0.15065081546608813,0.009054655031325878,0.19063558068186415
16042,2CXO J132530.1-430047,7798,HMXB,0.2667153613495713,0.2974610720634507,0.12946525211064258,0.10865510368015234,0.19770321079618308
16045,2CXO J132530.1-430047,7797,HMXB,0.10943742584376451,0.3797100683677479,0.191458228518955,0.008391728102980698,0.3110025491665519
16047,2CXO J132530.3-430045,7798,HMXB,0.2667153613495713,0.2974610720634507,0.12946525211064258,0.10865510368015234,0.19770321079618308
16067,2CXO J132531.0+362401,4055,QSO,0.22053295519344684,0.19964527817803673,0.14446862351049813,0.26653035061060054,0.16882279250741777
16075,2CXO J132531.5-430033,3965,HMXB,0.21237191753457488,0.3382898959651191,0.18618938585129402,0.16506008627819516,0.09808871437081694
16076,2CXO J132531.5-430033,10722,HMXB,0.1309472436777631,0.36751850069273334,0.17327224024100796,0.18391695693467056,0.14434505845382506
16095,2CXO J132532.0-430231,7799,QSO,0.28863455385819664,0.20109977417526187,0.07101763949140776,0.2977909063250089,0.14145712615012487
16096,2CXO J132532.0-430231,7798,QSO,0.2619234900926435,0.21004596683647778,0.10415571183703957,0.2790586729807415,0.1448161582530975
16097,2CXO J132532.0-430231,2978,HMXB,0.1699607042726528,0.2875480136035259,0.15343652215839065,0.21875559951822204,0.17029916044720866
