,name,obsid,main_type,BYDra,Candidate_YSO,Orion_V*,TTau*,YSO
9345,2CXO J062053.9-622315,7569,TTau*,0.21635533435871626,0.2713458161426563,0.060391648589114146,0.3052206235816375,0.14668657732787582
9355,2CXO J062207.0+744036,15297,TTau*,0.1397621742428621,0.17949133449561386,0.23903585609499223,0.29734908208452376,0.14436155308200807
9471,2CXO J063357.1+174049,14694,Candidate_YSO,0.2030153139601532,0.3219258680128761,0.12468683569798916,0.18482663983730185,0.16554534249167965
9480,2CXO J063430.1+042115,12142,Candidate_YSO,0.26562643774017153,0.31674317702075927,0.10433590262117483,0.16347472633921703,0.1498197562786774
9486,2CXO J063805.1-801854,14925,Candidate_YSO,0.44858433578647194,0.4666461579645147,0.025474410764968314,0.05327359114675501,0.0060215043372898085
9590,2CXO J064055.2+093959,14368,TTau*,0.10121080304651316,0.12111864675738715,0.2163294571167146,0.32407129382420463,0.23726979925518044
9615,2CXO J064058.4+093331,2540,YSO,0.10678013811910425,0.1441865749130266,0.2703484596422322,0.14082854376771473,0.33785628355792224
9646,2CXO J064102.2+092723,9768,Candidate_YSO,0.2341450077846452,0.24490138891807187,0.1423601318262004,0.16292693261449473,0.2156665388565879
9695,2CXO J064105.7+093448,9769,YSO,0.1656411181057445,0.1741164200066789,0.10256177490902693,0.01357916122260041,0.5441015257559493
9698,2CXO J064105.8+093446,2540,YSO,0.13515822396536226,0.1919511241611766,0.14212237354593177,0.14498425352348232,0.38578402480404717
9699,2CXO J064105.8+093446,9769,YSO,0.1656411181057445,0.1741164200066789,0.10256177490902693,0.01357916122260041,0.5441015257559493
9893,2CXO J065725.7-554953,3184,Orion_V*,0.17720724109293756,0.14590354978629638,0.24880810211888232,0.22324074959283732,0.2048403574090463
9929,2CXO J065903.1-555458,5356,TTau*,0.12063240169454023,0.23460720898139178,0.1506426322604015,0.2482639758614702,0.2458537812021962
9968,2CXO J070418.1-112048,3751,Candidate_YSO,0.25923915711338197,0.3512707387547311,0.07384260523975096,0.16685942551965904,0.1487880733724769
10070,2CXO J072128.1+554156,3289,Candidate_YSO,0.4461944690492327,0.46524514297048164,0.014529824515693658,0.06682847241110812,0.007202091053483741
10076,2CXO J072435.6+293643,12376,Candidate_YSO,0.3982201548589517,0.4460906243266263,0.011822406024965105,0.12381663700234397,0.020050177787113
10163,2CXO J074414.9+375645,9774,TTau*,0.1927780237811604,0.2430632409493166,0.10641940006210972,0.31453649426520286,0.14320284094221053
10230,2CXO J075936.3+325706,7570,Candidate_YSO,0.44334598663940566,0.4600063106752141,0.007572973974524047,0.07929158989683045,0.009783138814025667
10357,2CXO J083435.2-451137,10135,YSO,0.09139360202121438,0.10189517696793986,0.2852792063573668,0.21015949360611288,0.3112725210473661
10403,2CXO J083538.2-445600,10134,YSO,0.10651859315010119,0.18503326430955253,0.15633276323034767,0.23313136316946623,0.31898401614053234
10406,2CXO J083614.9-450637,10133,YSO,0.10063042797142503,0.20878147932828625,0.15513017358877637,0.23989031310094172,0.2955676060105705
10555,2CXO J085328.3-473107,7638,TTau*,0.05996170759952278,0.10234309414062143,0.18453327207237877,0.3331347933739013,0.3200271328135758
10563,2CXO J085337.5-471902,7638,Candidate_YSO,0.36254716394582015,0.3786990860022419,0.06618024452899696,0.14259341405546028,0.04998009146748084
10588,2CXO J085812.0-472453,2556,Candidate_YSO,0.24713469440409314,0.29378405992697953,0.035032479041179926,0.22644991138709764,0.19759885524064974
10599,2CXO J085903.2-434834,6433,Candidate_YSO,0.3298169779170301,0.34513218696936876,0.06925915970352842,0.13595601474116667,0.11983566066890612
10607,2CXO J085914.9-434336,6433,YSO,0.03967600204520906,0.11986779053901081,0.3086035448748581,0.15170669995093664,0.38014596258998545
10608,2CXO J085915.0-434433,6433,Orion_V*,0.07063471559297611,0.10367243325416108,0.38998729009061456,0.1274474258801607,0.3082581351820875
10617,2CXO J085930.9-434647,6433,YSO,0.08428955761351797,0.09096865774254449,0.32263642999085435,0.12670209498057292,0.3754032596725103
10656,2CXO J090552.9-322338,13223,Candidate_YSO,0.36083059763826936,0.44866736407008645,0.025749837215027657,0.12579029832153163,0.03896190275508489
10770,2CXO J091846.7-115353,4969,Candidate_YSO,0.31043574728071816,0.3775512832031863,0.06549382100374954,0.14710420465476,0.09941494385758601
10845,2CXO J093457.9+170614,12753,YSO,0.16370970564976478,0.23726849790590931,0.08822988282106742,0.22886467912617456,0.281927234497084
10878,2CXO J094149.4-542210,9077,TTau*,0.16771909745955457,0.24413741606927394,0.09683410498440728,0.3184153189681411,0.17289406251862308
10955,2CXO J095426.9+410517,5759,Candidate_YSO,0.19010126955526982,0.3622480862412275,0.08407845106620795,0.21895119562581083,0.1446209975114839
10961,2CXO J095441.8-202214,4378,Orion_V*,0.15967877141233047,0.16901347161921032,0.23463075179817602,0.20396392367705982,0.2327130814932232
11120,2CXO J095550.2+694045,5644,Candidate_YSO,0.43397799483396576,0.4497620468820679,0.026934889909344954,0.07570264799314201,0.013622420381479304
11123,2CXO J095550.2+694045,10545,Candidate_YSO,0.416847924572073,0.4534558515747359,0.03169447729326778,0.0722785681766893,0.025723178383234083
11124,2CXO J095550.2+694045,11800,Candidate_YSO,0.41875116076249996,0.4386587991169656,0.01368762359560333,0.09560290593161425,0.033299510593316886
11207,2CXO J095659.6-652848,11266,Candidate_YSO,0.37585031809485714,0.39504736929223444,0.10650470272976365,0.029058866021493192,0.09353874386165156
11209,2CXO J095700.2+693419,10542,TTau*,0.10357581334733255,0.17810399949334643,0.13367025662242782,0.3164358664534764,0.26821406408341686
11219,2CXO J095726.0-105405,3205,Candidate_YSO,0.4435577444995879,0.4614265442100564,0.0020648878298583774,0.07545051411238872,0.017500309348108572
11443,2CXO J100152.1+021158,8000,Orion_V*,0.12492634322153455,0.16270862387977256,0.2927494009553132,0.2621609349909442,0.15745469695243544
11460,2CXO J100206.7+015913,15229,YSO,0.057880199497446376,0.10386710391078571,0.28602895017484686,0.17401240298893397,0.37821134342798707
11492,2CXO J100257.7+690625,2076,Candidate_YSO,0.3577075589575654,0.42508306373096605,0.014540905109941955,0.16259265114499255,0.04007582105653382
11716,2CXO J101809.0-461835,11031,TTau*,0.15612818407341594,0.18302664183370154,0.2112474047823929,0.26646180501839034,0.1831359642920993
11769,2CXO J102401.5-574522,6410,YSO,0.05488834186527005,0.07313160689426879,0.36199715307733255,0.08754608281815465,0.4224368153449739
11810,2CXO J102747.5-573619,14700,Orion_V*,0.07768884284659947,0.10006086998993788,0.32415082652657845,0.2943254860232206,0.20377397461366356
11823,2CXO J103104.8+350652,15614,TTau*,0.08686976409595257,0.12207314245620461,0.2037863167533053,0.34671807749498323,0.2405526991995543
11875,2CXO J103500.3+573032,3346,BYDra,0.4520113885175325,0.44271770657859283,0.00988609241839842,0.09164265110147922,0.0037421613839969873
11891,2CXO J103701.6-583512,13613,TTau*,0.1381283093064696,0.20788419867311786,0.12522822565886924,0.28910194323707245,0.239657323124471
11902,2CXO J103813.5-584508,13613,YSO,0.07562716139477332,0.14814113213383465,0.22268926693594962,0.27592567370748383,0.27761676582795863
11963,2CXO J104311.5-594224,9860,Candidate_YSO,0.4009721114164694,0.43692439230234165,0.0016024102681464702,0.14913309152373724,0.011367994489305411
11970,2CXO J104335.7-591635,9484,YSO,0.04982299980311412,0.13119562941935944,0.27966821871701947,0.24687049681845397,0.29244265524205304
11972,2CXO J104336.4-593355,9861,Candidate_YSO,0.3577415968299046,0.36386552345877077,0.006201387541082323,0.20451274444574058,0.06767874772450178
11974,2CXO J104336.8-593404,9861,Candidate_YSO,0.3577415968299046,0.36386552345877077,0.006201387541082323,0.20451274444574058,0.06767874772450178
11975,2CXO J104337.1-593357,9861,Candidate_YSO,0.3577415968299046,0.36386552345877077,0.006201387541082323,0.20451274444574058,0.06767874772450178
11976,2CXO J104337.5-593338,9861,Candidate_YSO,0.3577415968299046,0.36386552345877077,0.006201387541082323,0.20451274444574058,0.06767874772450178
11977,2CXO J104337.7-593406,9861,Candidate_YSO,0.3577415968299046,0.36386552345877077,0.006201387541082323,0.20451274444574058,0.06767874772450178
11978,2CXO J104338.8-593349,9861,Candidate_YSO,0.3577415968299046,0.36386552345877077,0.006201387541082323,0.20451274444574058,0.06767874772450178
11979,2CXO J104339.0-593345,9861,Candidate_YSO,0.3577415968299046,0.36386552345877077,0.006201387541082323,0.20451274444574058,0.06767874772450178
11980,2CXO J104339.2-593404,9861,Candidate_YSO,0.3577415968299046,0.36386552345877077,0.006201387541082323,0.20451274444574058,0.06767874772450178
11981,2CXO J104339.3-593333,9861,Candidate_YSO,0.3577415968299046,0.36386552345877077,0.006201387541082323,0.20451274444574058,0.06767874772450178
11983,2CXO J104339.5-593336,9861,Candidate_YSO,0.3577415968299046,0.36386552345877077,0.006201387541082323,0.20451274444574058,0.06767874772450178
11988,2CXO J104340.1-593356,9861,Candidate_YSO,0.3577415968299046,0.36386552345877077,0.006201387541082323,0.20451274444574058,0.06767874772450178
12027,2CXO J104346.3-593113,4495,Orion_V*,0.052757226832649544,0.07131847766632993,0.3413241763890695,0.21116414599131472,0.32343597312063627
12491,2CXO J104358.6-593328,4495,YSO,0.12105662080790096,0.07924633264450583,0.2640509104769939,0.18447193779743443,0.35117419827316504
12561,2CXO J104403.6-593700,4495,BYDra,0.2860102476485881,0.19952832260324949,0.09627120993546313,0.2370828426253266,0.18110737718737258
12587,2CXO J104410.3-594817,6402,Candidate_YSO,0.19304850194613152,0.3446073735180322,0.08109236955624119,0.20590841377705055,0.1753433412025446
12589,2CXO J104412.8-594344,6402,Orion_V*,0.10521888795483923,0.20114651448901638,0.287468919136218,0.23561479510987385,0.1705508833100525
12595,2CXO J104415.4-593224,4495,Orion_V*,0.04869920081407672,0.050650315050653684,0.3465393558731876,0.2114948084030354,0.34261631985904656
12598,2CXO J104417.4-595350,9482,Orion_V*,0.09296022152420345,0.04830698201412864,0.3432829161495642,0.20833842376930078,0.3071114565428029
12659,2CXO J104426.3-593739,4495,BYDra,0.2619299410490555,0.2567330533628853,0.09118208244396114,0.20133890672087035,0.18881601642322768
12660,2CXO J104429.3-593739,6402,Candidate_YSO,0.16080266265848459,0.249878355219419,0.10665024908414092,0.24196672267785907,0.24070201036009645
12673,2CXO J104436.3-594411,6402,YSO,0.08303077018194115,0.05460346769060655,0.22439043915320175,0.1855242237877612,0.45245109918648935
12676,2CXO J104441.7-594047,6402,TTau*,0.28128966058765253,0.27314069246664724,0.08998169121193983,0.35281982978729354,0.002768125946466895
12687,2CXO J104449.8-595141,9483,Candidate_YSO,0.2846018324832947,0.3141810166743999,0.12870326458931458,0.1446158957998818,0.12789799045310904
12688,2CXO J104450.1-594442,6402,YSO,0.08197716697408763,0.16556985235452612,0.189416793105302,0.20723163865578367,0.3558045489103006
12689,2CXO J104450.2-592701,9486,Candidate_YSO,0.38070448855634514,0.4002176306059592,0.05842606901622924,0.04583938185607024,0.11481242996539606
12690,2CXO J104450.4-594540,6402,YSO,0.0855417507708964,0.17088617478751023,0.2123190777074294,0.21309735366963603,0.318155643064528
12693,2CXO J104451.4-592651,9486,Candidate_YSO,0.38070448855634514,0.4002176306059592,0.05842606901622924,0.04583938185607024,0.11481242996539606
12696,2CXO J104454.0-594129,6402,YSO,0.12970296116170915,0.1279867269916397,0.24329978187066814,0.06380992605845703,0.435200603917526
12702,2CXO J104454.8-594351,6402,YSO,0.04161608773158212,0.09248423759962784,0.31130767867581366,0.14399840829573882,0.4105935876972376
12707,2CXO J104501.0-594515,6402,Candidate_YSO,0.3025814435011311,0.32784837932382593,0.0953941260481124,0.24952059118926817,0.0246554599376626
12717,2CXO J104507.0-594125,6402,Candidate_YSO,0.41650337339645144,0.4330353424661462,0.03384070472730372,0.08249755710700728,0.03412302230309145
12718,2CXO J104507.8-594134,6402,Candidate_YSO,0.3882647695117013,0.40746630872814354,0.11852221774263781,0.0660363772970966,0.01971032672042076
12725,2CXO J104511.0-594239,6402,Candidate_YSO,0.4065839321386266,0.4271007248715932,0.013156410451591159,0.0641239728087665,0.08903495972942269
12727,2CXO J104511.5-594613,6402,YSO,0.08146400718618046,0.11159889056685329,0.2403446293337872,0.19469453316903704,0.37189793974414204
12738,2CXO J104512.8-594942,6402,TTau*,0.17616763637486385,0.22516989487909675,0.06841859776512077,0.33521380086052105,0.19503007012039753
12763,2CXO J104532.2-594319,6402,YSO,0.15809591600891043,0.2016695417641046,0.15730638900502594,0.24049466625863064,0.24243348696332845
12766,2CXO J104536.3-594837,9483,Candidate_YSO,0.3545756184542649,0.3934113771635285,0.035861324235562875,0.12352591133302301,0.09262576881362061
12792,2CXO J104551.8-595721,9483,YSO,0.11448780546230217,0.14905840585191396,0.1945240154994709,0.1551279214940108,0.38680185169230225
12842,2CXO J104554.0-600001,9483,YSO,0.06256072529797635,0.08632485550878548,0.2879751779592711,0.19341501169245992,0.36972422954150713
12900,2CXO J104631.7-595829,9483,YSO,0.06108012820464081,0.10818170862625033,0.3128713854210528,0.18194801493148655,0.33591876281656957
12917,2CXO J104710.4-600429,9485,Candidate_YSO,0.40802954510993295,0.4384213183542014,0.01784011944235504,0.07783333553783851,0.057875681555671916
12974,2CXO J104815.1-594319,9491,YSO,0.10748230793925549,0.24440088535808027,0.18469215071863995,0.1369461870442588,0.32647846893976545
13070,2CXO J105703.4+574121,1690,Orion_V*,0.1516994262458909,0.1288775134708288,0.3107523314467874,0.19699687867731888,0.21167385015917412
13079,2CXO J105817.5+564635,13376,TTau*,0.10485878734307871,0.14287781835659136,0.22592144508393783,0.28531956694135996,0.24102238227503225
13102,2CXO J110318.7-605514,13787,Candidate_YSO,0.3996258026649837,0.40740572652450313,0.00723184516258276,0.16153973093537738,0.02419689471255314
13108,2CXO J110430.1-585147,8941,TTau*,0.12401138493105973,0.13799702069171285,0.121002168187646,0.3330890091983012,0.28390041699128027
13114,2CXO J110443.6-585425,8941,YSO,0.09129208857582344,0.11512786085662909,0.26117313139416204,0.23502759476231416,0.2973793244110713
13168,2CXO J111049.9-604610,2782,YSO,0.13818965822944848,0.2125917688477635,0.25035888494607855,0.1353551934324004,0.263504494544309
13170,2CXO J111105.5-610146,8905,Candidate_YSO,0.09670274755837971,0.2927351274918246,0.1604793886854685,0.26580531346592445,0.18427742279840265
13172,2CXO J111108.1-603657,2782,YSO,0.1220629318104679,0.09995465184351933,0.2539832578999519,0.2176424267595403,0.30635673168652067
13177,2CXO J111128.7-610620,8905,YSO,0.06835922318297105,0.13581523746496207,0.28778713557798397,0.19602890341082785,0.31200950036325514
13183,2CXO J111143.1-603352,2782,YSO,0.08509113094542058,0.11221491049191065,0.25887421843140906,0.25775460246248644,0.2860651376687734
13190,2CXO J111202.1-611803,4496,YSO,0.11122684569941794,0.20185691416536886,0.14157007174510042,0.21513612364627496,0.3302100447438378
13194,2CXO J111208.0-611235,6349,YSO,0.13150507374400575,0.1591177864829327,0.2292710566157789,0.19386720108000974,0.2862388820772729
13200,2CXO J111224.0-604512,2782,TTau*,0.08818570993420792,0.11396333709546899,0.21692260838166563,0.35849484057829833,0.22243350401035916
13228,2CXO J111332.8-604944,2782,Candidate_YSO,0.23204914126354928,0.46302587515269816,0.034568616703206385,0.166200122667631,0.10415624421291506
13230,2CXO J111336.0+133832,4216,Candidate_YSO,0.41238830967343315,0.43068154487418064,0.023098533568421217,0.1126434883965784,0.02118812348738643
13232,2CXO J111357.3-262622,915,Candidate_YSO,0.383033481133918,0.42814060879534,0.01702219596216398,0.14229637315856364,0.029507340950014522
13236,2CXO J111436.2-610654,12329,TTau*,0.12775038314797257,0.14668767376530922,0.09102777156857961,0.4552157978399381,0.17931837367820053
13237,2CXO J111436.2-610654,12328,YSO,0.07121344714213135,0.11812924947789362,0.2722954221513535,0.26177198368258753,0.2765898975460341
13245,2CXO J111443.9-610838,12329,YSO,0.06985743531894296,0.16964828932880885,0.18839055603550217,0.2692665232422942,0.3028371960744518
13246,2CXO J111443.9-610838,633,YSO,0.09177462621597687,0.20237017112683472,0.18137102885731282,0.19387043123703313,0.3306137425628424
13254,2CXO J111459.4-611433,12328,Candidate_YSO,0.34374279641722355,0.3547993144274871,0.10454262779951491,0.07329896610833311,0.12361629524744147
13256,2CXO J111503.0-611556,12328,YSO,0.09572208249736092,0.12430415017077513,0.2723420775656276,0.07782797926160484,0.42980371050463145
13257,2CXO J111505.8-611524,12328,YSO,0.13207899328629716,0.20247569796158496,0.1986553390610639,0.16139000791885644,0.30539996177219764
13304,2CXO J111514.6-611554,12328,Candidate_YSO,0.44723416188311166,0.4689685988686069,0.010796458538367078,0.06689712406215928,0.0061036566477551115
13387,2CXO J112017.5+125818,9548,Candidate_YSO,0.2438920203238362,0.3414500751628531,0.12327642258906575,0.1757676408831286,0.11561384104111631
13431,2CXO J112321.1+242353,4989,Candidate_YSO,0.3271277221022644,0.3339072344751716,0.1679367673096887,0.11481551893505292,0.05621275717782229
13444,2CXO J112333.9-591550,6677,Candidate_YSO,0.21412531244373398,0.2798957582559174,0.07334499115324711,0.2424084043404116,0.1902255338066899
13457,2CXO J112416.0-591202,6677,Candidate_YSO,0.24481489233282894,0.26099339168766056,0.1574469827952862,0.21624446138977002,0.12050027179445424
13459,2CXO J112416.0-591202,6679,YSO,0.12221005106670207,0.15310681539656576,0.16603675883965818,0.22799370390291682,0.3306526707941571
13464,2CXO J112425.3-592319,8447,TTau*,0.0884864456023272,0.10248127290900363,0.2749459132900681,0.2859512883453602,0.24813507985324093
13477,2CXO J112447.9-592402,6679,Orion_V*,0.10066765554483034,0.14078434611163912,0.27539913304878183,0.24563160609783416,0.2375172591969145
13485,2CXO J112514.9-591333,6677,TTau*,0.07839380408932652,0.1147312148924608,0.2848629968952409,0.28600385321215926,0.23600813091081269
13523,2CXO J113111.5+363724,6945,YSO,0.07739394639698821,0.20481662195836084,0.1737883133245535,0.2643019039087404,0.2796992144113572
13662,2CXO J114426.4+312218,2984,Candidate_YSO,0.44614004262924983,0.4664560957738548,0.010594951019352079,0.06491032683939221,0.011898583738150847
13727,2CXO J114848.7+592231,10389,Candidate_YSO,0.3604554094177603,0.43906832477089475,0.023287101327821018,0.1432571669443557,0.033931997539168285
13992,2CXO J121446.7-623308,14889,TTau*,0.15111160790730033,0.2592952819137168,0.07725925863603236,0.3012306685667416,0.211103182976209
14256,2CXO J122531.5+130357,803,Candidate_YSO,0.4188305646669757,0.47912201779445596,0.0024173559015938217,0.09213289286352198,0.007497168773452435
14358,2CXO J122918.9+074515,321,Candidate_YSO,0.40446111874010265,0.4582863486373989,0.009057887908797635,0.11125101046791894,0.01694363424578204
14938,2CXO J123619.0+260026,3950,TTau*,0.10228802352418916,0.128754398562371,0.20062459792340132,0.347490583381872,0.22084239660816649
15115,2CXO J123945.2-113849,1586,Candidate_YSO,0.3998523674893802,0.4575867239106334,0.004623486542555552,0.1291969509035387,0.00874047115389229
15270,2CXO J124802.8-412012,4955,Candidate_YSO,0.13431042760599915,0.25064677606958136,0.23376012656787595,0.22486924247770385,0.1564134272788396
15557,2CXO J130523.2-492909,14984,YSO,0.11563211172088844,0.19301143680692745,0.12434376713720224,0.1968259023174933,0.3701867820174886
15579,2CXO J130538.1-492545,14984,Orion_V*,0.16843879033347423,0.16773975720127637,0.3706175669435267,0.047108336508134493,0.24609554901358813
15580,2CXO J130539.0-492529,14985,YSO,0.21051982851223358,0.2322080273150078,0.15169730106533405,0.15751211209189642,0.24806273101552814
15943,2CXO J132527.4-430214,2978,YSO,0.18760274801379248,0.19683509704073024,0.20843525625424708,0.09146900905240932,0.31565788963882085
16168,2CXO J132538.3-430205,8490,Orion_V*,0.07484917823862368,0.12493911662767632,0.38460401541778044,0.11505151019809089,0.3005561795178288
16169,2CXO J132538.3-430205,7797,Candidate_YSO,0.27831408921498496,0.2894108296137666,0.18032941541770503,0.10423215575652019,0.1477135099970234
16175,2CXO J132538.4-430203,8490,Orion_V*,0.07484917823862368,0.12493911662767632,0.38460401541778044,0.11505151019809089,0.3005561795178288
16176,2CXO J132538.4-430203,7797,Candidate_YSO,0.27831408921498496,0.2894108296137666,0.18032941541770503,0.10423215575652019,0.1477135099970234
16223,2CXO J132546.5-430938,8490,TTau*,0.04442472999503791,0.0986112549689328,0.2375496967117243,0.33194548710280053,0.28746883122150435
16282,2CXO J132625.7-430253,7800,TTau*,0.12600057947415588,0.16522110244653196,0.22217139918093887,0.2559368021824134,0.23067011671595977
16320,2CXO J132748.2-294108,12176,Candidate_YSO,0.1908269677249418,0.2601355518915597,0.14589644191702034,0.22393815507562045,0.17920288339085777
16344,2CXO J132908.9+471920,13813,Candidate_YSO,0.3988093898947526,0.4034749142721106,0.027867878073624112,0.14099392023500126,0.028853897524511413
16510,2CXO J133320.9+503104,15538,TTau*,0.06319788872076958,0.09083971099239002,0.31106701815871307,0.3178012788762009,0.21709410325192655
16792,2CXO J134807.0-625451,4554,Orion_V*,0.059728982874857305,0.09331101387036057,0.30492000720400914,0.2619149216558603,0.28012507439491274
16836,2CXO J135210.7+331833,4867,Candidate_YSO,0.4044391679085437,0.4589001150307039,0.013423743665636362,0.11064881403197249,0.01258815936314344
16942,2CXO J140213.5-613203,6674,Candidate_YSO,0.12832659799279036,0.320389014211955,0.150901471131684,0.15703860641260886,0.24334431025096193
17104,2CXO J140456.3+542353,6152,Candidate_YSO,0.4072800782512797,0.45745293786860997,0.007855132198327118,0.10939006365540398,0.01802178802637913
17188,2CXO J141311.2-652018,12823,Candidate_YSO,0.26862046395525085,0.3149699003436683,0.03595861653429498,0.08382932716607168,0.29662169200071403
17195,2CXO J141317.5-652803,12823,Candidate_YSO,0.2744690049292135,0.2991460607952473,0.05865636561433595,0.24498278645010388,0.12274578221109939
17198,2CXO J141359.1-002629,12907,Candidate_YSO,0.2534981146636409,0.2673792547279611,0.14485170065608868,0.11169191444530996,0.22257901550699943
17209,2CXO J141430.1-651622,12823,Orion_V*,0.13728400320287396,0.1610898278992588,0.2794634843012883,0.16783029986368367,0.2543323847328951
17210,2CXO J141430.1-651622,12824,Candidate_YSO,0.21268918319036687,0.26089976600142273,0.23054563268617775,0.14419717510045552,0.15166824302157697
17412,2CXO J141946.3+525942,9842,BYDra,0.32785385911480736,0.3215220534285889,0.021150491708651138,0.2990872216758182,0.030386374072134466
17416,2CXO J141946.3+525942,9726,Candidate_YSO,0.30985485583348416,0.35744788662998694,0.04902022039826358,0.21296947698094024,0.07070756015732503
17418,2CXO J141946.3+525942,9866,Candidate_YSO,0.301369015152713,0.3030383512425924,0.09801219940898671,0.23005529707319103,0.0675251371225168
17419,2CXO J141946.3+525942,9793,Orion_V*,0.09556817306974394,0.15259547239409593,0.28468912107796024,0.2443505918505103,0.22279664160768958
17427,2CXO J141946.3+525942,5846,YSO,0.14470991864604904,0.210808780840058,0.2044254039771883,0.18100030068400424,0.25905559585270044
17428,2CXO J141946.3+525942,6214,Candidate_YSO,0.4089787242044636,0.43317614371486396,0.008926818291089666,0.14731579252779037,0.0016025212617923285
17448,2CXO J142040.9-604123,12545,Candidate_YSO,0.22880060898577448,0.2481120941690495,0.15575254280179357,0.14776802841663678,0.21956672562674573
17606,2CXO J142800.9-252059,3279,Candidate_YSO,0.1180152883285074,0.2554669006999906,0.1448978466997607,0.24022893944354223,0.24139102482819905
17621,2CXO J142849.7-624149,641,Candidate_YSO,0.299958145410877,0.347971853494756,0.027028970804858367,0.261346660114101,0.0636943701754075
17651,2CXO J143010.4+335530,4228,Candidate_YSO,0.17955603960878355,0.38317582785264465,0.09015473438168431,0.19670321748488462,0.15041018067200282
17744,2CXO J144537.6-622219,4611,YSO,0.07448931952825202,0.08092859817109178,0.28019618892266657,0.15715352925069226,0.40723236412729735
17857,2CXO J145637.8-280957,10995,Candidate_YSO,0.39242702901306703,0.4698973516344694,0.008253739885756292,0.10511785906605675,0.024304020400650383
17862,2CXO J145712.3+221446,4192,Candidate_YSO,0.20345516278413847,0.28323019907505725,0.09772312122656233,0.2730510399421032,0.1425404769721388
17990,2CXO J150320.2-414050,13743,TTau*,0.14986984344459325,0.19013690544062864,0.1503479149880793,0.3062313240851785,0.20341401204152024
18000,2CXO J150337.4-315049,11105,Candidate_YSO,0.1890715908546561,0.3221833596105964,0.07932374444417818,0.17952399687170204,0.22989730821886734
18201,2CXO J151402.6-493719,12534,Orion_V*,0.19383323081621473,0.2015993784744474,0.28176439106881634,0.1556510252427537,0.1671519743977678
18205,2CXO J151429.8-590918,5534,Candidate_YSO,0.2221101704508338,0.3552822730559957,0.0700388832342416,0.20491491995770592,0.14765375330122307
18279,2CXO J152005.8-571706,10062,TTau*,0.08711477042830204,0.14972645530997117,0.25048036536462853,0.32781607955149594,0.18486232934560234
18307,2CXO J152459.6+095952,1664,Candidate_YSO,0.44472236713302893,0.4647691604831159,0.0019366262050021252,0.08142892731218519,0.007142918866668068
18410,2CXO J154905.1+213319,326,Candidate_YSO,0.28552949149730367,0.32474985835724346,0.033721583187038696,0.2221822146010357,0.13381685235737847
18419,2CXO J154957.5-562335,5190,Orion_V*,0.07312778816220658,0.14048323152361836,0.31284483834395205,0.16224381425801412,0.31130032771220895
18435,2CXO J155107.6-561509,1965,YSO,0.13431881997489342,0.15273594611690164,0.1291463890129241,0.23514221372056332,0.34865663117471746
18439,2CXO J155121.5-541651,12554,Candidate_YSO,0.2655036449854958,0.33020404977235707,0.054199044655807896,0.1963182078499438,0.1537750527363955
18451,2CXO J155423.4-550245,13767,YSO,0.05424404397911442,0.08517790958841995,0.2727914587692822,0.24965722805646015,0.3381293596067232
18460,2CXO J155443.2-550345,13768,BYDra,0.3929763808843257,0.36725476694992687,0.05317902528350948,0.11782922703694086,0.06876059984529696
18464,2CXO J155505.3-550705,13768,YSO,0.09483625027818277,0.2678053935737505,0.16538365940596583,0.18608303906535506,0.28589165767674585
18570,2CXO J160834.3-390619,9921,Orion_V*,0.07565721634382311,0.08088497252098437,0.47337853724766105,0.13394372391841433,0.23613554996911718
18614,2CXO J161320.5+564602,11722,Candidate_YSO,0.23548719112561367,0.3177161118829798,0.12725466034761343,0.2387294350109049,0.08081260163288817
18662,2CXO J161736.2-510224,1040,Candidate_YSO,0.3711394340317317,0.4008230348036289,0.03737611919342028,0.1455758937872431,0.04508551818397599
18669,2CXO J161736.2-510224,4599,Candidate_YSO,0.3107791125456823,0.3119898207234679,0.07325718193447336,0.17299493374726824,0.1309789510491082
18671,2CXO J161736.2-510224,12224,YSO,0.13340078084174592,0.1709831835151139,0.23977736929403945,0.17065220327945177,0.28518646306964907
18672,2CXO J161736.2-510224,11823,Orion_V*,0.23021537758728278,0.2481988158657185,0.2946421263620582,0.049660733361198695,0.17728294682374193
18708,2CXO J162230.0-241123,12331,YSO,0.13654475954058243,0.12872320846187418,0.28293648403393834,0.16535498293339462,0.2864405650302104
18716,2CXO J162335.5-264746,946,TTau*,0.18243452959677917,0.2705193378335408,0.11313613227840791,0.28671787137136656,0.14719212891990568
18717,2CXO J162335.5-264746,7446,YSO,0.08179271513326195,0.16849536251251807,0.23504527898514693,0.23940386227487498,0.2752627810941981
18752,2CXO J162642.8-242030,637,Candidate_YSO,0.41774362831495754,0.43903938937951387,0.010829040734059544,0.08002107325971382,0.052366868311755264
18808,2CXO J163147.0+453546,11571,Candidate_YSO,0.3288475113692984,0.3506975958918107,0.0432918321007809,0.27401964867592227,0.003143411962187696
18855,2CXO J163925.1+464146,14431,Orion_V*,0.0821516147313501,0.13927541931306464,0.33177877694642194,0.19872742203002672,0.24806676697913654
18857,2CXO J163925.1+464146,14451,YSO,0.11311220163432525,0.2075411769134159,0.14795157747340304,0.23281798408200213,0.2985770598968536
18858,2CXO J163925.1+464146,14356,TTau*,0.20399887483115328,0.23458694176587797,0.14791604184716736,0.31255643443295145,0.10094170712284992
