,name,obsid,main_type,AGN,HMXB,Orion_V*,QSO,YSO
5990,2CXO J052417.2-135445,8921,AGN,0.40469391042664965,0.09738758766731627,0.17274277429631554,0.2854924306810435,0.039683296928675026
5993,2CXO J052426.3-693614,5532,HMXB,0.19408951566817595,0.32837106377917,0.1680658706126955,0.13027590532760921,0.17919764461234924
6012,2CXO J052627.1+425249,2803,YSO,0.20508713301928963,0.23774118133208133,0.18488471612207374,0.12614698111548836,0.246139988411067
6021,2CXO J052751.9-125608,7440,AGN,0.374966504917638,0.20929204196396162,0.08078854589866091,0.32129224620385,0.013660661015889438
6024,2CXO J052817.1-393600,4994,QSO,0.13558287345347683,0.15278027267845604,0.26103851396008687,0.3025521700534621,0.1480461698545183
6032,2CXO J052835.1-392639,15658,QSO,0.29656743968015636,0.1815502582745807,0.09358477277433419,0.3066216772568781,0.12167585201405065
6047,2CXO J053208.4-112830,13998,QSO,0.23282726911346566,0.2524548834403541,0.08625608691109982,0.33584379519054447,0.09261796534453597
6100,2CXO J053427.0-053229,6417,Orion_V*,0.03101583066145572,0.0882780822847192,0.5648945967456078,0.012590841131108357,0.3032206491771089
6135,2CXO J053437.5-054118,2548,Orion_V*,0.1201373740089114,0.16182284947406944,0.3206068729024992,0.07701107919247956,0.32042182442204054
6167,2CXO J053441.4-054756,8936,Orion_V*,0.0660319129208179,0.1305461158323079,0.4266983673586125,0.024117449467177296,0.35260615442108434
6195,2CXO J053446.4-052431,1522,YSO,0.04298788289070021,0.09594040281238148,0.3654193922068304,0.015196720649652423,0.4804556014404355
6258,2CXO J053452.0-052443,4395,Orion_V*,0.07590329997993149,0.1216470783527502,0.45214573562569105,0.015216089497084601,0.3350877965445427
6259,2CXO J053452.0-052443,3744,Orion_V*,0.01454850731268551,0.09477578397017605,0.5280333808397084,0.008866620335324083,0.35377570754210586
6263,2CXO J053452.1-054058,6417,YSO,0.19305905995685893,0.1672479707129226,0.17499794743266534,0.17547914994688088,0.2892158719506722
6331,2CXO J053457.5-052346,6419,YSO,0.05314459435169167,0.16469221680092874,0.33839035750938257,0.07841891011528221,0.3653539212227148
6339,2CXO J053457.7-052350,3744,Orion_V*,0.01888365933183104,0.12255925193750171,0.48207644555187373,0.010993603390026481,0.365487039788767
6341,2CXO J053457.7-052350,6419,YSO,0.05314459435169167,0.16469221680092874,0.33839035750938257,0.07841891011528221,0.3653539212227148
6383,2CXO J053501.0-052410,6418,Orion_V*,0.1333204600112752,0.2433937982924968,0.2994969041546904,0.12004757576824222,0.20374126177329538
6415,2CXO J053502.1-052909,4396,Orion_V*,0.09820340046067602,0.12513137411370656,0.47894587188733834,0.06222898172864408,0.23549037180963495
6416,2CXO J053502.1-052909,3498,Orion_V*,0.19174670629944468,0.20174873634348317,0.23639273926394905,0.14773116025206653,0.22238065784105648
6459,2CXO J053504.3-052313,4374,Orion_V*,0.1393935071641603,0.2253503013185803,0.24672455687946093,0.18567854964852767,0.2028530849892708
6461,2CXO J053504.3-052313,4395,AGN,0.35955563585319245,0.1398483127831578,0.07542375888099705,0.2590314167060909,0.1661408757765618
6462,2CXO J053504.3-052313,14335,Orion_V*,0.0572223117492491,0.13657929540359778,0.44569646688092895,0.04881827599252124,0.311683649973703
6504,2CXO J053505.6-052504,3498,HMXB,0.10043074853198065,0.3249026930546206,0.22165645876108728,0.05374421650533449,0.299265883146977
6756,2CXO J053511.5-052340,6419,YSO,0.06957463362409952,0.14147032825144285,0.36587310159567527,0.05302245651237914,0.3700594800164034
6758,2CXO J053511.5-052345,6419,YSO,0.06957463362409952,0.14147032825144285,0.36587310159567527,0.05302245651237914,0.3700594800164034
6846,2CXO J053512.7-690006,2832,AGN,0.39428424772624976,0.11922545574855326,0.16836626659832796,0.19468605495323377,0.12343797497363536
7055,2CXO J053514.8-052315,3744,HMXB,0.2597864501263193,0.29329627800529434,0.1798942059178983,0.07591438013953758,0.19110868581095047
7071,2CXO J053514.9-052339,1522,Orion_V*,0.03071791561824072,0.20638523595842392,0.5008615833000624,0.018255672707632713,0.2437795924156403
7073,2CXO J053514.9-052339,3498,Orion_V*,0.03201757023247385,0.12763914767869608,0.49803063497507893,0.03245573169821077,0.3098569154155403
7074,2CXO J053514.9-052339,4373,Orion_V*,0.035960995622085816,0.12210447944941832,0.4618850932638245,0.030943196783660896,0.34910623488101056
7076,2CXO J053514.9-052339,4374,Orion_V*,0.02628911990105135,0.13103203300928204,0.42019078589524256,0.030175428357779126,0.3923126328366449
7077,2CXO J053514.9-052339,4395,Orion_V*,0.055496885076165806,0.1464777914856778,0.44532294294785996,0.05135239179342362,0.30134998869687296
7083,2CXO J053514.9-052412,4373,Orion_V*,0.12493823234448967,0.1686822746578921,0.4678771699089459,0.06557142644181758,0.17293089664685488
7100,2CXO J053515.1-052254,3744,YSO,0.06855327977975122,0.25867248623256983,0.3189165699509191,0.017940714861969874,0.33591694917479
7105,2CXO J053515.2-052256,15546,Orion_V*,0.0570953105243265,0.26830496075933485,0.43912433918427085,0.050434820841048646,0.1850405686910192
7110,2CXO J053515.2-052256,14335,HMXB,0.08011463341066091,0.37298868074724295,0.309736550504589,0.0833572029907294,0.15380293234677772
7133,2CXO J053515.3-052333,4396,YSO,0.05997175151179087,0.1782020774153151,0.3272324328762666,0.0521932703581656,0.38240046783846193
7136,2CXO J053515.3-052333,3744,Orion_V*,0.04759427542136223,0.15720954437838544,0.43375165272657984,0.017285886754274983,0.3441586407193976
7137,2CXO J053515.3-052333,4395,YSO,0.04929943552157835,0.16469056356292502,0.3430815283974762,0.02678665528037858,0.41614181723764193
7226,2CXO J053515.8-052245,4374,YSO,0.060449479354500325,0.13252808507454442,0.3383640619300135,0.03968480594680641,0.42897356769413536
7227,2CXO J053515.8-052245,3744,YSO,0.06593217351922759,0.1587618565477144,0.315379980037485,0.08016408719748173,0.3797619026980911
7232,2CXO J053515.8-052301,4374,HMXB,0.1605591731994507,0.35435369980668435,0.14906551982478172,0.13836264219566344,0.19765896497341987
7277,2CXO J053515.9-052352,4373,Orion_V*,0.038468811993932504,0.2240651356885968,0.45862356422332534,0.022023185038325652,0.2568193030558197
7280,2CXO J053515.9-052352,13637,Orion_V*,0.20191424908491712,0.2662050815828036,0.2947969983243545,0.04171477635228053,0.19536889465564422
7289,2CXO J053516.0-052306,14335,HMXB,0.11239503669998209,0.3214565397198183,0.2789085568966911,0.0759367683655521,0.21130309831795646
7291,2CXO J053516.0-052306,13637,Orion_V*,0.055757167877245044,0.17890481820232815,0.4493785038874037,0.04932570398087609,0.2666338060521469
7296,2CXO J053516.0-052306,4374,Orion_V*,0.03631736229005658,0.12726402561140054,0.47926801443253425,0.027127045119901504,0.3300235525461072
7305,2CXO J053516.1-052237,3744,YSO,0.12951748651013492,0.2699090742036712,0.2072759549820934,0.06993986708777417,0.3233576172163262
7306,2CXO J053516.1-052237,4374,HMXB,0.28054756860011276,0.2820972238218866,0.14637148475193398,0.0927907973091751,0.19819292551689136
7332,2CXO J053516.3-052403,1522,Orion_V*,0.05239410354567275,0.22765380328581558,0.3838564318954317,0.050358061004693776,0.2857376002683862
7333,2CXO J053516.3-052403,14335,Orion_V*,0.08506563069079565,0.23719635016427348,0.30426986246003485,0.08765747121325423,0.28581068547164185
7338,2CXO J053516.3-052403,3744,Orion_V*,0.10213247682580001,0.2840068879747039,0.4931826339697997,0.029456313816702877,0.09122168741299343
7339,2CXO J053516.3-052403,4396,Orion_V*,0.08870792128780443,0.36835163138940175,0.42177861892961627,0.044085915777653195,0.07707591261552434
7340,2CXO J053516.3-052403,15546,YSO,0.0740700980760547,0.21322855863212353,0.27797815438169604,0.09412475732110638,0.3405984315890192
7414,2CXO J053516.9-053246,2548,AGN,0.3258150802308409,0.21421882532630843,0.12461298526409641,0.20263108307366584,0.1327220261050885
7417,2CXO J053516.9-053246,3498,Orion_V*,0.0480862786050341,0.17757950688061555,0.3987162458307929,0.009195039378490512,0.366422929305067
7420,2CXO J053516.9-053246,4374,Orion_V*,0.10838675798709199,0.19363491589269083,0.31164043567492317,0.13865979858950664,0.24767809185578743
7488,2CXO J053517.4-052320,3498,Orion_V*,0.04189752402092051,0.16272190123901775,0.44185113316617475,0.02838584499031196,0.3251435965835751
7491,2CXO J053517.4-052320,4396,Orion_V*,0.03421978341043898,0.22718788116034305,0.3643514943445616,0.014629898858263816,0.3596109422263926
7492,2CXO J053517.4-052320,1522,Orion_V*,0.03950994504408035,0.2380343200546848,0.43905142626125787,0.040211611907611834,0.24319269673236515
7493,2CXO J053517.4-052320,3744,Orion_V*,0.031827670536269524,0.12966926306565607,0.5150182287769154,0.019993788811224787,0.3034910488099342
7494,2CXO J053517.4-052320,4373,Orion_V*,0.04812651331812257,0.3152202563831736,0.35399825158897263,0.02810878122830184,0.2545461974814293
7535,2CXO J053517.8-052053,4373,Orion_V*,0.09530096059184136,0.14178811574834788,0.35925943527828863,0.07306030246524078,0.3305911859162813
7536,2CXO J053517.8-052053,4396,Orion_V*,0.07207282387437171,0.2179414441297913,0.3736238668663438,0.026712701742373363,0.3096491633871198
7584,2CXO J053518.0-052400,3498,Orion_V*,0.02512473725060986,0.2670360311729088,0.4623816169840569,0.028127939444364463,0.21732967514805987
7586,2CXO J053518.0-052400,4374,Orion_V*,0.08123101054349234,0.13240485005064467,0.39312264163923033,0.09662757374903441,0.29661392401759823
7666,2CXO J053518.7-052201,3744,YSO,0.09817572359084036,0.1670763753327309,0.22251948017871018,0.027763634757301994,0.48446478614041655
7668,2CXO J053518.7-052201,3498,YSO,0.24354579306863422,0.18692001784181603,0.24651665102505674,0.07619859493759366,0.24681894312689934
7676,2CXO J053518.8-052141,3744,Orion_V*,0.04371635393302556,0.10850840068407497,0.43103138728560686,0.04207458986474279,0.3746692682325499
7678,2CXO J053518.8-052141,1522,Orion_V*,0.03863196233984416,0.3144183400387011,0.3227559239302467,0.02419269203800173,0.3000010816532063
7689,2CXO J053518.9-052218,4374,YSO,0.07919819847501672,0.16623100092300294,0.36392787772872137,0.008082241494500639,0.38256068137875826
7690,2CXO J053518.9-052218,4396,YSO,0.07960294664400232,0.1975629924080699,0.329396900838175,0.017635722382706373,0.37580143772704644
7693,2CXO J053518.9-052218,4373,Orion_V*,0.08274877054522341,0.12461489883547522,0.4135587150740152,0.0047057243165357235,0.37437189122875036
7699,2CXO J053519.1-052112,6419,Orion_V*,0.03469942953643843,0.1495038049312029,0.48267198394388705,0.006620506242541656,0.32650427534593
7700,2CXO J053519.1-052118,6419,Orion_V*,0.03469942953643843,0.1495038049312029,0.48267198394388705,0.006620506242541656,0.32650427534593
7735,2CXO J053519.6-052057,6419,Orion_V*,0.03469942953643843,0.1495038049312029,0.48267198394388705,0.006620506242541656,0.32650427534593
7752,2CXO J053519.7-052110,6419,Orion_V*,0.03469942953643843,0.1495038049312029,0.48267198394388705,0.006620506242541656,0.32650427534593
7841,2CXO J053520.4-052329,4396,Orion_V*,0.037241732460562296,0.14342805916109286,0.4510310208387281,0.02230693546181163,0.34599225207780515
7864,2CXO J053520.5-052122,6419,Orion_V*,0.03469942953643843,0.1495038049312029,0.48267198394388705,0.006620506242541656,0.32650427534593
7888,2CXO J053520.7-051548,13637,YSO,0.12078067316943435,0.17887616760446295,0.28412420451463144,0.01004049037822771,0.4061784643332435
7906,2CXO J053520.8-052113,6419,Orion_V*,0.03469942953643843,0.1495038049312029,0.48267198394388705,0.006620506242541656,0.32650427534593
7918,2CXO J053521.0-052055,6419,Orion_V*,0.03469942953643843,0.1495038049312029,0.48267198394388705,0.006620506242541656,0.32650427534593
7957,2CXO J053521.3-052207,6419,YSO,0.02008964536696754,0.14337656196726664,0.3115999244027982,0.031529756396666574,0.4934041118663011
7959,2CXO J053521.3-052345,3744,YSO,0.032861834721727705,0.13382026413869477,0.3979032077134266,0.023696229615216644,0.41171846381093424
7962,2CXO J053521.3-052345,4373,Orion_V*,0.03383069098083205,0.14660281626511784,0.4334726699457858,0.02496246179174713,0.3611313610165172
8002,2CXO J053521.8-052240,4373,Orion_V*,0.06281569642243244,0.10858339668395832,0.42507438603128583,0.06808337977230673,0.33544314109001666
8011,2CXO J053521.8-052355,1522,Orion_V*,0.0880840049723381,0.20835485701036469,0.3534353759264109,0.11352993584248645,0.2365958262483999
8063,2CXO J053522.4-052509,4373,Orion_V*,0.01983802639431733,0.10757161824908866,0.5191192073102258,0.01339977857578058,0.34007136947058764
8064,2CXO J053522.4-052509,1522,Orion_V*,0.14298850966904855,0.22436724774032304,0.2861529904225445,0.14051409199528006,0.2059771601728039
8066,2CXO J053522.4-052509,3744,Orion_V*,0.01651471528543847,0.07880301746395607,0.5416055520935729,0.011224225018958174,0.3518524901380745
8067,2CXO J053522.4-052509,4396,Orion_V*,0.03156258916520612,0.11259186061097538,0.5488210446143619,0.012707020113441488,0.2943174854960151
8271,2CXO J053526.4-052344,4395,Orion_V*,0.05825916355938014,0.12897900836835957,0.4403855008062549,0.007651296659160492,0.3647250306068449
8274,2CXO J053526.4-052344,4374,YSO,0.1584962952335998,0.224719611172898,0.2298017309710808,0.033357518846320475,0.35362484377610093
8574,2CXO J053538.1-051810,4374,YSO,0.06263531243063954,0.21684561159707516,0.19066670629475105,0.0004182444370899724,0.5294341252404443
8594,2CXO J053540.7-052806,6419,Orion_V*,0.03137503536875038,0.09740562410294702,0.5239753616101692,0.033379579802817215,0.3138643991153162
8617,2CXO J053543.2-052759,6419,Orion_V*,0.03137503536875038,0.09740562410294702,0.5239753616101692,0.033379579802817215,0.3138643991153162
8684,2CXO J053615.0-051530,4374,AGN,0.3336293841138502,0.14599204962555482,0.20682638191358915,0.26513021627299177,0.04842196807401424
8685,2CXO J053615.0-051530,3744,AGN,0.4692501164143073,0.19804625827866587,0.11902583963393278,0.17018684001747406,0.04349094565562007
8705,2CXO J053649.8-691627,3829,AGN,0.3837290705460272,0.17213376745162995,0.033568445326930776,0.3438450728852548,0.06672364379015731
8709,2CXO J053657.1-691328,16202,Orion_V*,0.06917622728541094,0.2877934064900261,0.3883138358212642,0.001520543522719917,0.25319598688057887
8714,2CXO J053712.2-703257,3908,QSO,0.2315168479352759,0.1993534285419518,0.19607904407544405,0.2556286998142246,0.11742197963310376
8760,2CXO J053754.3-690222,16197,HMXB,0.263467387387359,0.30597730214771335,0.14562474940529002,0.07373428796229492,0.21119627309734268
8762,2CXO J053754.3-690222,16615,YSO,0.250218210476344,0.21429328320963603,0.20306093528971683,0.03472396231302895,0.2977036087112742
8764,2CXO J053754.3-690222,16203,HMXB,0.30932453319237635,0.4009230379780837,0.06801693062074482,0.08949112988254784,0.13224436832624734
8805,2CXO J053840.2-690559,16197,YSO,0.08921523646140428,0.1836491847550205,0.27992638015035265,0.10399905823175719,0.34321014040146536
8809,2CXO J053840.2-690559,16193,Orion_V*,0.0942200946816094,0.13159107500508815,0.40425066629693757,0.07853317254552887,0.2914049914708359
8847,2CXO J053842.3-690602,16202,YSO,0.14029793487394338,0.17783701913277214,0.2168201952004218,0.14774177976388506,0.3173030710289776
8855,2CXO J053842.3-690602,16196,Orion_V*,0.0633050341752533,0.18443463625015852,0.4197055602900933,0.05509669027290146,0.27745807901159353
8856,2CXO J053842.3-690602,17555,Orion_V*,0.09881759850219445,0.1529895250013638,0.36448041751187593,0.10481231442366756,0.2789001445608984
8921,2CXO J053917.1+262118,8242,Orion_V*,0.03703636321824183,0.1249575668052638,0.4730520403973751,0.07992710515245761,0.28502692442666167
8926,2CXO J053933.4+261950,8242,Orion_V*,0.08074963292890285,0.18753882158647747,0.3794625546921888,0.08419714161411691,0.2680518491783141
8928,2CXO J053934.5+692957,10529,Orion_V*,0.13142535186996282,0.1696389887977525,0.28130922498339356,0.1406905147334601,0.27693591961543096
8939,2CXO J053939.5-285733,4274,QSO,0.22036444333028235,0.21311673691007402,0.14646604421204637,0.34976690241176867,0.07028587313582875
8944,2CXO J053957.8-405318,3189,HMXB,0.15759107650213788,0.40432917968016313,0.1322809533428568,0.10893662210560691,0.1968621683692353
8952,2CXO J053958.7-690609,17562,AGN,0.40397709899079054,0.1995878840818873,0.046970812213990375,0.21912526952617983,0.13033893518715184
8953,2CXO J053958.7-690609,16615,HMXB,0.275879157126061,0.4199952893123076,0.12766371053355915,0.04947626856856072,0.12698557445951172
8954,2CXO J053958.7-690609,17545,AGN,0.514461783679067,0.18047370683277086,0.08974959374525818,0.057223144514958905,0.15809177122794502
8955,2CXO J053958.7-690609,16197,HMXB,0.30399346333694294,0.41032209273824627,0.12360875157591816,0.03941800021963056,0.12265769212926206
8959,2CXO J053958.7-690609,16203,HMXB,0.225151323243852,0.24269989863725244,0.24187116946767237,0.10010034262934245,0.1901772660218807
8961,2CXO J053958.8+771914,13810,AGN,0.3220292052275211,0.314456978641123,0.1385562237282273,0.11143566712635901,0.11352192527676956
8971,2CXO J054012.7+772025,13810,HMXB,0.19117714580336803,0.32723347341449394,0.1416490545077464,0.16100286578425224,0.17893746049013942
8974,2CXO J054113.3+772030,13810,QSO,0.32008909704812627,0.1243316260871562,0.06754132911986252,0.39485692109700093,0.09318102664785406
8975,2CXO J054120.6-015858,1878,Orion_V*,0.02793706927367582,0.14275477925038227,0.49247693945471527,0.0067105481121486595,0.33012066390907785
9055,2CXO J054506.1-534531,9336,QSO,0.27711414524641564,0.10322800033606441,0.19364671570400496,0.33373413026150095,0.09227700845201392
9056,2CXO J054514.8+090256,9924,AGN,0.3230903871151749,0.24813183757843157,0.0842609757314944,0.19161466280565292,0.15290213676924613
9067,2CXO J054603.6+001102,1872,Orion_V*,0.05927456023928236,0.16259072256050178,0.6159887952425663,0.004451672436414504,0.15769424952123506
9107,2CXO J054633.1+000622,2539,HMXB,0.09208608543635384,0.6427664875263758,0.14085649418411875,0.002204785127228801,0.12208614772592281
9108,2CXO J054634.0+000648,2539,HMXB,0.09208608543635384,0.6427664875263758,0.14085649418411875,0.002204785127228801,0.12208614772592281
9146,2CXO J054755.2-452934,6849,HMXB,0.14052444868983935,0.2574675066490944,0.18102353292440068,0.21472509242834686,0.20625941930831876
9147,2CXO J054816.1-701911,1992,HMXB,0.21815126417286887,0.7807397435329164,0.0005095714300010085,0.00022179670370343555,0.00037762416051025473
9152,2CXO J055011.4-683207,3850,HMXB,0.25416013029426404,0.2626692519578988,0.12270728716724888,0.18983007728220663,0.17063325329838158
9154,2CXO J055019.7-681607,3850,AGN,0.2819175431312817,0.1959078702808029,0.1578472806286892,0.21927668794656652,0.14505061801265975
9162,2CXO J055120.2+322843,13656,YSO,0.08694370436621987,0.2818753131551518,0.2538315165294272,0.04678275597419038,0.3305667099750108
9163,2CXO J055120.2+322843,13655,HMXB,0.14764176381249233,0.2751766565201123,0.25968338659030876,0.08986524593335803,0.22763294714372842
9164,2CXO J055126.5-692542,4577,YSO,0.23268772048354242,0.2264024362491613,0.16764973339753197,0.11611189165270164,0.25714821821706274
9169,2CXO J055154.5+323025,13655,AGN,0.49777673162469765,0.09805710273794968,0.07236756701835959,0.25835546022707007,0.07344313839192314
9174,2CXO J055203.0+323625,13656,AGN,0.2596747911343715,0.20920966522929263,0.2492782184460774,0.058055388332623595,0.22378193685763492
9181,2CXO J055213.6+024209,4490,HMXB,0.23388299585562847,0.3388252495354753,0.20582849666390976,0.07245025964620387,0.1490129982987825
9182,2CXO J055215.5+324015,13656,AGN,0.4253506729979424,0.25995843877576114,0.06365643545892385,0.14395569202256667,0.10707876074480585
9192,2CXO J055245.9-692628,4577,HMXB,0.22514594530215779,0.305410581894372,0.14406378230995207,0.1926367318580722,0.13274295863544597
9196,2CXO J055318.9+323135,13657,AGN,0.33003024195377717,0.18459557183948996,0.21230507819685343,0.16705788042350017,0.10601122758637929
9199,2CXO J055340.7-334405,12244,QSO,0.20231455661032147,0.16078384162686477,0.2095753091938489,0.2354500230964462,0.19187626947251876
9200,2CXO J055348.7-334617,12244,AGN,0.4083538553793526,0.09995444340772218,0.04031111795790166,0.37449652113494,0.07688406212008368
9205,2CXO J055505.0-641316,13404,AGN,0.28645638924283695,0.18149638283055766,0.18210734140563895,0.2640966621644915,0.08584322435647486
9213,2CXO J060027.0-525047,13117,HMXB,0.39045302298540885,0.4807084150253386,0.04082122795309408,0.03416842969800177,0.05384890433815662
9218,2CXO J060200.2-400450,3202,AGN,0.3001716343601891,0.16831754405544896,0.13127755237574992,0.25746404660986183,0.14276922259875022
9220,2CXO J060238.1+421735,15171,AGN,0.34600018754768574,0.12197066475271896,0.15811514710655253,0.2493306623154804,0.12458333827756243
9221,2CXO J060238.1+421735,15172,QSO,0.1747491117689849,0.19729166551361138,0.22236351862120443,0.25499101753624187,0.1506046865599574
9223,2CXO J060246.4+421937,15171,AGN,0.5043211520479121,0.08784466644818624,0.07181501591903121,0.25964223593900604,0.07637692964586444
9227,2CXO J060329.2+420718,15172,AGN,0.48913990672143587,0.13719217310395368,0.04748103602775759,0.2724672078741491,0.053719676272703784
9232,2CXO J060727.7-060715,1882,AGN,0.5358648558625425,0.11797949276901164,0.15881195313147559,0.1559261488337513,0.03141754940321908
9237,2CXO J060745.0-062853,1882,YSO,0.18067629051381176,0.2508963565868373,0.1848179262354227,0.08453250413954855,0.29907692252437973
9245,2CXO J060754.8-061647,1882,YSO,0.1592722325599013,0.1976815596262987,0.28078154598894195,0.0534401765486489,0.30882448527620915
9248,2CXO J060758.2-061354,1882,YSO,0.11030290416727973,0.19792271962639402,0.29769501539473503,0.07423680814544747,0.31984255266614375
9250,2CXO J060759.7-061652,1882,Orion_V*,0.061143889605670396,0.22634720882750306,0.3605280289964574,0.035750488459415586,0.31623038411095356
9252,2CXO J060759.9-083450,11431,HMXB,0.11051616884124331,0.5415355129515946,0.15387210483801045,0.07347566077537243,0.12060055259377907
9254,2CXO J060801.5-061458,1882,YSO,0.12707649283384365,0.19713561375583769,0.19895307517490077,0.08726978888639583,0.38956502934902215
9262,2CXO J060856.9+241855,12030,HMXB,0.2845193507101984,0.3326808783272422,0.07525845713530468,0.21894374693978233,0.08859756688747242
9266,2CXO J060909.5+241049,12030,HMXB,0.16403160493888713,0.3217202114521305,0.18346686162685044,0.07606411479737087,0.2547172071847611
9281,2CXO J061230.9+180336,10983,HMXB,0.36729985160416134,0.4022855652213392,0.09357881635507094,0.008376561772572438,0.12845920504685618
9298,2CXO J061606.5-220606,15100,QSO,0.2384646705397514,0.15897465868930924,0.17051601920814452,0.33433118090971403,0.0977134706530808
9316,2CXO J061714.5-394403,15126,QSO,0.28106291254278903,0.14342513169705934,0.1723449850898906,0.29813286078572765,0.10503410988453354
9317,2CXO J061719.5-521916,12261,QSO,0.20215406073592634,0.22559248293956774,0.14983674075270734,0.28159520424102186,0.1408215113307768
9321,2CXO J061723.7-574354,14349,HMXB,0.2312823482918112,0.2884506627632685,0.21112314139242688,0.20210519363074683,0.06703865392174661
9327,2CXO J061733.3-575708,15263,AGN,0.4483241956265319,0.13070950414922158,0.07638006095454616,0.3350328948304653,0.009553344439235086
9332,2CXO J061759.2+222738,4675,HMXB,0.15991639067175378,0.40234691190465194,0.24082354452992227,0.041034211912726416,0.15587894098094546
9343,2CXO J062048.5-621634,9811,AGN,0.34711756276964184,0.15432767408122222,0.11346345368439849,0.19800920342877606,0.1870821060359615
9346,2CXO J062113.0-271220,16348,AGN,0.4125469317428801,0.12889756127628613,0.06152274974163813,0.2888244223737069,0.1082083348654887
9353,2CXO J062157.1-002217,95,HMXB,0.17554397722465329,0.26953693664580697,0.2028149797212231,0.09021200565270145,0.26189210075561525
9364,2CXO J062242.1-621911,7568,HMXB,0.2360315181191872,0.4049609539764,0.0332789269496586,0.24507379318657754,0.08065480776817657
9367,2CXO J062314.9-000928,5479,AGN,0.30977732495944943,0.2139497618424487,0.12109624614059104,0.22127383743999,0.1339028296175208
9368,2CXO J062327.2+743756,15139,AGN,0.32291281568385427,0.27741379112439213,0.11590312166864743,0.13683919353557186,0.1469310779875343
9382,2CXO J062651.3-540208,13519,HMXB,0.24685332251770412,0.34409161228426616,0.15406263138341866,0.1333401599163348,0.12165227389827625
9383,2CXO J062655.5-353130,11500,AGN,0.2690108505044706,0.14011537764845083,0.17118791790508128,0.23801730447575567,0.18166854946624159
9387,2CXO J062813.5+815002,1602,QSO,0.22159372279695497,0.11668649087395364,0.1175328096280999,0.49873769362916787,0.04544928307182362
9475,2CXO J063415.2+175100,15552,AGN,0.25785642906091916,0.14237740576557856,0.22787632920664988,0.14909229980274605,0.22279753616410636
9476,2CXO J063415.2+175100,16372,AGN,0.47336707589770183,0.08473934928188147,0.10994340354615231,0.23626350367403992,0.09568666760022447
9485,2CXO J063755.9+474811,14388,QSO,0.16934111809059374,0.21202038967522568,0.20371162343156107,0.2522450367932417,0.16268183200937786
9813,2CXO J064126.4-801048,14925,AGN,0.33633173451567233,0.10990158363695059,0.10042900274029365,0.2874198368672642,0.16591784223981929
9836,2CXO J064134.3-742102,3969,HMXB,0.13808408283679888,0.4838664833255153,0.13891971222624264,0.05413957362618553,0.18499014798525765
9839,2CXO J064322.2-273240,15668,AGN,0.40634613192396923,0.08777357568626672,0.16657260167077234,0.23261043741136359,0.10669725330762805
9852,2CXO J065038.4+413152,3208,HMXB,0.21326231231457576,0.24945337071160717,0.12455095009200556,0.2061134504068324,0.20661991647497913
9853,2CXO J065038.4+413257,3208,AGN,0.3935750992684151,0.25213090947211597,0.03464026316231967,0.26235762457219725,0.05729610352495199
9856,2CXO J065054.8+411658,4379,QSO,0.2060985112961618,0.14407221322215444,0.1616737910667338,0.3971777821810453,0.09097770223390446
9857,2CXO J065054.8+411658,3208,Orion_V*,0.2199219005101056,0.17601111139233305,0.2665973438576177,0.23571776173611111,0.10175188250383264
9859,2CXO J065054.8+413321,3208,QSO,0.27245056447551985,0.19786282580035774,0.1406762244785365,0.2960162095960433,0.09299417564954264
9860,2CXO J065111.5+412827,3208,Orion_V*,0.031468509766379806,0.12537024305578698,0.4822686961517564,0.012750989688766073,0.34814156133731083
9863,2CXO J065132.2+741643,10324,AGN,0.29677667288980025,0.1294271270556327,0.12979173843404163,0.2840775506890508,0.15992691093147454
9890,2CXO J065715.3-560007,5356,AGN,0.5298665991614199,0.1543889533194247,0.07262302032665932,0.17300327315956132,0.07011815403293478
9891,2CXO J065725.7-554953,4984,HMXB,0.10136375228882369,0.35308002684704753,0.3008278429576142,0.05603121348400321,0.18869716442251147
9894,2CXO J065727.5-554758,3184,Orion_V*,0.18456985972500678,0.20292414497542643,0.2774737206957685,0.18149163020123493,0.15354064440256338
9901,2CXO J065749.8-555854,5358,AGN,0.33109179218947865,0.1777362239282338,0.13541011243860132,0.2342636367217697,0.12149823472191668
9903,2CXO J065758.8-555004,4986,AGN,0.43680668179157234,0.15890448796748524,0.05288900354270727,0.2562973894278711,0.095102437270364
9910,2CXO J065813.6-555921,3184,QSO,0.2995541136402009,0.12424404781808608,0.11787053718734262,0.3257242224179315,0.13260707893643905
9913,2CXO J065813.6-555921,5356,AGN,0.3442663896093797,0.12718259195719842,0.06330837943464575,0.318736903915686,0.14650573508309023
9917,2CXO J065823.2-555414,5356,AGN,0.3311412947962345,0.23584400666277414,0.08883496689111561,0.20500516679091313,0.13917456485896268
9920,2CXO J065850.1-560300,5356,AGN,0.4008354940668786,0.17976370655371374,0.05119253202188098,0.3004111097698784,0.06779715758764834
9922,2CXO J065853.5-560048,5356,AGN,0.21635213249462681,0.21166848891257556,0.19261085009203877,0.21266093614705836,0.16670759235370056
9927,2CXO J065857.2-555309,5356,AGN,0.4309929350938329,0.1255074525415717,0.04785249487993578,0.332345489701448,0.06330162778321172
9928,2CXO J065859.2-560146,5356,QSO,0.3455674272091357,0.14628134979617122,0.03504482249025055,0.4128852086284932,0.060221191875949404
9930,2CXO J065912.2-554958,4985,QSO,0.3313377266963914,0.13969900552976733,0.09489806743576089,0.3592430186311738,0.07482218170690662
