,name,obsid,main_type,BYDra,Candidate_YSO,Orion_V*,TTau*,YSO
19787,2CXO J174534.8-290150,8567,Candidate_YSO,0.46635225063643276,0.4967507957577101,1.9069370892893363e-05,0.03685772692965014,2.0157305314259084e-05
19788,2CXO J174534.9-290118,8567,Candidate_YSO,0.46635225063643276,0.4967507957577101,1.9069370892893363e-05,0.03685772692965014,2.0157305314259084e-05
19789,2CXO J174535.2-290154,8567,Candidate_YSO,0.46635225063643276,0.4967507957577101,1.9069370892893363e-05,0.03685772692965014,2.0157305314259084e-05
19790,2CXO J174535.5-290124,8567,Candidate_YSO,0.46635225063643276,0.4967507957577101,1.9069370892893363e-05,0.03685772692965014,2.0157305314259084e-05
19796,2CXO J174535.6-290133,8567,Candidate_YSO,0.46635225063643276,0.4967507957577101,1.9069370892893363e-05,0.03685772692965014,2.0157305314259084e-05
19798,2CXO J174536.1-290149,8567,Candidate_YSO,0.46635225063643276,0.4967507957577101,1.9069370892893363e-05,0.03685772692965014,2.0157305314259084e-05
19799,2CXO J174536.3-290111,8567,Candidate_YSO,0.46635225063643276,0.4967507957577101,1.9069370892893363e-05,0.03685772692965014,2.0157305314259084e-05
19800,2CXO J174536.3-290145,8567,Candidate_YSO,0.46635225063643276,0.4967507957577101,1.9069370892893363e-05,0.03685772692965014,2.0157305314259084e-05
19801,2CXO J174536.5-290109,8567,Candidate_YSO,0.46635225063643276,0.4967507957577101,1.9069370892893363e-05,0.03685772692965014,2.0157305314259084e-05
19802,2CXO J174536.5-290114,8567,Candidate_YSO,0.46635225063643276,0.4967507957577101,1.9069370892893363e-05,0.03685772692965014,2.0157305314259084e-05
19803,2CXO J174536.8-290114,8567,Candidate_YSO,0.46635225063643276,0.4967507957577101,1.9069370892893363e-05,0.03685772692965014,2.0157305314259084e-05
19823,2CXO J174540.1-290803,3392,YSO,0.09879354056401765,0.1632833662985412,0.23771198602933805,0.20596183749569105,0.29424926961241193
19826,2CXO J174545.2-285828,4683,Candidate_YSO,0.43268045058651056,0.44243646465011777,0.015578589257811502,0.10464256337155488,0.004661932134005326
19838,2CXO J174558.5-290451,3392,Candidate_YSO,0.21530952325884523,0.30476864170168394,0.1350358174007992,0.20417747172784295,0.14070854591082851
19839,2CXO J174602.0-291045,2282,Candidate_YSO,0.25924999638304497,0.2947995002205759,0.08155879029487872,0.09904627598438798,0.2653454371171123
19840,2CXO J174602.2-291039,2282,Candidate_YSO,0.25924999638304497,0.2947995002205759,0.08155879029487872,0.09904627598438798,0.2653454371171123
19876,2CXO J174702.2-291115,7037,YSO,0.06548055013609494,0.07823190006972267,0.28655570180777196,0.16913427011268295,0.4005975778737276
19900,2CXO J174721.3-295507,14596,TTau*,0.2063152122330633,0.2656295651502976,0.05046249823946312,0.4017177732423192,0.07587495113485657
19909,2CXO J174727.3-284601,7048,Orion_V*,0.05226331272113648,0.0939316659242264,0.35377234712066086,0.19762301074677238,0.3024096634872039
19910,2CXO J174730.8-281347,1036,TTau*,0.09197631522690725,0.16989086934374587,0.19761433865114988,0.3522207419922046,0.18829773478599235
19914,2CXO J174757.3-271352,10111,Orion_V*,0.1707967127092601,0.20861909298123413,0.2385814940245317,0.20128681777124574,0.18071588251372842
19939,2CXO J174805.2-244647,13706,YSO,0.20551891799343863,0.24957335108382311,0.15379083460592502,0.1332687489492186,0.2578481473675948
19961,2CXO J174824.7-271310,12694,YSO,0.17280065711923737,0.22422531964988104,0.07647019050015032,0.24043210649422148,0.2860717262365097
19975,2CXO J174856.3-270123,12689,TTau*,0.13885257411762783,0.19543540943050333,0.10513093403858942,0.3634062109717305,0.197174871441549
19985,2CXO J174901.4-270740,12691,Orion_V*,0.07292021032506135,0.11386036431152805,0.33135554696594377,0.20439597415977453,0.27746790423769224
20004,2CXO J175016.4-292616,9505,TTau*,0.11557027759234184,0.25361773718235636,0.1192120381305532,0.3223634480461612,0.1892364990485874
20005,2CXO J175016.7-292609,9505,TTau*,0.11557027759234184,0.25361773718235636,0.1192120381305532,0.3223634480461612,0.1892364990485874
20010,2CXO J175102.7-343135,9959,Orion_V*,0.0527060174661141,0.06797907221678424,0.4701078802578264,0.1369976659894836,0.27220936406979157
20016,2CXO J175129.8-294308,9502,TTau*,0.1435084974714238,0.2189137554969081,0.11041703191311268,0.3164193077184329,0.21074140740012257
20020,2CXO J175133.2-293718,9501,YSO,0.09750157092863,0.16186499382720673,0.20752285774747195,0.2096035037270339,0.3235070737696574
20025,2CXO J175138.3-294240,9892,YSO,0.06424337872644637,0.09781615259624497,0.319204493096152,0.19607903672805777,0.3226569388530989
20045,2CXO J175233.2-293946,9502,Orion_V*,0.03682166903106634,0.05756851318330261,0.44585168657645263,0.11102001814813892,0.34873811306103947
20048,2CXO J175233.2-293946,9892,Orion_V*,0.06678908065588397,0.06772271685345821,0.39671439773031214,0.16604774676178793,0.30272605799855773
20050,2CXO J175233.2-293946,9501,Orion_V*,0.10093041728639293,0.08268016465800833,0.4854648180138022,0.09079068159796978,0.24013391844382667
20052,2CXO J175233.2-293946,9503,Orion_V*,0.1801735704630146,0.17648518098366822,0.40385921038983214,0.12131414676867344,0.11816789139481158
20094,2CXO J180018.9-232155,2828,TTau*,0.19585865702060717,0.19851729485011102,0.1361326844177382,0.25995405340095384,0.2095373103105897
20119,2CXO J180310.9-001718,11025,TTau*,0.10313468685293996,0.12384573872053269,0.1176475708572153,0.4730932362592939,0.18227876731001807
20126,2CXO J180330.1-294904,3780,YSO,0.0582125710605138,0.059765518855348025,0.3107527085771879,0.19615083887046628,0.375118362636484
20132,2CXO J180339.1-242153,3754,YSO,0.09031437426477554,0.11755829203857839,0.2515515289325889,0.18873145542162642,0.35184434934243075
20140,2CXO J180341.0-242212,3754,YSO,0.04360570974251809,0.08819066258224582,0.28435718820812117,0.11028422362011538,0.47356221584699953
20147,2CXO J180345.6-242158,3754,YSO,0.10623702167882479,0.12290389671982385,0.19101152415709718,0.15581442252849229,0.4240331349157619
20148,2CXO J180346.3-242610,3754,YSO,0.07427503975985496,0.13331420406236122,0.2532934538047729,0.11351047017869802,0.42560683219431295
20153,2CXO J180348.4-241940,3754,TTau*,0.07528788229303254,0.08423061778715914,0.30948509633835564,0.3643375094860704,0.16665889409538237
20154,2CXO J180349.1-242203,3754,YSO,0.10194414490697418,0.12965746739306178,0.16883402256921032,0.12909950604680337,0.47046485908395036
20158,2CXO J180349.4-242330,977,YSO,0.034633830255489974,0.07066027311244084,0.2644110688927698,0.2301113571738438,0.4001834705654556
20172,2CXO J180354.2-242355,977,YSO,0.05198370760326005,0.06853497648783714,0.28434501752665314,0.2088910128692477,0.386245285513002
20173,2CXO J180354.3-242354,3754,YSO,0.01951021627165277,0.08546342706906344,0.27991158380015396,0.20767728502018995,0.40743748783894
