,name,obsid,main_type,HMXB,Orion_V*,QSO,TTau*,YSO
3188,2CXO J010712.7+540816,15152,TTau*,0.15060609537577088,0.18192515829739087,0.10610417281767075,0.35529608832262755,0.20606848518654
3213,2CXO J010919.9+353951,12239,YSO,0.15196914005519113,0.23246238233905406,0.10337241132254789,0.2248668481332182,0.28732921814998874
3217,2CXO J010936.3-033911,13605,HMXB,0.2910057974996381,0.22150648122379002,0.1479589499009593,0.08369674837977167,0.255832022995841
3231,2CXO J011226.7+152751,3219,Orion_V*,0.11798388992767997,0.36055629870624145,0.08200862793905944,0.17362465875151362,0.2658265246755055
3235,2CXO J011245.6+492946,10240,HMXB,0.2772895795617032,0.10783625922665696,0.2177544388689911,0.21416919572357843,0.18295052661907027
3270,2CXO J012044.1+032803,7144,YSO,0.1614240144683965,0.22113649790061338,0.19515333817326586,0.18809370211024404,0.23419244734748024
3287,2CXO J012405.4+034023,2924,QSO,0.20807709940102379,0.05483178443290788,0.3741397005891619,0.08892190475980682,0.2740295108170995
3431,2CXO J013331.7+303336,6388,QSO,0.22821836696704484,0.16197413382805162,0.2704604150963728,0.17441798273818793,0.1649291013703428
3449,2CXO J013336.0+303333,6388,HMXB,0.24465787111718665,0.14521085869328496,0.23194704864399954,0.1954950284828373,0.18268919306269146
3454,2CXO J013339.2+304049,6380,QSO,0.18028051522713154,0.15105708693621922,0.29670508865068995,0.10380978205271009,0.268147527133249
3509,2CXO J013432.0+303454,6388,HMXB,0.28252016693115944,0.21726416569111506,0.19200344085391577,0.10255059557779536,0.20566163094601445
3546,2CXO J013622.1+160512,2057,QSO,0.1576403432818853,0.10831148145114253,0.2853780421778905,0.2144293076846968,0.23424082540438482
3553,2CXO J013647.4+154744,2058,QSO,0.3393917202781193,0.0526701576553999,0.3896516855812617,0.15526452802909618,0.06302190845612314
3568,2CXO J013946.8-060005,5013,Orion_V*,0.19566299915459967,0.34956217054713634,0.0640919339342065,0.16946235706451346,0.2212205392995441
3569,2CXO J013946.8-060005,12243,YSO,0.22638072474733725,0.2366811378301983,0.07120299538012796,0.21829891161801795,0.24743623042431856
3607,2CXO J015238.3-134259,492,HMXB,0.339064998049536,0.0637737939170457,0.26883171322494653,0.15906665385256813,0.16926284095590366
3631,2CXO J015320.0-134800,7372,YSO,0.1751458477746638,0.21669158387704443,0.23437939885098974,0.08810630314362812,0.28567686635367384
3657,2CXO J015728.6+374745,3752,YSO,0.1771476466432685,0.1040697987140964,0.21634740691739995,0.11140770652508028,0.39102744120015476
3663,2CXO J015749.5+374914,3752,YSO,0.22523878758783378,0.12579004693276058,0.17275560252187974,0.19508525104921726,0.28113031190830867
3720,2CXO J020507.5-050642,4129,QSO,0.1654008942031435,0.09756121741005021,0.4437031124645592,0.1671833413313268,0.12615143459092043
3759,2CXO J020900.7+110728,5691,YSO,0.08958717410079348,0.30250592587318603,0.1648828885136006,0.1387958816042951,0.3042281299081247
3799,2CXO J021539.4-522211,12268,YSO,0.18603795124850236,0.14914467402860382,0.12784697984210275,0.26820799120099476,0.2687624036797963
3809,2CXO J021812.5+571322,9912,QSO,0.09982282958295426,0.13876556405135587,0.3370320192301787,0.25552445479447,0.16885513234104113
3837,2CXO J021950.4+570517,9912,HMXB,0.40604867850113985,0.18913416304758335,0.17508182314002452,0.10974762148309634,0.11998771382815585
3854,2CXO J022112.1+421707,4613,QSO,0.22650360049272983,0.1288051874309247,0.3938127776189528,0.14651079286061702,0.10436764159677568
3860,2CXO J022142.8+421635,4613,QSO,0.30016626580525624,0.043448224716073396,0.38216614697582374,0.13377093745275273,0.14044842505009386
3865,2CXO J022216.2+421159,4613,YSO,0.16451720261114858,0.0662625023677775,0.3009191043541361,0.14020534981102098,0.3280958408559169
3875,2CXO J022232.4+422431,4613,QSO,0.2595205134108541,0.03594868040659973,0.3815967591390642,0.15072295624669216,0.17221109079678973
3876,2CXO J022232.5+423014,4613,QSO,0.3209735376772607,0.03812275124478848,0.4182097320563151,0.13368172400682998,0.08901225501480589
3877,2CXO J022242.1+422402,794,YSO,0.21607830291376776,0.1429984786022151,0.2433899532888948,0.0740721818588502,0.32346108333627216
3898,2CXO J022455.6+622225,5891,Orion_V*,0.15565752121152532,0.26933552324023236,0.21465328789383126,0.13626699440889023,0.22408667324552078
3900,2CXO J022458.1+621401,5891,QSO,0.23699546426424686,0.24992477944412048,0.257908849927964,0.13378794937123423,0.12138295699243437
3971,2CXO J023216.3+613312,7033,YSO,0.24419309847939308,0.2527305005376275,0.12824844937366667,0.1098782728690071,0.2649496787403058
3987,2CXO J023618.5+594301,5619,Orion_V*,0.27433345528435843,0.3199889641901458,0.07803590037291304,0.22980152457169117,0.09784015558089164
3991,2CXO J023630.1+593922,5619,Orion_V*,0.2902119330963475,0.2907296367279116,0.0779983808009392,0.057929156909907825,0.28313089246489404
3999,2CXO J023706.5+593905,5619,YSO,0.11571670568822434,0.12692413848142822,0.30247019397535146,0.09000479234209444,0.3648841695129016
4055,2CXO J024244.4-000632,344,Orion_V*,0.20380620777489242,0.38771460446525435,0.0862922122995097,0.12203549552777354,0.20015147993256985
4065,2CXO J024810.7-033536,524,Orion_V*,0.21658388104500575,0.2699863929402375,0.2122553635944411,0.11411197319493038,0.18706238922538515
4072,2CXO J025325.8+413948,908,Orion_V*,0.22275252660693162,0.28541196896363014,0.09532953088077778,0.15525562187560385,0.2412503516730566
4102,2CXO J025728.8+585717,7151,YSO,0.15370668011046498,0.20310287759056814,0.11466102436675675,0.07096329644615336,0.4575661214860568
4107,2CXO J025753.1+130016,3230,HMXB,0.30636829571259244,0.20119478070642702,0.11301339066124602,0.1710967960965135,0.20832673682322098
4109,2CXO J025806.0+125447,3230,Orion_V*,0.14648244720523676,0.3444304396394005,0.07363777041279009,0.1875996698902222,0.24784967285235054
4153,2CXO J030544.9+352920,4142,HMXB,0.3260233743923186,0.1604047213061396,0.235738109071604,0.10501248923477732,0.17282130599516043
4166,2CXO J030943.3-203350,10798,QSO,0.21828008537972585,0.050824492705827944,0.4108997681835292,0.1116817229240504,0.2083139308068667
4167,2CXO J030946.3-203513,10720,HMXB,0.3516459540897159,0.2702002188433012,0.1626905592629465,0.06879874045191245,0.14666452735212382
4176,2CXO J030956.7-203428,10720,YSO,0.23451233604873337,0.2382820388346429,0.06404838714284475,0.03838225463102827,0.4247749833427507
4191,2CXO J031043.6-203918,14236,HMXB,0.34766099048418286,0.1234028800761294,0.2905777670741176,0.05633917765974664,0.18201918470582354
4234,2CXO J031702.5-410714,11272,HMXB,0.3552441193202949,0.32985069578723847,0.09877216362545538,0.06034740605996526,0.155785615207046
4309,2CXO J031911.0+412453,12037,HMXB,0.3170038348695473,0.10773787960277802,0.2967448755093687,0.11982083095832893,0.1586925790599772
4315,2CXO J031921.1+413119,4951,Orion_V*,0.12867955390644834,0.3579310694040461,0.15158364993977624,0.18493581912893325,0.176869907620796
4318,2CXO J031921.1+413119,4949,HMXB,0.22969436668244936,0.1559723655695898,0.20986687555280917,0.19707049148649755,0.2073959007086541
4400,2CXO J032138.3+165042,6307,HMXB,0.4979245126550133,0.1340971119305781,0.11381318455009229,0.0869296380379863,0.16723555282632993
4403,2CXO J032200.9-371917,2022,QSO,0.1883638929109326,0.1495778290095902,0.300291959866629,0.15132993619393947,0.21043638201890877
4416,2CXO J032617.2-212006,4372,HMXB,0.39279785009428786,0.12024687976588638,0.13231357693030196,0.1912672713460926,0.16337442186343124
4417,2CXO J032617.2-212006,2915,HMXB,0.31525165762306223,0.11020477625021484,0.15882091186276873,0.2675797459998186,0.14814290826413548
4426,2CXO J032709.2-533304,892,YSO,0.2243835330191658,0.12302426834241986,0.22142444359563762,0.1770313352973049,0.25413641974547174
4429,2CXO J032743.3+311719,642,Orion_V*,0.16207943333568145,0.2732575541653747,0.2260292457163749,0.11835036484582281,0.22028340193674598
4471,2CXO J032910.5+312201,642,YSO,0.15046295876250573,0.305399114410893,0.09125839423988606,0.05365176997222956,0.3992277626144857
4499,2CXO J033025.7+434522,650,QSO,0.31658890844708043,0.061999609142780285,0.3647986937118831,0.12013214261138525,0.136480646086871
4500,2CXO J033044.9+435821,650,YSO,0.13096946163429082,0.24333745056265796,0.16222006045965906,0.10744349087062316,0.356029536472769
4501,2CXO J033050.7+435954,650,QSO,0.14810934843258794,0.07763623768138388,0.46829679453705525,0.1063104860968716,0.19964713325210143
4982,2CXO J033710.3-705352,6845,YSO,0.2641901248083682,0.19800569377947888,0.08675421364825535,0.1159135119524025,0.3351364558114951
5008,2CXO J033808.7-353419,4171,Orion_V*,0.2981491658040545,0.3061637290376133,0.08673529294373498,0.14785237436617765,0.1610994378484196
5010,2CXO J033808.7-353419,2942,Orion_V*,0.21561345570183346,0.2728091330134596,0.1599990757935501,0.17298408982433594,0.1785942456668209
5019,2CXO J033829.0-352701,2942,HMXB,0.39876368753423314,0.06355547273518679,0.2804610789481118,0.14609155831302315,0.11112820246944513
5020,2CXO J033829.0-352701,9798,HMXB,0.28467497157739086,0.1869311224333762,0.20982764014083582,0.12361233580868637,0.19495393003971084
5021,2CXO J033829.0-352701,9799,HMXB,0.3268224878238626,0.07875175465720262,0.2098211084269686,0.16527061383975442,0.2193340352522117
5022,2CXO J033829.0-352701,9530,HMXB,0.4961697742733288,0.057371598348781964,0.20453471878369342,0.15369899664870118,0.08822491194549457
5023,2CXO J033829.0-352701,14527,HMXB,0.3643285844299663,0.13379367139622808,0.14974347570497165,0.11124764276585812,0.24088662570297584
5024,2CXO J033829.0-352701,4174,HMXB,0.4126654132450648,0.13039484957246983,0.18825915075405067,0.08935897768025618,0.1793216087481586
5039,2CXO J033834.0-350447,4173,QSO,0.18495416677768223,0.14472881235910942,0.3256676081069951,0.11154673816586917,0.2331026745903441
5058,2CXO J033901.2+095315,9792,HMXB,0.44201147404013846,0.19414386962213714,0.1523591798208588,0.09376978671160094,0.11771568980526462
5059,2CXO J033901.2+095315,7939,HMXB,0.3851540362197885,0.2470514835695783,0.05919929218452567,0.08460466121471769,0.22399052681138987
5105,2CXO J034117.5-352615,4742,HMXB,0.4809409645934801,0.08539887305520433,0.21022744217550496,0.13201417841761823,0.09141854175819218
5121,2CXO J034328.7+315458,8944,YSO,0.10816163038725146,0.2884356110221472,0.07002348454370795,0.06848710945073723,0.4648921645961563
5222,2CXO J034435.5+315322,8944,HMXB,0.23486523912920065,0.2163693502341632,0.22388975026957125,0.11724524484587155,0.20763041552119335
5301,2CXO J035559.9+310137,8229,Orion_V*,0.08031782544125539,0.36487951272435354,0.14451084305838025,0.19398955409717636,0.21630226467883445
5366,2CXO J041040.8-311958,3871,QSO,0.218821532121578,0.062342506426121456,0.4382068850353271,0.10562083068688252,0.17500824573009088
5438,2CXO J041804.0-115921,11759,QSO,0.17980813288851905,0.15977828301984232,0.3221389995771794,0.15217083058750439,0.1861037539269548
5501,2CXO J042709.6+255411,11010,QSO,0.2373381500639298,0.09329896510685,0.4332513231497688,0.11865866811214214,0.11745289356730948
5511,2CXO J042724.5+255808,11010,QSO,0.24091371351996566,0.062050646972664006,0.4151104373590047,0.20566310796022028,0.07626209418814553
5516,2CXO J042900.1+644605,782,QSO,0.1893787033212315,0.002466622943723668,0.7463482573130896,0.061399390148335314,0.0004070262736198936
5555,2CXO J043029.5+242643,4498,TTau*,0.17186851425430788,0.11416477448291378,0.19247756802839358,0.3216328407408004,0.19985630249358427
5566,2CXO J043113.9+645108,782,HMXB,0.44231578646023384,0.1428087019802694,0.1984522619346568,0.13937003150646055,0.07705321811837954
