,name,obsid,main_type,AGN,HMXB,QSO,SNR,YSO
896,2CXO J004227.3+405527,2017,QSO,0.14204220903193632,0.32684212704222554,0.330003286738079,0.04858392836963338,0.15252844881812586
912,2CXO J004228.2+411222,1583,AGN,0.31301694763949944,0.23902993829102434,0.262187620557949,0.10489509642295529,0.08087039708857204
913,2CXO J004228.2+411222,7138,AGN,0.38535920713142346,0.12868641598121333,0.26123035013616225,0.1409252148096701,0.08379881194153085
917,2CXO J004228.2+411222,4719,HMXB,0.24179482297083624,0.31024185683901784,0.2816518433809844,0.07048508818948834,0.09582638861967321
941,2CXO J004228.2+411222,8192,QSO,0.21197906646271367,0.24542033670609287,0.3223317543248103,0.09556718301815105,0.124701659488232
945,2CXO J004228.2+411222,12973,HMXB,0.25370026049261557,0.2789987712513299,0.2549584301649577,0.0943158852885538,0.11802665280254306
954,2CXO J004228.2+411222,13300,QSO,0.21620081887091777,0.25018993219419094,0.3441972453253747,0.09663126701402881,0.09278073659548786
987,2CXO J004231.1+411621,12970,QSO,0.3241105623106733,0.0671683712094076,0.3569272062674369,0.17037808904821927,0.08141577116426284
994,2CXO J004231.1+411621,13835,AGN,0.339448058012365,0.1538116934494857,0.24800292126180043,0.12776378280278375,0.13097354447356513
996,2CXO J004231.1+411621,10552,AGN,0.39741964119247,0.07741283741947781,0.19762218565943412,0.23264828513825572,0.09489705059036244
1000,2CXO J004231.1+411621,14928,HMXB,0.26680337780352675,0.29589237541678926,0.2364814137149047,0.10234741346740903,0.09847541959737018
1002,2CXO J004231.1+411621,13834,QSO,0.20342356060454547,0.2716809518892014,0.27283076887871427,0.0923885417461775,0.15967617688136143
1017,2CXO J004231.1+411621,12974,HMXB,0.22266964188756577,0.305418138588865,0.2344756075909904,0.07488094895681854,0.16255566297576018
1022,2CXO J004231.1+411621,9522,QSO,0.29352417003930314,0.08990533300200564,0.3876755985732146,0.15763922916674375,0.07125566921873291
1033,2CXO J004231.1+411621,12973,AGN,0.5074110700501122,0.06162776368246811,0.17006380544187363,0.23759749953155926,0.02329986129398673
1045,2CXO J004231.1+411621,8194,QSO,0.28561259730982974,0.18472587429776471,0.314803656772943,0.09822320004561637,0.11663467157384619
1049,2CXO J004231.1+411621,4720,AGN,0.30473487856298787,0.2672169337713118,0.21542492334912594,0.11476900116631857,0.09785426315025594
1066,2CXO J004232.0+411314,2898,AGN,0.33784158805296377,0.15980855760855822,0.25662496139697505,0.17817671933565601,0.067548173605847
1068,2CXO J004232.0+411314,2895,QSO,0.2894306316973914,0.1575070905084693,0.358192009035468,0.12082971563175574,0.0740405531269155
1070,2CXO J004232.0+411314,7136,HMXB,0.202891956749274,0.31959480148763936,0.31825565315960547,0.07832996676520479,0.08092762183827647
1073,2CXO J004232.0+411314,4682,QSO,0.23128116237449303,0.2672528470271101,0.3304569962851567,0.09376974062907226,0.07723925368416788
1077,2CXO J004232.0+411314,312,QSO,0.22309305581300132,0.23138381973572064,0.3533911900179079,0.08366468208554002,0.10846725234783007
1081,2CXO J004232.0+411314,9529,QSO,0.2675860197466462,0.26758002741821274,0.293039670219562,0.10311733677402721,0.06867694584155172
1082,2CXO J004232.0+411314,4719,QSO,0.3166349783601329,0.10024728437373923,0.364343147540651,0.1792996044641094,0.03947498526136749
1090,2CXO J004232.0+411314,10551,AGN,0.3954446622606958,0.055650893464067965,0.3062442921951623,0.1755896255671239,0.06707052651295015
1092,2CXO J004232.0+411314,11279,AGN,0.29282111685121937,0.19679058335133262,0.27321983216727735,0.14090043985515555,0.09626802777501518
1108,2CXO J004232.0+411314,8195,AGN,0.3928277559298408,0.1108008360120511,0.27417890443004544,0.13120442054013964,0.09098808308792307
1116,2CXO J004232.0+411314,8194,QSO,0.25355612561697727,0.21011965086407208,0.36070267335193323,0.11328349691429893,0.06233805325271851
1117,2CXO J004232.0+411314,12972,QSO,0.2547502409230335,0.1728975637342534,0.3631340563397298,0.10286435279547494,0.10635378620750828
1122,2CXO J004232.7+411310,2898,AGN,0.33784158805296377,0.15980855760855822,0.25662496139697505,0.17817671933565601,0.067548173605847
1393,2CXO J004244.3+411605,8193,QSO,0.2879085325074599,0.09950102333872447,0.35215153505011854,0.18013417648975222,0.08030473261394487
1499,2CXO J004245.9+411036,10551,AGN,0.3599834996565962,0.09926248437653926,0.21503938304608242,0.2072971497375161,0.11841748318326611
1521,2CXO J004246.9+411615,10716,QSO,0.24063619690345564,0.2122938896170479,0.3701308899343711,0.08423666226761767,0.09270236127750776
1669,2CXO J004248.5+411521,15326,HMXB,0.2172387242791288,0.3333633600600573,0.25829653457358615,0.08965901982099156,0.10144236126623608
1677,2CXO J004248.5+411521,10715,QSO,0.1602929739025471,0.317601136457435,0.3597864072122101,0.07527538305847004,0.08704409936933777
1702,2CXO J004248.5+411521,13835,QSO,0.14088311213297292,0.15860750489418007,0.5362070385001544,0.09059217789321981,0.07371016657947278
1739,2CXO J004251.6+411302,11252,QSO,0.2438892273260386,0.09312424950030854,0.48981412788766054,0.09079228680010862,0.08238010848588365
1832,2CXO J004254.9+411603,2898,QSO,0.21274455641058165,0.23733330193484223,0.36249520294949444,0.10998090094078879,0.07744603776429282
1853,2CXO J004254.9+411603,14927,AGN,0.269835940695767,0.26004417790341355,0.24781329999597138,0.08781055721820384,0.1344960241866443
1854,2CXO J004254.9+411603,11276,HMXB,0.21494191811687388,0.39966424020401314,0.1883621115449007,0.09618051362726794,0.10085121650694437
1862,2CXO J004254.9+411603,12160,QSO,0.33219212339044996,0.1273681610326715,0.36784571042605296,0.12611931086946315,0.046474694281362416
1880,2CXO J004257.9+411104,4682,QSO,0.1599747513553599,0.3071849091451274,0.36164696261089097,0.06751842933770984,0.1036749475509119
1888,2CXO J004257.9+411104,11279,HMXB,0.26315800107708953,0.2847533837521681,0.26761599050824014,0.09033147896655251,0.09414114569594992
1894,2CXO J004257.9+411104,4722,AGN,0.3888709946213779,0.08198190933034631,0.2120804190559385,0.21018338340523407,0.10688329358710318
1895,2CXO J004257.9+411104,9524,AGN,0.3469966254221345,0.20935481601341738,0.28398517859154493,0.07313306101092433,0.08653031896197881
1896,2CXO J004257.9+411104,10551,QSO,0.19278624660809357,0.2959425149752392,0.30546811137192237,0.0569545597449694,0.14884856729977552
1907,2CXO J004257.9+411104,4360,QSO,0.22446831516534643,0.12762024774927488,0.46846911451852286,0.09610306714480119,0.0833392554220546
1908,2CXO J004257.9+411104,12972,QSO,0.2466165542453335,0.2150461298082859,0.3440278302697073,0.0716228760363239,0.12268660964034929
1910,2CXO J004257.9+411104,9523,QSO,0.2850282058719067,0.12853460698838381,0.442885016264711,0.09561650243638925,0.04793566843860936
1913,2CXO J004257.9+411104,12971,HMXB,0.2550950148128056,0.2952721381848616,0.1865180066218362,0.11264787306447707,0.15046696731601958
1914,2CXO J004257.9+411104,4721,QSO,0.23303377016631893,0.27367518489414383,0.2784094346417153,0.07637010447463431,0.1385115058231877
2102,2CXO J004306.5-203643,16366,HMXB,0.24183846525391373,0.3722211340688252,0.24334096039565098,0.07600835946060958,0.06659108082100051
2212,2CXO J004329.1+410748,1585,HMXB,0.16741502902644612,0.45548987213420045,0.22305876997050136,0.06366984234910866,0.09036648651974347
2214,2CXO J004329.1+410748,14198,HMXB,0.16530854340451048,0.5134497404508921,0.17600475383556813,0.08716320356660202,0.058073758742427366
2217,2CXO J004329.1+410748,12160,QSO,0.266556216084789,0.09754773440388692,0.3143535575038242,0.1317611257375756,0.1897813662699242
2218,2CXO J004329.1+410748,13833,HMXB,0.13561782329742994,0.4434458185794564,0.18799782137664126,0.060653744266565904,0.17228479247990655
2219,2CXO J004329.1+410748,11275,QSO,0.23142590957896336,0.29181794414218193,0.30408032620161335,0.1037177921500395,0.0689580279272018
2221,2CXO J004329.1+410748,15267,HMXB,0.1317512715955261,0.4850952489517648,0.2480228193722457,0.0636665117386932,0.0714641483417701
2225,2CXO J004332.3+411040,1585,HMXB,0.22030239481366382,0.43097236163664926,0.21082839143574889,0.0971365728289864,0.040760279284951614
2226,2CXO J004332.3+411040,309,HMXB,0.20144024123505713,0.5195094412088136,0.17003905720120768,0.07911207678823336,0.029899183566688175
2227,2CXO J004332.3+411040,15267,HMXB,0.2761719184950231,0.3115643813220344,0.18548700982557045,0.10485919609471156,0.12191749426266038
2228,2CXO J004332.3+411040,14198,HMXB,0.17794954169679292,0.3694656582129598,0.23962392790920994,0.14486218388333585,0.06809868829770134
2229,2CXO J004332.3+411040,14195,HMXB,0.26026980293459717,0.4371870423956314,0.16516653577523457,0.10064978467306532,0.03672683422147162
2230,2CXO J004332.3+411040,14197,HMXB,0.1758633502613821,0.3394174742117605,0.27624345673076134,0.117843135428475,0.09063258336762109
2232,2CXO J004332.3+411040,13825,HMXB,0.20430726646065836,0.342092026753056,0.31112637039732133,0.10805996407257759,0.03441437231638672
2233,2CXO J004332.3+411040,11252,HMXB,0.17396576097961666,0.5584871361483948,0.11322013093703628,0.11993898106818927,0.034387990866763
2288,2CXO J004349.2-202614,16513,QSO,0.18868253806751234,0.23009623957591407,0.30838817336575813,0.0627351439094641,0.21009790508135132
2328,2CXO J004419.2-203906,16366,HMXB,0.13016897287085807,0.3774117685935834,0.21018260776453299,0.04159221401057319,0.24064443676045247
2332,2CXO J004429.0-202538,15093,YSO,0.2531816319730786,0.1297510864696324,0.1643717338874228,0.08697410878806774,0.36572143888179853
2408,2CXO J004743.0-251524,3931,YSO,0.17370296455366221,0.17944235671914677,0.28853324717082773,0.0541292239935231,0.3041922075628401
2414,2CXO J004756.5-251619,3931,AGN,0.49784609854897505,0.003554760559473084,0.1289943261008041,0.35625076672762584,0.013354048063121775
2553,2CXO J005230.3+472134,2055,QSO,0.3569356371374069,0.04033875199935386,0.3649442096649796,0.17206184195132188,0.06571955924693781
2600,2CXO J005551.0+262243,13458,AGN,0.3717315422694535,0.045723789754568415,0.3015308309144528,0.23191205612553073,0.04910178093599462
2607,2CXO J005608.2+262850,3233,AGN,0.3840350952835785,0.0626466642127993,0.25952445021442844,0.21083752076664009,0.08295626952255371
2609,2CXO J005608.2+262850,13459,QSO,0.34266993464549056,0.033055710693397244,0.471390142196469,0.11753117497387071,0.03535303749077244
2613,2CXO J005620.1+262814,13458,QSO,0.3163274634188596,0.10649224964359921,0.34910205482549245,0.138739945226829,0.0893382868852198
2642,2CXO J005758.4-722228,14671,AGN,0.3738289382365513,0.3321999248362586,0.15654248178793476,0.10698266545842512,0.030445989680830378
2669,2CXO J005940.8-334255,9555,QSO,0.2558067121157741,0.19110475514086697,0.2826459566495013,0.08131414631790056,0.18912842977595712
2725,2CXO J010110.1-214446,3183,QSO,0.3574185584742308,0.06631753347303586,0.38105287589374176,0.13813321429701855,0.05707781786197315
2788,2CXO J010138.3-221719,13445,QSO,0.2811028777574611,0.07543292718586639,0.41319141910570384,0.07779036433799547,0.15248241161297313
2821,2CXO J010209.8-212900,14338,QSO,0.25312952492052987,0.0964490550801521,0.5124185736231327,0.06494778110268742,0.07305506527349795
2855,2CXO J010227.0-491429,12258,QSO,0.24300235253484895,0.07281214568195224,0.5470422343148251,0.10034866248531576,0.03679460498305784
2864,2CXO J010236.0-460355,13485,AGN,0.36090446861648084,0.05158919572830633,0.3514973761932297,0.18642338417202955,0.04958557528995363
2879,2CXO J010246.6-460457,13485,AGN,0.37016043488663886,0.08380887960400532,0.3020976818763793,0.1392947040757312,0.1046382995572455
2910,2CXO J010303.2-214836,9897,QSO,0.3573474480727497,0.08756255384226336,0.38223420790020063,0.12320742303640093,0.049648367148385324
2974,2CXO J010317.3-720913,5142,HMXB,0.2709077203564637,0.30618249796993124,0.26155308191350146,0.12709391384654403,0.03426278591355966
2997,2CXO J010334.4-221614,14347,AGN,0.29442532007198113,0.17840506757039584,0.2664438555727759,0.10703356379644914,0.15369219298839804
2999,2CXO J010335.6-704535,4529,AGN,0.3558599605636599,0.07568881331635607,0.3001801830401529,0.16906701315347553,0.09920402992635576
3075,2CXO J010338.8-222620,4103,QSO,0.22261428838747718,0.07359494384643797,0.5979838796272992,0.07413432673125694,0.0316725614075287
3080,2CXO J010341.9-705331,4529,QSO,0.34152984995201546,0.033177401283786094,0.41021007760289513,0.18467050656497697,0.03041216459632636
3083,2CXO J010343.8-215358,13518,QSO,0.24018486934198827,0.11428446745468623,0.4733171184078157,0.11108486811173378,0.06112867668377595
3116,2CXO J010410.0-215421,13455,AGN,0.45483476491132674,0.019937693957537174,0.2646775797226098,0.22005874738984968,0.04049121401867667
3193,2CXO J010741.9+322642,2147,QSO,0.1743240934567321,0.23541512901129116,0.36558523206895827,0.087201282040361,0.13747426342265753
3199,2CXO J010757.2-142719,7576,AGN,0.46566583079718543,0.03198526554954568,0.19816956120484155,0.12889340676294164,0.1752859356854858
3201,2CXO J010829.9+541841,15152,QSO,0.20299249902222863,0.18469754821358295,0.3536840781900535,0.08593315811532137,0.17269271645881365
3319,2CXO J012830.5+630629,2802,HMXB,0.1929739622853263,0.339663399371249,0.1515982864103213,0.18387070545631845,0.1318936464767848
3374,2CXO J013259.9+302104,7171,QSO,0.35801477641533924,0.05509596355665224,0.4201353895580489,0.13806665800036755,0.028687212469591973
3427,2CXO J013330.6+303404,6376,QSO,0.2788439248012867,0.2328368946358324,0.30247065549002855,0.06934702537225007,0.11650149970060238
3428,2CXO J013330.6+303404,6383,AGN,0.2783129634698206,0.23892608937389959,0.24329974444209632,0.06231196036412643,0.1771492423500571
3429,2CXO J013330.6+303404,6385,AGN,0.29408499876809435,0.2682052069445253,0.12369634922472686,0.06643169446389166,0.24758175059876186
3462,2CXO J013342.5+304253,6380,AGN,0.2587204288660196,0.20816340053236176,0.22676403042754847,0.0707082364809674,0.23564390369310273
3464,2CXO J013346.5+303748,7402,AGN,0.4578871379548261,0.08630855000352802,0.2752717454296458,0.13827679822956343,0.042255768382436686
3468,2CXO J013346.5+303748,6376,QSO,0.32085967029681567,0.08704497642515288,0.420326163764877,0.10200689376729176,0.06976229574586257
3480,2CXO J013356.7+303729,6385,QSO,0.22733918397773986,0.10692739715469884,0.46902900124544755,0.06667668801053532,0.13002772961157846
3508,2CXO J013432.0+303454,6389,AGN,0.49989363198871134,0.09372551478468215,0.11548752101794812,0.14771041902069298,0.14318291318796536
3562,2CXO J013720.9-124426,4967,QSO,0.29094023297874694,0.046738641329062774,0.4937791895751737,0.11508994902517546,0.053451987091841194
3576,2CXO J014355.3+165354,6855,QSO,0.31439473587074734,0.20816727598809506,0.34579756639657283,0.1033484284568197,0.028291993287765112
3597,2CXO J014753.0+384901,3228,HMXB,0.24917658443274035,0.32807588986305586,0.22601040896257213,0.08422921525797825,0.11250790148365339
3599,2CXO J014829.4+384754,3228,AGN,0.34125920394485465,0.3006037546432597,0.14444903969173473,0.07061890390380532,0.1430690978163456
3619,2CXO J015301.7-134630,492,QSO,0.20636129134099712,0.1622509062474317,0.3529195030655293,0.12278232444683186,0.1556859748992101
3644,2CXO J015526.0-554902,13489,AGN,0.28975101054906005,0.2203399271122027,0.2026451987687242,0.08058005255007736,0.20668381101993577
3666,2CXO J015757.9+081837,5791,QSO,0.24826261748557038,0.10688733068155315,0.49049112956299495,0.10980190432601324,0.04455701794386813
3698,2CXO J020405.5-050134,4129,QSO,0.35000067032649373,0.020712485402286623,0.42219224508662445,0.16765511009937178,0.039439489085223364
3714,2CXO J020448.2-050315,4129,HMXB,0.20336380100207588,0.2816124931045998,0.25666437728439256,0.058187371391426254,0.20017195721750541
3719,2CXO J020504.4+645052,3832,AGN,0.40265901463650233,0.06361249791636842,0.19306555924598476,0.2243911271304835,0.11627180107066105
3743,2CXO J020818.7+105313,5691,QSO,0.24116192416142027,0.19728971419895036,0.2922652197092051,0.09534670578199785,0.1739364361484264
3745,2CXO J020819.6+105743,4006,AGN,0.4962209201542901,0.028037130825233327,0.21087601896418454,0.2218488281207888,0.043017101935503246
3796,2CXO J021529.6-125621,10320,YSO,0.23398073611109899,0.10805878870094826,0.26117952528722094,0.0749885245024511,0.32179242539828073
3797,2CXO J021531.6-520919,12268,HMXB,0.21981166427130108,0.33276542911154267,0.2309151519248941,0.048297409356162446,0.16821034533609983
3802,2CXO J021635.0-520312,12268,QSO,0.29672376698653324,0.05152488260539558,0.47462989990005827,0.12766789011480806,0.049453560393204955
3842,2CXO J022009.7+565810,5407,QSO,0.22093014641073705,0.030168184036763614,0.48141309211792094,0.11989722853088308,0.1475913489036954
3848,2CXO J022043.6+565954,5408,YSO,0.1560727312262375,0.28051469327815687,0.22823173435677863,0.047512745211064286,0.2876680959277628
3899,2CXO J022458.1+621401,6335,HMXB,0.21847719305006857,0.25669949507907497,0.22433380859552673,0.16207460486108613,0.13841489841424373
3970,2CXO J023215.3-212633,12799,QSO,0.31281860179652704,0.11436490500029133,0.3441329627724897,0.1422817399673349,0.08640179046335703
3988,2CXO J023621.9+593811,5619,YSO,0.14059852438910705,0.27373929709192946,0.1710285543285631,0.09189833799719663,0.3227352861932038
3989,2CXO J023624.0+594056,5619,YSO,0.2575645181087757,0.2217028896802557,0.09803498105612443,0.07976007964669773,0.3429375315081464
3990,2CXO J023625.2+593924,5619,QSO,0.21144575288987086,0.2453076651521436,0.272835580273711,0.11043144798946208,0.15997955369481234
3996,2CXO J023635.8+593918,5619,HMXB,0.19694651634965238,0.28164042475025797,0.1663942528974217,0.1117672730277825,0.24325153297488544
3997,2CXO J023640.5+593853,5619,YSO,0.21254532985374402,0.17685444535700431,0.19591639612001485,0.1378149173797978,0.27686891128943897
4001,2CXO J023726.7+593230,5619,HMXB,0.2616173673646263,0.3098451254253875,0.2182547652618394,0.05878383731297956,0.1514989046351671
4038,2CXO J024131.0+593630,7152,AGN,0.5217820645622527,0.11132152346033028,0.11326499950988238,0.17588218985877788,0.07774922260875686
4090,2CXO J025546.5-560507,13481,QSO,0.25772343100418527,0.14225892017773345,0.38848356392317074,0.12029825937734011,0.09123582551757037
4091,2CXO J025546.5-560507,14448,AGN,0.2984158493377437,0.2621278560116467,0.21411353070275854,0.07268606408927801,0.15265669985857327
4098,2CXO J025655.1+584731,7151,HMXB,0.15687200128565804,0.3919182588865021,0.1784385370782701,0.0576007239461377,0.2151704788034321
4099,2CXO J025703.8+585541,7151,AGN,0.38593757757889113,0.07323389061225397,0.21407858893126788,0.22609072390923673,0.10065921896835026
4142,2CXO J030314.4-225418,15392,HMXB,0.29640057429030514,0.4076298667126484,0.14934552716461733,0.05746950382483572,0.08915452800759346
4143,2CXO J030314.4-225418,16487,QSO,0.2596165783986591,0.22088621884269635,0.2800862060276739,0.0877796928387838,0.15163130389218682
4155,2CXO J030730.2-622848,12191,QSO,0.2601583000115669,0.22857541325625574,0.35509021533950885,0.05319658696779855,0.1029794844248699
4162,2CXO J030923.9-203947,10720,QSO,0.17946533261545483,0.1666793349166013,0.451262587058893,0.08200849090868077,0.12058425450037014
4186,2CXO J031010.6-464828,13492,AGN,0.4412116491028098,0.10383459408864866,0.2778158898506201,0.11458039929789886,0.06255746766002261
4241,2CXO J031718.5-410628,11273,HMXB,0.2769046509717804,0.28838612008352854,0.25602379293552824,0.12549112288534628,0.0531943131238167
4275,2CXO J031815.8+414623,3237,QSO,0.16497453480855942,0.1980968510957696,0.45186374367390264,0.07856616729561516,0.10649870312615324
4346,2CXO J031948.0+413101,4952,AGN,0.3776341988802094,0.02993605197525303,0.31744717344388707,0.24255843577966968,0.032424139920980824
4391,2CXO J032006.1+413747,4952,QSO,0.27649323108675766,0.08840688371186521,0.33563016341582347,0.19976305812026854,0.09970666366528509
4404,2CXO J032212.3-212143,7850,AGN,0.3790285280255692,0.09373041433154802,0.2892017772686263,0.16385423570415228,0.0741850446701041
4414,2CXO J032609.4+304701,4497,AGN,0.4175859563225165,0.06470776011451446,0.33133273157121684,0.12992711076256266,0.05644644122918943
4497,2CXO J033017.3-523408,893,AGN,0.47103938507323,0.048360453930675736,0.2798335327511266,0.16176688206114923,0.03899974618381834
4541,2CXO J033207.9-273732,5018,YSO,0.2480782446264661,0.18834411792133327,0.10220705703379414,0.07516574899145247,0.3862048314269542
4978,2CXO J033658.7-353224,4168,AGN,0.3942520425240104,0.12258528997393507,0.2855199079506106,0.1129705772930158,0.08467218225842811
4981,2CXO J033709.1-351838,4170,YSO,0.2738202291944437,0.23220763427655908,0.10943377372342566,0.06563522601361259,0.318903136791959
4995,2CXO J033746.4-045403,796,AGN,0.4220529927641404,0.09294766481753582,0.3273763568046231,0.10970158923588064,0.04792139637782004
5115,2CXO J034243.1-532851,3201,QSO,0.2566779529824844,0.17881095716463105,0.31300030472076257,0.12933074251712737,0.12218004261499447
5117,2CXO J034257.7-352258,4742,QSO,0.3031394826387141,0.09588635642011238,0.4529160282074561,0.11186870167373184,0.03618943105998579
5118,2CXO J034300.5-055854,10327,QSO,0.3273744850718743,0.053090477625570766,0.46397410622656426,0.12271483010198016,0.03284610097401072
5126,2CXO J034348.7+005222,5650,AGN,0.44149330649162377,0.033143048958825916,0.20012768400296493,0.23486823471739657,0.09036772582918884
5223,2CXO J034435.8+321502,8584,QSO,0.29162263838433683,0.04253689045535942,0.371823210928759,0.16079086181442404,0.1332263984171208
5279,2CXO J034651.5+680028,7069,QSO,0.21760145324174046,0.23372432970869908,0.3608311784935622,0.05987031366242165,0.12797272489357658
5286,2CXO J035307.7-565847,13490,QSO,0.2513892572346826,0.09551480385991547,0.45923910176313587,0.11201944269475492,0.08183739444751112
5298,2CXO J035542.4-741402,13380,QSO,0.2799706046633023,0.04865972249367789,0.43390138691940805,0.1687384779596041,0.06872980796400764
5323,2CXO J035956.5+541853,14688,AGN,0.28400605669857415,0.25952782339189595,0.27220292248412375,0.08979912607623516,0.09446407134917097
5324,2CXO J035956.5+541853,4657,AGN,0.3577436614329658,0.15011310014057255,0.1196702515387901,0.13008481034881367,0.24238817653885794
5325,2CXO J035956.5+541853,15548,AGN,0.33427765300788403,0.1406258064059366,0.18933774178729987,0.18343892099197034,0.15231987780690917
5326,2CXO J040010.5-673621,15804,QSO,0.27976473568980015,0.1433974990090066,0.38380519613107333,0.05546978477591206,0.13756278439420797
5341,2CXO J040526.7+380603,16120,YSO,0.1423308929821379,0.2805243183395949,0.1729203375464234,0.07843457241539808,0.32578987871644577
5342,2CXO J040536.3+380234,16120,QSO,0.15550078759347866,0.2628491649328287,0.37635803268306334,0.052353645673471894,0.15293836911715747
5343,2CXO J040537.4-410116,7191,QSO,0.2300746383750226,0.2083745304545744,0.27191868144516185,0.0632109405873297,0.22642120913791144
5372,2CXO J041140.5+104013,7231,QSO,0.17587630842549304,0.25478666112213244,0.3384743354320121,0.11960739780418535,0.11125529721617711
5373,2CXO J041200.3-482628,13396,QSO,0.2463473450701625,0.1894463496227304,0.3349755728335392,0.10754031355869263,0.12169041891487528
5374,2CXO J041234.6+102156,1669,QSO,0.27515752194388515,0.11065251228928494,0.40432238863043024,0.10521721110878658,0.104650366027613
5467,2CXO J042214.6+153354,2562,HMXB,0.15636960333997274,0.3649880660751956,0.3046182612688044,0.03785919037987767,0.13616487893614956
5482,2CXO J042649.2+255611,6409,HMXB,0.23698081779688904,0.3164845096950787,0.22554267594127472,0.10670462252222662,0.11428737404453095
5484,2CXO J042652.2+255719,11010,QSO,0.2726010294209559,0.06918836878659865,0.47140107043613466,0.11710585429376105,0.06970367706254975
5500,2CXO J042706.2-594857,12495,AGN,0.433924023454206,0.03670573020418041,0.35962369714466447,0.1484887691840034,0.02125778001294563
5512,2CXO J042831.3-534806,6956,AGN,0.3849269644516175,0.21326246141823113,0.20983242305164995,0.10728505709298587,0.08469309398551553
5515,2CXO J042845.8+243749,4498,HMXB,0.1315218331315618,0.33623857593131684,0.31442850785215476,0.048281378848609856,0.16952970423635685
5576,2CXO J043126.8+180755,5381,HMXB,0.24319955253977432,0.30222845845173013,0.22838441515807867,0.07124086495637796,0.15494670889403886
5591,2CXO J043230.9-051150,4371,AGN,0.3255842631055575,0.21294635971634274,0.14778230439679618,0.11279165353582117,0.20089541924548227
5613,2CXO J043432.3-082809,15050,QSO,0.21189665350144146,0.29747088858964277,0.3163905775405027,0.07615401369437125,0.09808786667404165
5647,2CXO J043939.8-290659,4438,HMXB,0.15358232057529858,0.3551063560044369,0.22014079988976346,0.05180214894308076,0.21936837458742026
5655,2CXO J044035.9+502133,14572,HMXB,0.14313340390561244,0.4068299343337648,0.12156580452372098,0.06006309668443519,0.26840776055246635
5656,2CXO J044035.9+502133,14571,YSO,0.1132414387833161,0.33398454340219674,0.16121627198848196,0.051141188288857685,0.3404165575371475
5692,2CXO J044558.1+312427,9028,HMXB,0.20207871225940807,0.33989352775803516,0.26210357045035965,0.0426747800895311,0.15324940944266613
5809,2CXO J045549.9-512516,13474,AGN,0.4101925314552133,0.14482370241768325,0.2935731066811084,0.08491338442422451,0.06649727502177051
5821,2CXO J045914.5-700845,3355,HMXB,0.30812134974248906,0.3428498055622175,0.1580591644260464,0.1296221482148884,0.06134753205435874
5835,2CXO J050515.6-674838,4440,YSO,0.2587801323024605,0.08015485089594014,0.2678495441593571,0.07769148619074229,0.3155239864515001
5867,2CXO J050909.1-533407,9432,QSO,0.25173441129855767,0.10547473921381273,0.457688982165784,0.09996245936095925,0.0851394079608863
5974,2CXO J052300.1+333530,8476,AGN,0.36022141188062706,0.2628403027791508,0.1374682783307898,0.053198195259070914,0.18627181175036128
5975,2CXO J052300.1+333530,6408,AGN,0.28649130363700154,0.23945301487068923,0.20751664030056508,0.06528469454437642,0.20125434664736774
5977,2CXO J052300.1+333530,6406,HMXB,0.21010040966230098,0.31781176238792264,0.23750663450708162,0.04827422663866133,0.1863069668040334
5981,2CXO J052304.5+333529,6407,QSO,0.2738248530031023,0.17414035589841403,0.30608702630366885,0.057047415852811915,0.18890034894200286
5987,2CXO J052346.8-140026,8921,AGN,0.4123674420944802,0.09540998866315352,0.3093569556794048,0.13424155684191227,0.048624056721049094
6036,2CXO J052901.6-392921,15658,QSO,0.2669874447785702,0.1432825886629745,0.44297877140075587,0.08412055876771016,0.06263063638998921
6760,2CXO J053511.5-052447,4373,AGN,0.3787367822216781,0.06754504721568642,0.1170836013377761,0.1562123478081251,0.2804222214167342
7123,2CXO J053515.3-052215,4395,YSO,0.16652114866792353,0.24364720081088526,0.12181133251561577,0.049663860850249014,0.4183564571553264
7413,2CXO J053516.9-053246,8936,QSO,0.19040232278528524,0.2246981577499108,0.39898096846286746,0.08313271071065156,0.10278584029128501
7418,2CXO J053516.9-053246,4395,QSO,0.17096852140705296,0.1650325106686282,0.4551328727051275,0.058949538893225774,0.14991655632596554
7485,2CXO J053517.4-052037,6419,YSO,0.17754632275811738,0.020456936020305492,0.1640822449063043,0.11190911670907845,0.5260053796061943
7539,2CXO J053517.8-052053,6419,YSO,0.17754632275811738,0.020456936020305492,0.1640822449063043,0.11190911670907845,0.5260053796061943
7597,2CXO J053518.2-052032,6419,YSO,0.17754632275811738,0.020456936020305492,0.1640822449063043,0.11190911670907845,0.5260053796061943
7613,2CXO J053518.3-052016,6419,YSO,0.17754632275811738,0.020456936020305492,0.1640822449063043,0.11190911670907845,0.5260053796061943
7615,2CXO J053518.3-052020,6419,YSO,0.17754632275811738,0.020456936020305492,0.1640822449063043,0.11190911670907845,0.5260053796061943
7675,2CXO J053518.8-052048,6419,YSO,0.17754632275811738,0.020456936020305492,0.1640822449063043,0.11190911670907845,0.5260053796061943
7691,2CXO J053518.9-052218,3498,AGN,0.41843497031928123,0.04571916544095578,0.14320517077203535,0.20893333115827029,0.18370736230945744
7692,2CXO J053518.9-052218,4395,YSO,0.2704086113694211,0.13707084864117924,0.0981961801968014,0.07954722851504636,0.4147771312775518
7698,2CXO J053519.1-052035,6419,YSO,0.17754632275811738,0.020456936020305492,0.1640822449063043,0.11190911670907845,0.5260053796061943
