,name,obsid,main_type,HMXB,Orion_V*,QSO,TTau*,YSO
1308,2CXO J004241.8+405155,2017,HMXB,0.3452375475572658,0.0694213016637362,0.2970998917639274,0.14752695033670746,0.14071430867836315
1507,2CXO J004245.9+411036,9523,HMXB,0.3070280293826987,0.2071585346835926,0.17015569742924264,0.10896414303997216,0.20669359546449387
1873,2CXO J004257.9+411104,2897,YSO,0.22941620280854455,0.23185280014311876,0.17194898974521503,0.13040242712843123,0.23637958017469046
1918,2CXO J004257.9+411104,10715,QSO,0.2319879682075225,0.15968076562394817,0.3677333433477548,0.13993504570211376,0.10066287711866072
2014,2CXO J004302.1+404446,2017,QSO,0.2693683810680793,0.07336942305631626,0.2928192777672404,0.1875164783485702,0.17692643975979389
2331,2CXO J004426.0-203827,15094,QSO,0.1409440624998078,0.08549672591016891,0.48373431507127224,0.16894673828375864,0.12087815823499223
2353,2CXO J004501.6-203247,15093,QSO,0.13010129771811818,0.22126051452163098,0.333391262985736,0.1722277231637627,0.1430192016107521
2357,2CXO J004510.5-730418,3904,YSO,0.11547028239284637,0.18754890935833152,0.10138179460117239,0.17180719221786753,0.4237918214297821
2375,2CXO J004715.8-252146,3931,QSO,0.1980061289504694,0.004205962285718716,0.7304646024136181,0.06662164604617729,0.0007016603040164508
2387,2CXO J004731.6-251506,3931,QSO,0.1844047252029608,0.002863107256869399,0.7499458259980446,0.06229834872809451,0.00048799281403080237
2396,2CXO J004733.5-251816,3931,QSO,0.20038025587780797,0.0028519317061464385,0.7282948924063519,0.06798740065031487,0.00048551935937884543
2401,2CXO J004737.2-251739,3931,QSO,0.14794080335417464,0.0023021638490780313,0.7993453022139541,0.050021610036033406,0.0003901205467599091
2417,2CXO J004804.7+315325,12809,QSO,0.28231633912987875,0.10146890257456068,0.3887312252092659,0.11301044247795983,0.11447309060833487
2492,2CXO J005055.8-174703,9515,Orion_V*,0.1437042905411794,0.2946740268225843,0.09175367651714361,0.20415250154596054,0.26571550457313226
2512,2CXO J005122.1+474146,2056,HMXB,0.3321674503056811,0.19844396613455492,0.1713436265501892,0.14368253801502007,0.15436241899455472
2549,2CXO J005214.7+473701,2055,HMXB,0.46175976293575854,0.12652475624064716,0.15863170333852045,0.10876484594827286,0.14431893153680114
2645,2CXO J005759.9-272126,2245,HMXB,0.4034331251139417,0.2102252796096382,0.113675900297779,0.17291378294283766,0.09975191203580358
2707,2CXO J010055.7-215329,13443,QSO,0.19281290685159191,0.11618962443023265,0.4034187687569629,0.1424252509074227,0.14515344905378988
2729,2CXO J010112.9-214702,13442,HMXB,0.25316951376897223,0.2392073684159678,0.13976386799914334,0.16125717273235163,0.20660207708356507
2730,2CXO J010112.9-215701,13452,QSO,0.1800795867203022,0.0885937252834837,0.449007146441743,0.17399862355632983,0.10832091799814134
2797,2CXO J010149.5-491920,14022,QSO,0.19572305754587727,0.12038489842165016,0.3327071482709987,0.1370160074607421,0.2141688883007317
2814,2CXO J010205.9-221034,12177,HMXB,0.26322295766200254,0.11842562384799919,0.21490851064367925,0.20322185378008975,0.2002210540662292
2862,2CXO J010229.9-492426,14023,HMXB,0.34819140606361215,0.14897761202969953,0.2881214100609901,0.06807756194543582,0.14663200990026237
2867,2CXO J010238.9-704648,4529,QSO,0.2036753265594058,0.12200368828301066,0.35275702217484456,0.14687432349072324,0.17468963949201569
2901,2CXO J010258.8-705453,4529,QSO,0.24165354249137933,0.051725655953089554,0.38100892471233255,0.12559933582918664,0.20001254101401186
2915,2CXO J010308.6-704219,4529,QSO,0.24081121785999818,0.08532193485515463,0.30767547278948926,0.12609522567984371,0.2400961488155142
2917,2CXO J010310.6-720323,1542,Orion_V*,0.18892328001825887,0.3145977091891704,0.0994301884025795,0.18595794313699243,0.2110908792529987
2973,2CXO J010317.3-720913,5141,HMXB,0.771290742431802,0.0343762972361103,0.11239696106935364,0.03730274438761791,0.04463325487511627
3076,2CXO J010339.2-704429,4529,QSO,0.11820317303550061,0.09091617572909914,0.3484391836487903,0.16618225661053385,0.27625921097607614
3084,2CXO J010343.8-215358,2203,QSO,0.3558715023474577,0.003985439326011045,0.51749694087756,0.12192971751199107,0.000716399936980077
3087,2CXO J010345.7-220147,13451,QSO,0.20625105380315525,0.1006386399188338,0.36791726279377446,0.16786365515325422,0.15732938833098217
3133,2CXO J010426.3-214027,13448,HMXB,0.2969067372470679,0.16341022533226238,0.23680213517448453,0.17468622202323555,0.12819468022294955
3139,2CXO J010435.4-704101,4529,QSO,0.18669576392560938,0.16781247057879542,0.33490217580487147,0.16486160458611326,0.14572798510461052
3188,2CXO J010712.7+540816,15152,TTau*,0.16649150328134932,0.17015756285957007,0.11885039760754605,0.3612960234983078,0.18320451275322686
3213,2CXO J010919.9+353951,12239,YSO,0.15235712254913356,0.20254800466913891,0.1091251815848434,0.26532226555488697,0.2706474256419973
3217,2CXO J010936.3-033911,13605,HMXB,0.31989669595249864,0.20844374685404013,0.15748124322574264,0.09324693740085183,0.22093137656686673
3231,2CXO J011226.7+152751,3219,Orion_V*,0.12799587789235664,0.3522743675746933,0.08845824408300132,0.19426570127894047,0.23700580917100833
3235,2CXO J011245.6+492946,10240,HMXB,0.2965081429887319,0.09440769797865511,0.22649110732603717,0.21218639048232846,0.1704066612242474
3270,2CXO J012044.1+032803,7144,YSO,0.17653688829037334,0.20114407514182922,0.20504319334515844,0.2065985042336499,0.21067733898898908
3287,2CXO J012405.4+034023,2924,QSO,0.21905755558590365,0.047258109430624286,0.40769117944050437,0.08959769611549709,0.2363954594274707
3431,2CXO J013331.7+303336,6388,QSO,0.22343381316745034,0.14858608280163849,0.30649191719954333,0.1623993985343345,0.1590887882970333
3449,2CXO J013336.0+303333,6388,HMXB,0.283673646233449,0.14060739553053567,0.220874100960844,0.1919608469403415,0.16288401033482983
3454,2CXO J013339.2+304049,6380,QSO,0.18743367623992732,0.13562122146710076,0.32485852967611334,0.10562291818962022,0.24646365442723833
3509,2CXO J013432.0+303454,6388,HMXB,0.28150654704646055,0.21082895154204936,0.19883695006060154,0.10556404393676207,0.20326350741412652
3546,2CXO J013622.1+160512,2057,QSO,0.15360302491289424,0.10224347485087894,0.3143107096067167,0.21831987220511037,0.21152291842439966
3553,2CXO J013647.4+154744,2058,QSO,0.34842163779041935,0.05289460304663532,0.3757950104018855,0.1637690337284188,0.059119715032641
3568,2CXO J013946.8-060005,5013,Orion_V*,0.20920340855681568,0.3316862476303308,0.07264008605345625,0.18419061679849894,0.20227964096089843
3569,2CXO J013946.8-060005,12243,TTau*,0.22736044313195547,0.2085249584417283,0.07610310635466142,0.25461331982569285,0.2333981722459619
3607,2CXO J015238.3-134259,492,HMXB,0.3469537859651811,0.05941101572581643,0.2931507106557666,0.14892181321928405,0.15156267443395174
3631,2CXO J015320.0-134800,7372,QSO,0.1873442298033008,0.19776043204631086,0.2649563552422534,0.09316951134666161,0.2567694715614733
3657,2CXO J015728.6+374745,3752,YSO,0.20294543369703688,0.0988376418873378,0.23335301552345253,0.1093546236512169,0.3555092852409559
3663,2CXO J015749.5+374914,3752,YSO,0.23013615903825407,0.12302540103379615,0.18104194662044923,0.1955399548287243,0.27025653847877606
3720,2CXO J020507.5-050642,4129,QSO,0.1583300843105923,0.08770091922104499,0.4798264854370274,0.15547205831636474,0.1186704527149706
3759,2CXO J020900.7+110728,5691,YSO,0.09213277123508827,0.2875769412043213,0.17692012976878127,0.15413713715945826,0.28923302063235073
3799,2CXO J021539.4-522211,12268,TTau*,0.19281928946690274,0.1431567578702819,0.12959905569097294,0.2734292173550313,0.2609956796168112
3809,2CXO J021812.5+571322,9912,QSO,0.09995364389917061,0.12242947018950409,0.3733650484013138,0.2539410191227013,0.1503108183873102
3837,2CXO J021950.4+570517,9912,HMXB,0.4287457987373444,0.16944193314287892,0.1841582640920079,0.11432616067028713,0.10332784335748169
3854,2CXO J022112.1+421707,4613,QSO,0.22928145650577816,0.1224893990729529,0.40133981482570125,0.1461785039830734,0.10071082561249442
3860,2CXO J022142.8+421635,4613,QSO,0.29148955417755995,0.04242994914007204,0.39413578762753315,0.1334453112091944,0.1384993978456405
3865,2CXO J022216.2+421159,4613,QSO,0.17776185166165026,0.061847666610014056,0.3181622532810416,0.1317238131188433,0.3105044153284507
3875,2CXO J022232.4+422431,4613,QSO,0.27619431110533516,0.0323817381088765,0.3886132701590225,0.14457473377852378,0.1582359468482421
3876,2CXO J022232.5+423014,4613,QSO,0.3255576863021611,0.03608623031171876,0.42027927074594046,0.13061526410164986,0.08746154853852993
3877,2CXO J022242.1+422402,794,YSO,0.2195124561427241,0.1246410919105069,0.2719485223041563,0.08145438375216256,0.3024435458904501
3898,2CXO J022455.6+622225,5891,QSO,0.1470334943031242,0.23684931999768222,0.24834319299648774,0.1590477451936062,0.20872624750909968
3900,2CXO J022458.1+621401,5891,QSO,0.23742996436878924,0.23143968035171433,0.268572507968691,0.13536141428260076,0.12719643302820455
3971,2CXO J023216.3+613312,7033,YSO,0.2448781300950378,0.23420748137580627,0.14799493723800086,0.12111163767519588,0.25180781361595933
3987,2CXO J023618.5+594301,5619,Orion_V*,0.28744158808194453,0.3063887413143753,0.08649049062045783,0.2221707961513427,0.09750838383187951
3991,2CXO J023630.1+593922,5619,HMXB,0.29767108034503487,0.2751616620873202,0.08460436093528613,0.06527726234389734,0.27728563428846137
3999,2CXO J023706.5+593905,5619,YSO,0.1300615974087491,0.11194219969257745,0.311722323149631,0.0987376332949348,0.3475362464541077
4055,2CXO J024244.4-000632,344,Orion_V*,0.23446933883563215,0.36633088024437566,0.0889194981202567,0.12404094987165593,0.1862393329280795
4065,2CXO J024810.7-033536,524,Orion_V*,0.21439481942293712,0.25867850146420884,0.22827155851707406,0.112891169067295,0.18576395152848504
4072,2CXO J025325.8+413948,908,Orion_V*,0.250170611868629,0.29344865983477453,0.0912318384883134,0.146679002025804,0.2184698877824789
4102,2CXO J025728.8+585717,7151,YSO,0.16803881472989557,0.19562901699230104,0.13763992511342102,0.0864186841694916,0.4122735589948908
4107,2CXO J025753.1+130016,3230,HMXB,0.2990328090514356,0.19076632895684684,0.12376600732293956,0.18959733292085432,0.19683752174792374
4109,2CXO J025806.0+125447,3230,Orion_V*,0.15555806635117847,0.33803639413031217,0.08254303883682709,0.19730041166286735,0.2265620890188148
4153,2CXO J030544.9+352920,4142,HMXB,0.322829109806023,0.13813484467618464,0.2725163735612292,0.11286081810210206,0.1536588538544611
4166,2CXO J030943.3-203350,10798,QSO,0.2218298991655961,0.04594240253301297,0.4436693896352672,0.11550676366724372,0.17305154499888004
4167,2CXO J030946.3-203513,10720,HMXB,0.3629177071054353,0.243054326936971,0.17186058340265295,0.07339919047369815,0.14876819208124253
4176,2CXO J030956.7-203428,10720,YSO,0.2600257236137478,0.21954951101444545,0.06529829339148527,0.03999193554648464,0.41513453643383674
4191,2CXO J031043.6-203918,14236,HMXB,0.34552895585726795,0.11199513723056306,0.3216520578740536,0.058759553783563664,0.16206429525455157
4234,2CXO J031702.5-410714,11272,HMXB,0.37632760017736255,0.32084530221887547,0.10287134878173884,0.05722083334378198,0.142734915478241
4309,2CXO J031911.0+412453,12037,QSO,0.306394356988224,0.09939060252315987,0.3313170054852006,0.1194787689753629,0.14341926602805272
4315,2CXO J031921.1+413119,4951,Orion_V*,0.13190672630150402,0.3108390477588253,0.17395876248016065,0.21864713415382056,0.16464832930568946
4318,2CXO J031921.1+413119,4949,HMXB,0.22715400063257232,0.14095879256687346,0.22021695934423366,0.2037652923990616,0.2079049550572589
4400,2CXO J032138.3+165042,6307,HMXB,0.4846269091395326,0.1292043017213229,0.13176504414742568,0.09104946854723292,0.16335427644448605
4403,2CXO J032200.9-371917,2022,QSO,0.18103637866822744,0.13577988437448069,0.3545354925467159,0.15388356772177525,0.17476467668880072
4416,2CXO J032617.2-212006,4372,HMXB,0.42005155850689047,0.10751595159628091,0.13840695469936795,0.18819395719664084,0.14583157800081986
4417,2CXO J032617.2-212006,2915,HMXB,0.32971549417506346,0.10739399873227895,0.16419122154787263,0.24799598115956248,0.15070330438522253
4426,2CXO J032709.2-533304,892,YSO,0.22955322104708079,0.11090288754175731,0.22790681076524086,0.18261173575838646,0.24902534488753464
4429,2CXO J032743.3+311719,642,Orion_V*,0.166073372403197,0.2604373914848327,0.2391659111027584,0.12013530504212115,0.21418801996709072
4471,2CXO J032910.5+312201,642,YSO,0.17598724650234648,0.28066879033964776,0.10282961289751091,0.05596632439154176,0.3845480258689532
4499,2CXO J033025.7+434522,650,QSO,0.2952340694538184,0.05351942057576016,0.4077475968303873,0.12035733630667611,0.12314157683335804
4500,2CXO J033044.9+435821,650,YSO,0.14199799293102466,0.2249314141557618,0.16879071424983336,0.12442648582493536,0.3398533928384448
4501,2CXO J033050.7+435954,650,QSO,0.16458655711294426,0.07019322773747184,0.46027500731886384,0.11481040352954396,0.19013480430117602
4982,2CXO J033710.3-705352,6845,YSO,0.2916853496871193,0.1898029409230708,0.09107813102469238,0.13566564167180697,0.29176793669331064
5008,2CXO J033808.7-353419,4171,HMXB,0.30692715622129485,0.26976000164069835,0.09444874504208985,0.16543612420419535,0.16342797289172165
5010,2CXO J033808.7-353419,2942,Orion_V*,0.2145773101689944,0.25359979478945116,0.16436225532033874,0.1992014378668236,0.16825920185439217
5019,2CXO J033829.0-352701,2942,HMXB,0.39431486227216345,0.05919205888852464,0.2938118295555611,0.1431731241748296,0.10950812510892112
5020,2CXO J033829.0-352701,9798,HMXB,0.3033497958281139,0.1696596410376263,0.22017007418014825,0.11926187882991404,0.1875586101241976
5021,2CXO J033829.0-352701,9799,HMXB,0.32407603196180934,0.07238377400326886,0.2247332284791111,0.17488639019079064,0.20392057536501987
5022,2CXO J033829.0-352701,9530,HMXB,0.5058476628837978,0.05226074451521871,0.20546198436275578,0.15114350093761292,0.08528610730061496
5023,2CXO J033829.0-352701,14527,HMXB,0.3829839595315044,0.1218599788348669,0.1511360584369461,0.1119905128736917,0.23202949032299097
5024,2CXO J033829.0-352701,4174,HMXB,0.4191944965560596,0.12215931440490557,0.200697162704975,0.09203627926991804,0.16591274706414183
5039,2CXO J033834.0-350447,4173,QSO,0.19958159300992745,0.13934143479496575,0.3338502013091953,0.11461095143167381,0.21261581945423766
5058,2CXO J033901.2+095315,9792,HMXB,0.42856106078284967,0.19470382668052094,0.16216745896040166,0.10133667912736316,0.11323097444886467
5059,2CXO J033901.2+095315,7939,HMXB,0.40797699522237857,0.22337588103250053,0.06451345523344278,0.08252779064502125,0.22160587786665692
5105,2CXO J034117.5-352615,4742,HMXB,0.45964166386448335,0.08359424460516944,0.2177945810869522,0.1492437810285873,0.08972572941480764
5121,2CXO J034328.7+315458,8944,YSO,0.12902516345386567,0.28577686649765316,0.07953397661424932,0.07956968662291804,0.42609430681131377
5222,2CXO J034435.5+315322,8944,QSO,0.23543327909024703,0.19672994995752155,0.2429342716386672,0.12436175295461803,0.2005407463589462
5301,2CXO J035559.9+310137,8229,Orion_V*,0.0865539320074069,0.3582411621539244,0.14947600862869262,0.1893642029413595,0.2163646942686165
5366,2CXO J041040.8-311958,3871,QSO,0.21512648960788622,0.06130323291229571,0.4479983260607137,0.10964449103568431,0.16592746038342004
5438,2CXO J041804.0-115921,11759,QSO,0.18424820929784658,0.1402159528309019,0.3430033639583892,0.1616563025730211,0.17087617133984112
5501,2CXO J042709.6+255411,11010,QSO,0.23728848214672918,0.0828051839022619,0.45567505432037975,0.11658520087276128,0.10764607875786777
5511,2CXO J042724.5+255808,11010,QSO,0.2549354673599106,0.06249962206375001,0.41663319272176685,0.19337752816200734,0.07255418969256507
5516,2CXO J042900.1+644605,782,QSO,0.17658508382422977,0.0022493174124415664,0.7605243894816778,0.06025448035152318,0.0003867289301277622
5555,2CXO J043029.5+242643,4498,TTau*,0.18301145610026714,0.10926825100540477,0.19897142580708405,0.3129852470259988,0.19576362006124526
5566,2CXO J043113.9+645108,782,HMXB,0.43254773401936786,0.1479158658580672,0.20191212349559404,0.1454551128486788,0.07216916377829216
5567,2CXO J043116.8+644950,782,HMXB,0.31104227376729615,0.2959871974945039,0.17542459710093347,0.12794632460607513,0.0895996070311913
5587,2CXO J043201.2+180501,1866,YSO,0.25203457713890304,0.25235286540621477,0.12876053487220568,0.09551745332025932,0.27133456926241717
5614,2CXO J043436.4-131123,4976,HMXB,0.437356660012441,0.0927008383016519,0.28295060157665186,0.11257658776324912,0.07441531234600611
5615,2CXO J043535.2-124747,10492,Orion_V*,0.1686869174114666,0.2867592435663725,0.15346406722224482,0.17037906924000962,0.2207107025599064
5618,2CXO J043626.4-024925,6977,TTau*,0.2504513033844571,0.24186523441719388,0.08368578050060048,0.28687366319614815,0.13712401850160041
5638,2CXO J043858.1-291219,3577,QSO,0.15031803033694002,0.14273639547370376,0.31825529004321795,0.15462984023253193,0.23406044391360625
5649,2CXO J043940.5-290738,3577,QSO,0.26471604233292234,0.14444140352007626,0.3310894425435884,0.06150604798634499,0.198247063617068
5657,2CXO J044038.5+502707,14572,YSO,0.2695983067874722,0.1625538608470505,0.06532683596903273,0.0562373295493607,0.4462836668470839
5669,2CXO J044153.0-030134,1970,Orion_V*,0.21729486903206713,0.31262762341976674,0.10387523969191523,0.11984286144611511,0.24635940641013573
5679,2CXO J044311.1+021820,4196,HMXB,0.293328665911755,0.2060572921731802,0.1244648788232984,0.201666104636475,0.1744830584552914
5683,2CXO J044326.2+022122,4196,QSO,0.17467436695133928,0.15582515562273103,0.3651566026435034,0.1370834620024897,0.1672604127799365
5707,2CXO J044828.1-101410,13675,QSO,0.23483414713700743,0.11231957638687808,0.3373814310254081,0.23775199221326257,0.07771285323744383
5744,2CXO J045400.8+024952,9424,YSO,0.1924893955528016,0.22108262300437018,0.13995011522280135,0.1416204018210162,0.30485746439901085
5775,2CXO J045430.1+024809,9430,QSO,0.14259269538501573,0.22302014518368246,0.24740172364854657,0.16483757210017,0.22214786368258507
5804,2CXO J045536.3-512220,13474,QSO,0.20833483643634432,0.24131700319655403,0.2837789116633876,0.10938856434090395,0.15718068436281019
5822,2CXO J050019.5-032107,13785,HMXB,0.5676412172602612,0.09574447215843779,0.09543188010780333,0.15210288700548072,0.08907954346801691
5846,2CXO J050606.9-320141,4062,Orion_V*,0.22274417428239082,0.23581897518278416,0.1424786187289081,0.22960373382202848,0.16935449798388838
5848,2CXO J050615.8-681507,2762,YSO,0.12123317005371693,0.1664467050559198,0.13735080821190654,0.27741354114981825,0.29755577552863854
5859,2CXO J050727.0-680043,3876,QSO,0.14196524073022027,0.0019294259637922318,0.8073081986602203,0.04846306700544284,0.0003340676403244976
5929,2CXO J051959.0-454448,14221,Orion_V*,0.20077922986658325,0.30549104076480876,0.06813547970791327,0.17387065171918314,0.25172359794151156
5930,2CXO J051959.0-454448,12039,HMXB,0.34546174949561526,0.17103620324236693,0.10273963062102648,0.1525220710675197,0.22824034557347173
5931,2CXO J051959.0-454448,12040,Orion_V*,0.16100563035846074,0.28041607899120385,0.14079949729141353,0.1887183272853972,0.22906046607352462
5972,2CXO J052258.5+333303,6407,YSO,0.26304608199750995,0.09729765709629982,0.1445241431315261,0.11282038721397511,0.38231173056068907
5976,2CXO J052300.1+333530,6407,Orion_V*,0.15848747162529053,0.3365146174018843,0.13200605648090535,0.07811172546896702,0.29488012902295263
5982,2CXO J052304.5+333529,6406,QSO,0.24257352464931475,0.1341466643060962,0.388261646060245,0.07000912663724936,0.16500903834709463
5994,2CXO J052426.3-693614,7259,QSO,0.1849934470555386,0.20521888874156763,0.26419755436189396,0.14165942491667963,0.20393068492432018
5995,2CXO J052438.9+015406,8571,TTau*,0.18362755856634927,0.1269109722548511,0.12091947592979956,0.44281268679435265,0.12572930645464736
5996,2CXO J052454.9+013924,8573,Orion_V*,0.1943770587120901,0.25610847771198453,0.16239712204764117,0.13396540616247246,0.2531519353658119
6030,2CXO J052834.2-392314,15658,TTau*,0.12494384505280953,0.22255705443770682,0.09309821787694644,0.3097145685684471,0.24968631406409
6041,2CXO J052945.8-710626,4421,YSO,0.1799164851519179,0.2349063020871842,0.09606785781570326,0.18804159207406387,0.30106776287113074
6186,2CXO J053443.7+500547,12559,TTau*,0.13953828430191362,0.25381913139329393,0.09996810048725956,0.34103250678475183,0.16564197703278116
6337,2CXO J053457.7-052350,4395,HMXB,0.30034094988809507,0.2435640773373879,0.12188768975199063,0.09190115115826124,0.24230613186426503
6414,2CXO J053502.1-052909,3744,YSO,0.16475310741219149,0.23367174810908015,0.07112352779194875,0.06902759033021127,0.46142402635656843
6505,2CXO J053505.6-052504,3744,TTau*,0.21161643934977598,0.13025558656127736,0.13827431698378223,0.3744958415587906,0.14535781554637386
6506,2CXO J053505.6-052504,4396,YSO,0.15924325466002934,0.1406281207993487,0.085480897663311,0.2651471992753397,0.3495005276019712
6507,2CXO J053505.6-052504,4373,TTau*,0.21407956839264602,0.17601988793029924,0.17661480316873984,0.273878725430117,0.1594070150781978
6508,2CXO J053505.6-052504,4374,HMXB,0.34397144836610166,0.0824309948036691,0.33215414797070053,0.19411758049273617,0.04732582836679269
6675,2CXO J053510.4-052245,1522,Orion_V*,0.09581536774095216,0.296440316676069,0.18799591864793805,0.20429865688565219,0.21544974004938863
6706,2CXO J053510.6-052303,3744,YSO,0.23196880686077573,0.09857651777835501,0.17599702943256446,0.08743919430361026,0.40601845162469447
6762,2CXO J053511.5-052447,4396,YSO,0.11864732628479764,0.19043543603414928,0.07880078775963327,0.0781504781562847,0.533965971765135
6889,2CXO J053513.5-052330,1522,YSO,0.13467704449707726,0.1802707303577822,0.22139878767510385,0.16754506113826248,0.2961083763317741
6890,2CXO J053513.5-052330,4396,YSO,0.12757007121539743,0.22632742714499032,0.2096647374931631,0.20411541004726141,0.23232235409918767
6946,2CXO J053513.8-052208,3744,YSO,0.3018535763359001,0.24034181558013945,0.08182831871906912,0.05349283049012704,0.3224834588747642
6947,2CXO J053513.8-052208,13637,YSO,0.1933405167596725,0.21003574215985052,0.08629148615954833,0.06211033999093042,0.4482219149299982
7054,2CXO J053514.8-052315,4373,YSO,0.10671971501082846,0.21753129715582256,0.12119955517761825,0.11258819851029249,0.44196123414543825
7056,2CXO J053514.8-052315,4396,YSO,0.15469710589891947,0.22589899239861486,0.07690227143163092,0.1568255275520674,0.38567610271876734
7082,2CXO J053514.9-052412,4395,YSO,0.12385865240650487,0.33840492906878983,0.07102423787247153,0.0974512104678912,0.3692609701843425
7122,2CXO J053515.3-052215,4374,HMXB,0.3843779556023199,0.12543432407212352,0.2581080308625139,0.11853954611284176,0.1135401433502009
7229,2CXO J053515.8-052245,4396,HMXB,0.2431201848875625,0.20311167008838585,0.2043983983800547,0.2250498022916391,0.12431994435235791
7276,2CXO J053515.9-052352,4396,HMXB,0.35367103434123043,0.13134911661062565,0.2671490479804894,0.09325807575612463,0.1545727253115298
7307,2CXO J053516.1-052237,4395,HMXB,0.38381953996846097,0.22587884278847092,0.18271620563641147,0.053435468246091695,0.15414994336056503
7330,2CXO J053516.3-052150,4374,HMXB,0.3743848660758488,0.14554173834518586,0.1702249399526083,0.07456003389784771,0.23528842172850933
7364,2CXO J053516.5-052405,3744,QSO,0.20818250785556308,0.25512254628173026,0.3855251232701559,0.07825576611791792,0.0729140564746328
7403,2CXO J053516.9-051840,4395,YSO,0.13085155333874318,0.18254939047559063,0.0807233819248232,0.13319253488377147,0.4726831393770715
7458,2CXO J053517.2-052316,3744,HMXB,0.47491789315972294,0.06924623073518876,0.19798244716313812,0.16045597283220064,0.09739745610974947
7459,2CXO J053517.2-052316,3498,HMXB,0.38366863075713353,0.07763623138480796,0.20551621414706706,0.19595849064949583,0.13722043306149564
7461,2CXO J053517.2-052316,4373,HMXB,0.3789969479911232,0.07732810756058209,0.24485145545118112,0.18582728623428843,0.1129962027628251
7462,2CXO J053517.2-052316,4396,HMXB,0.4296873917665462,0.06866855509443719,0.22628941803102376,0.20153812333784807,0.07381651177014487
7463,2CXO J053517.2-052316,4374,HMXB,0.5179716346249938,0.11530665855048426,0.13628548027570858,0.13254306731437943,0.09789315923443385
7522,2CXO J053517.6-052153,14335,YSO,0.2140017915548862,0.17771887629293062,0.09240051801992517,0.06562839856344006,0.450250415568818
7523,2CXO J053517.6-052153,1522,Orion_V*,0.16350258633612,0.34093792088620684,0.08561730461439665,0.1156397370866156,0.29430245107666086
7537,2CXO J053517.8-052053,3744,YSO,0.09910235669189095,0.27602893912446796,0.18651673266630456,0.12814538583057772,0.3102065856867588
7587,2CXO J053518.0-052400,3744,QSO,0.27516606831065316,0.08060279062700307,0.4325677646891833,0.13878968382229753,0.0728736925508629
7828,2CXO J053520.3-052617,4374,YSO,0.18622363139566228,0.2107705019374139,0.11267120251740476,0.1938088744027728,0.29652578974674637
8012,2CXO J053521.8-052355,4374,Orion_V*,0.21819852449187382,0.2928666528890608,0.12447414546496159,0.10705767327396985,0.257403003880134
8065,2CXO J053522.4-052509,4395,Orion_V*,0.18902719944791357,0.34900962634301574,0.07440748371163176,0.1305019198613716,0.25705377063606716
8068,2CXO J053522.4-052509,4374,Orion_V*,0.09257378943059792,0.3385501842433123,0.1250138221189378,0.23200305645321664,0.21185914775393522
8101,2CXO J053523.0-052459,3744,QSO,0.36811210255280996,0.07406409672527926,0.3685529131045779,0.16331060306338033,0.02596028455395256
8102,2CXO J053523.0-052459,4396,HMXB,0.2557117728889833,0.13858802561352226,0.21768722142022492,0.23978049608233407,0.14823248399493538
8114,2CXO J053523.4-052001,4396,YSO,0.11906249054596833,0.15679332900926066,0.05940301549732783,0.07019294907372618,0.5945482158737171
8277,2CXO J053526.9-052400,4374,YSO,0.19097669152524466,0.2417836040167269,0.16201450655581864,0.13423604062257688,0.2709891572796329
8602,2CXO J053540.8-064406,4489,YSO,0.1064628903336888,0.13867773645317058,0.1282362672556639,0.30402539568644493,0.3225977102710318
8603,2CXO J053540.9-064408,4489,YSO,0.1064628903336888,0.13867773645317058,0.1282362672556639,0.30402539568644493,0.3225977102710318
8660,2CXO J053555.2-702145,3908,QSO,0.2537613370691983,0.07422245150996842,0.48621714183627956,0.13416348488089086,0.051635584703662855
8683,2CXO J053613.8-063848,12355,Orion_V*,0.22292038815369197,0.28586518669212335,0.1572968765261435,0.16715012711557645,0.16676742151246485
8713,2CXO J053710.4-064544,21,HMXB,0.27407825771437494,0.09433626180990037,0.26673556487155914,0.21053835142701288,0.1543115641771526
8716,2CXO J053721.8-691511,1967,QSO,0.2010565446759531,0.002509926796855048,0.727654666658136,0.06834663072877574,0.0004322311402799737
8790,2CXO J053833.0+262101,8242,Orion_V*,0.13185515503750675,0.3299226411377216,0.15637799573463942,0.1551669966515615,0.22667721143857084
8791,2CXO J053833.4-691158,17486,HMXB,0.5229013045577591,0.2013280168937368,0.11881506889848079,0.06104559584335257,0.09591001380667082
8792,2CXO J053833.4-691158,16193,HMXB,0.43883865279044343,0.2278856724174285,0.0909150714068934,0.07598330552223231,0.1663772978630024
8793,2CXO J053833.4-691158,16617,HMXB,0.3979588080987251,0.18537408478783826,0.17144807347999608,0.08508601583066173,0.1601330178027787
8794,2CXO J053833.4-691158,17562,YSO,0.27307388830309,0.17305742196072066,0.1634629923931852,0.08586663828413117,0.30453905905887285
8795,2CXO J053833.4-691158,17545,HMXB,0.5520490634855288,0.1507659942938877,0.1273950381446915,0.08582321276587015,0.0839666913100218
8796,2CXO J053833.4-691158,17312,HMXB,0.4985119430412345,0.12439113919651758,0.15868050183452465,0.09666642770398712,0.1217499882237362
8812,2CXO J053841.5+261716,8242,TTau*,0.15631428501390773,0.11908533542168363,0.2105613796339497,0.33234175711764946,0.1816972428128096
8915,2CXO J053908.3+262121,8242,Orion_V*,0.1525193674179853,0.24328506158649316,0.22877923517933701,0.21972089529173697,0.15569544052444761
